match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,from,playerName,reason,rescinded,confirmed
10665993,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10665993,,,,,90,2.0,,1,,,substitution,121482105.0,False,False,regular,,,,,,,,
10665993,,,,,90,2.0,,1,,,substitution,121482104.0,False,False,regular,,,,,,,,
10665993,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
10665993,,1.0,4.0,,89,,,2,,,goal,167438413.0,,False,regular,,329245.0,Anderson Talisca,,,,,
10665993,,,,,87,,,4,,,substitution,121482099.0,False,True,regular,,,,,,,,
10665993,,,,,87,,,4,,,substitution,121482098.0,False,True,regular,,,,,,,,
10665993,,,,,79,,,12,,,substitution,121482097.0,True,True,injury,,,,,,,,
10665993,,,,,79,,,12,,,substitution,121482084.0,False,False,regular,,,,,,,,
10665993,,,,,79,,,12,,,substitution,121482083.0,False,False,regular,,,,,,,,
10665993,,1.0,3.0,,73,,,18,,,goal,167438293.0,,False,penalty,,329245.0,Anderson Talisca,penalty,,,,
10665993,,,,,70,,,21,,,card,120573666.0,,True,yellow,,919719.0,Karim El Berkaoui,,Karim El Berkaoui,Foul,False,
10665993,,,,,69,,,22,,,varDecision,14630.0,,False,penaltyNotAwarded,,997334.0,Ayman Yahya,,,,,False
10665993,,,,,63,,,28,,,card,120573664.0,,True,yellow,,817947.0,Abdullah Al-Fahad,,Abdullah Al-Fahad,Foul,False,
10665993,,1.0,2.0,,61,,,30,,,goal,167438234.0,,False,regular,,329245.0,Anderson Talisca,,,,,
10665993,,,,,58,,,33,,,substitution,121482071.0,False,False,regular,,,,,,,,
10665993,,,,,46,,,45,,,substitution,121482059.0,True,True,injury,,,,,,,,
10665993,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10665993,,1.0,1.0,,45,5.0,,1,,,goal,167438146.0,,False,regular,,116869.0,Vincent Aboubakar,,,,,
10665993,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
10665993,,,,,31,,,15,,,card,120573657.0,,True,yellow,,791406.0,Abdulaziz Al Jebreen,,Abdulaziz Al Jebreen,Foul,False,
10665993,,1.0,0.0,,28,,,18,,,goal,167438128.0,,True,regular,,179639.0,Alexandru Mitriță,,,,,
