match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_accurateCross,stat_totalOffside,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12624965,home,Al Orobah,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,580392,EUR,832809600,F,21,21,False,11.0,9.0,,,0.0,3.0,4.0,6.0,7.0,,3.0,,,,,,90.0,24.0,6.6,6,,,2.0,3.0,1.0,,1.0,1.0,,,,6.0,,,,1.0,,2.0,,3.0,1.0,3.0,,,,,,1.0,1.0,,
12624965,home,Al Orobah,Brad Young,brad-young,B. Young,F,32,185.0,212,M,1083046,EUR,1041811200,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,,24.0,8.0,6.3,1,,1.0,,1.0,,,,1.0,,,,1.0,,Brad Young,,,,1.0,,,1.0,,,,,,,,1.0,,
12624965,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,18,18,True,13.0,10.0,1.0,1.0,0.0,3.0,6.0,9.0,12.0,1.0,4.0,,,,,,14.0,29.0,7.2,0,,5.0,,1.0,4.0,,,,3.0,3.0,,7.0,2.0,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,
12624965,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,12,12,True,7.0,4.0,,,0.0,3.0,3.0,1.0,6.0,,,,,,,,14.0,13.0,6.3,0,,2.0,,,1.0,,,,1.0,,,6.0,,Nawaf Al Qamiri,,,,,,1.0,,,,,,,,,,,
12624965,home,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,True,2.0,2.0,,,0.0,,,3.0,3.0,,,,,,,,12.0,4.0,6.7,0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
12624965,home,Al Orobah,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800,F,90,90,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,1.0,,,,,,12.0,3.0,6.8,0,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,
12624965,home,Al Orobah,Saud Al-Ruwaili,saud-al-ruwaili,S. Al-Ruwaili,G,22,174.0,3,M,1549044,EUR,1098489600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624965,home,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180.0,17,M,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624965,home,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,,,,
12624965,home,Al Orobah,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,33.0,13.0,29.0,9.0,0.0,5.0,5.0,8.0,28.0,,8.0,1.0,1.0,3.0,,,90.0,41.0,7.3,0,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,14.0,12.0,,,0.0,4.0,4.0,8.0,11.0,,,,,,,,33.0,16.0,6.6,0,,1.0,,,,,,,,,,4.0,,Hussain Al-Nuweqi,,,,,,1.0,,,,,,,,,,,
12624965,away,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600,D,87,87,False,28.0,28.0,,,0.0,14.0,14.0,14.0,14.0,,2.0,,,,,,45.0,32.0,6.8,0,,,,,2.0,,1.0,,1.0,1.0,,,,Marzouq Tambakti,,,,,,,,,,,,1.0,,,,,
12624965,away,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,40.0,40.0,1.0,1.0,0.0,19.0,19.0,21.0,21.0,,1.0,,,,,,29.0,41.0,5.3,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12624965,away,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,55.0,50.0,2.0,1.0,0.0,21.0,23.0,29.0,36.0,4.0,8.0,,,,,,90.0,82.0,7.7,1,True,4.0,,2.0,6.0,,4.0,,2.0,1.0,2.0,12.0,1.0,Abdulelah Al Khaibari,,,,,,1.0,,,,,,2.0,,1.0,,,
12624965,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,42.0,36.0,,,0.0,11.0,12.0,25.0,31.0,1.0,3.0,,,,,,89.0,51.0,6.6,0,,1.0,,6.0,3.0,1.0,5.0,,,,1.0,12.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,
12624965,away,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,21,21,False,63.0,54.0,6.0,2.0,0.0,19.0,19.0,35.0,44.0,4.0,4.0,,,,,,90.0,73.0,7.0,2,,,2.0,3.0,,1.0,,2.0,,,,10.0,,,,,,2.0,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,69.0,59.0,5.0,2.0,0.0,24.0,25.0,35.0,46.0,,8.0,,,,,,90.0,93.0,7.9,3,,2.0,,8.0,5.0,3.0,1.0,4.0,3.0,2.0,2.0,20.0,,,,,3.0,,,3.0,1.0,,,,,,,3.0,,,1.0
12624965,away,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,M,11,11,False,29.0,26.0,1.0,1.0,0.0,4.0,4.0,22.0,28.0,1.0,3.0,,,,,,89.0,57.0,6.3,1,,3.0,3.0,16.0,7.0,1.0,6.0,,1.0,,2.0,19.0,2.0,,,2.0,4.0,,,4.0,4.0,1.0,,,,2.0,,,,,
12624965,away,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,17,17,False,26.0,22.0,4.0,3.0,0.0,8.0,8.0,15.0,21.0,2.0,6.0,,,,,,90.0,49.0,7.4,4,,3.0,,1.0,4.0,,2.0,2.0,,,1.0,10.0,2.0,,,2.0,,2.0,,2.0,,,,1.0,,1.0,1.0,2.0,1.0,,
12624965,away,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,F,43,43,False,38.0,33.0,3.0,3.0,0.0,15.0,16.0,18.0,22.0,,3.0,,,,,,90.0,48.0,6.7,1,,,3.0,8.0,3.0,,2.0,,1.0,,1.0,9.0,,,,1.0,,1.0,,2.0,3.0,,,,,,,,,,
12624965,away,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,True,29.0,27.0,2.0,1.0,0.0,15.0,15.0,12.0,14.0,7.0,2.0,,,,,,57.0,42.0,7.2,0,,,,1.0,1.0,,,,,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,
12624965,away,Al-Riyadh,Mohamed Konaté,mohamed-konate,M. Konaté,F,13,190.0,2441,M,850011,EUR,881884800,F,13,13,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,1.0,,,,,,45.0,18.0,6.8,0,,,3.0,4.0,5.0,,,,1.0,,2.0,4.0,,,,2.0,1.0,,,1.0,,,,,1.0,,1.0,,,,
12624965,away,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,M,7,7,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,0,,,,1.0,,,1.0,,,,,1.0,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Rayan Albloushi,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000,F,24,24,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,1,,,,,,,,,,,,,,Rayan Albloushi,,,,1.0,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Nawaf Al-Hawsawi,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,
12624965,away,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bader Al Mutairi,,,,,,,,,,,,,,,,,
