match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_dispossessed,captain,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_lastManTackle
11352511,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,11.0,8.0,,,1.0,,,90.0,21.0,6.8,7.0,0.103601,3,,,8.0,11.0,1.0,,4.0,1.0,8.0,1.0,,,,,1.0,,,,,,,1.0,0.1836,1.0,,,,1.0,,3.0,,,1.0,0.0238,,,,,,,,,
11352511,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,14.0,12.0,,4.0,5.0,1.0,,16.0,20.0,6.3,5.0,0.00910966,1,,,8.0,10.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,0.1725,,,,1.0,,,,,,1.0,0.3306,,,,,,,,,
11352511,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,24,24,True,6.0,3.0,,1.0,1.0,,,16.0,8.0,6.4,5.0,0.0416631,0,,,2.0,5.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
11352511,home,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,M,22,22,True,4.0,3.0,,,1.0,1.0,,9.0,11.0,7.1,4.0,0.00084681,1,,,3.0,3.0,,,1.0,1.0,3.0,2.0,,1.0,,,,,,1.0,,1.0,,,0.1798,,,,,,,1.0,,,1.0,0.2448,1.0,,,,,,,,
11352511,home,Aston Villa,Filip Marschall,filip-marschall,F. Marschall,G,1,196,129,M,,994557,EUR,1051142400,G,42,42,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,home,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,home,Aston Villa,Tommi O'Reilly,tommi-oreilly,T. O'Reilly,M,26,170,86,M,,1117946,EUR,1071446400,M,58,58,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,18,18,False,28.0,11.0,26.0,3.0,4.0,11.0,3.0,90.0,36.0,6.4,18.0,0.00154362,0,-0.2693,9.0,8.0,24.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,
11352511,away,Sheffield United,George Baldock,george-baldock,G. Baldock,D,,175,359,M,,112928,EUR,731635200,D,2,2,False,14.0,9.0,6.0,4.0,6.0,1.0,,90.0,24.0,6.6,7.0,0.00397279,0,,2.0,5.0,8.0,,,1.0,2.0,3.0,3.0,,,,,,4.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,,98454,EUR,746841600,D,19,19,False,13.0,8.0,3.0,7.0,10.0,6.0,,90.0,29.0,6.9,7.0,0.0004524,0,,,1.0,3.0,,,,4.0,,8.0,,,,,,7.0,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,True,,,,,,,,,,,1.0,
11352511,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,,822459,EUR,902880000,D,5,5,False,7.0,2.0,1.0,1.0,2.0,2.0,,90.0,21.0,6.7,6.0,8.983e-05,0,,,1.0,5.0,,,3.0,2.0,4.0,3.0,,,,,,8.0,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
11352511,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,M,20,20,False,13.0,10.0,,4.0,4.0,2.0,,90.0,36.0,6.9,9.0,0.00480608,0,,,6.0,9.0,,,,3.0,2.0,7.0,,2.0,1.0,,,5.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
11352511,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,,979290,EUR,929577600,M,21,21,False,21.0,14.0,1.0,7.0,10.0,4.0,,90.0,38.0,7.1,8.0,0.00310686,1,,,7.0,11.0,,,2.0,3.0,6.0,10.0,1.0,,,,,3.0,,7.0,4.0,1.0,,3.0,0.0138,,,,,1.0,2.0,,,,,,,,,,,,,,
11352511,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,,100637,EUR,671414400,M,16,16,False,35.0,20.0,11.0,10.0,12.0,5.0,,90.0,50.0,7.1,17.0,0.023727,2,,3.0,11.0,25.0,2.0,1.0,1.0,1.0,2.0,4.0,,,,,,3.0,1.0,1.0,,,2.0,1.0,0.0538,2.0,,,,1.0,2.0,,,,1.0,0.0427,,,,,,,,,
11352511,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,larouci.yasseroff,927360,EUR,978307200,M,27,27,False,7.0,4.0,1.0,4.0,5.0,4.0,,58.0,24.0,7.2,3.0,0.00017083,0,,1.0,,2.0,,,,,3.0,9.0,2.0,1.0,1.0,,,2.0,,7.0,4.0,,1.0,1.0,,,Yasser,Larouci,,,1.0,,,,,,,,,,,,,,
11352511,away,Sheffield United,Anis Ben Slimane,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,,1006147,EUR,984700800,F,25,25,False,9.0,7.0,,2.0,4.0,,,76.0,26.0,6.5,8.0,0.00185686,0,,,5.0,5.0,,,6.0,2.0,11.0,5.0,,2.0,,,,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,
11352511,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,245,M,,1396445,EUR,1061337600,F,35,35,False,7.0,4.0,2.0,1.0,3.0,4.0,,58.0,21.0,7.0,4.0,0.00046058,0,,,3.0,4.0,,,2.0,,4.0,6.0,1.0,1.0,1.0,,,2.0,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,10,10,False,10.0,7.0,,5.0,5.0,1.0,,89.0,22.0,7.1,9.0,0.00092838,2,,,2.0,5.0,,,3.0,1.0,7.0,2.0,,1.0,1.0,,1.0,1.0,,,,5.0,,3.0,0.5083,,,,,,,1.0,,,1.0,0.8859,1.0,,,,,,,1.0,
11352511,away,Sheffield United,Max Lowe,max-lowe,M. Lowe,D,3,175,111,M,,355154,EUR,863308800,D,3,3,True,6.0,5.0,,1.0,1.0,1.0,,32.0,13.0,6.6,3.0,0.0100806,0,,,5.0,7.0,2.0,1.0,,2.0,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1011,M,,837495,EUR,867110400,M,8,8,True,10.0,9.0,1.0,5.0,6.0,6.0,,32.0,19.0,7.3,3.0,0.177064,0,,,4.0,4.0,,,,,,3.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
11352511,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,28,28,True,7.0,7.0,,4.0,4.0,2.0,,14.0,20.0,6.7,5.0,0.0330714,0,,,3.0,3.0,,,,,4.0,4.0,,5.0,1.0,,,2.0,,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11352511,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,9,9,True,5.0,3.0,,1.0,1.0,2.0,,11.0,11.0,6.3,4.0,0.00117311,0,,,2.0,4.0,,,1.0,,4.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11352511,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185,109,M,,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,D,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,,1099792,EUR,1038614400,F,11,11,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Benie Traore,,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176,72,M,,282665,EUR,776044800,M,23,23,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Ben,Osborn,,,,,,,,,,,,,,,,,
11352511,away,Sheffield United,John Fleck,john-fleck,J. Fleck,M,13,170,99,M,,27999,EUR,682992000,M,4,4,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
