match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,confirmed,description
10411405,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411405,,,,,90,7.0,,1,,,substitution,121309672.0,False,False,regular,,,,,,,,
10411405,,,,,90,6.0,,1,,,substitution,121309664.0,False,False,regular,,,,,,,,
10411405,,,,,90,0.0,,1,,,injuryTime,,,,,7.0,,,,,,,
10411405,,,,,89,,,2,,,card,120457166.0,,False,yellow,,Zeki Çelik,Foul,False,893008.0,Zeki Çelik,,
10411405,,,,,87,,,4,,,card,120457164.0,,True,red,,Jean-Daniel Akpa Akpro,Foul,False,164511.0,Jean-Daniel Akpa Akpro,,
10411405,,,,,86,,,5,,,varDecision,13240.0,,True,cardUpgrade,,,,,164511.0,Jean-Daniel Akpa Akpro,False,
10411405,,,,,82,,,9,,,substitution,121309646.0,False,True,regular,,,,,,,,
10411405,,,,,82,,,9,,,substitution,121309645.0,False,True,regular,,,,,,,,
10411405,,,,,81,,,10,,,substitution,121309640.0,False,False,regular,,,,,,,,
10411405,,,,,81,,,10,,,substitution,121309639.0,False,False,regular,,,,,,,,
10411405,,,,,80,,,11,,,inGamePenalty,118405921.0,,False,missed,,,woodwork,,555540.0,Lorenzo Pellegrini,,Woodwork
10411405,,1.0,2.0,,71,,,20,,,goal,165754989.0,,False,regular,,,,,610766.0,Tammy Abraham,,
10411405,,,,,65,,,26,,,card,120457153.0,,True,yellow,,Jean-Daniel Akpa Akpro,Foul,False,164511.0,Jean-Daniel Akpa Akpro,,
10411405,,,,,63,,,28,,,substitution,121309611.0,False,True,regular,,,,,,,,
10411405,,,,,63,,,28,,,substitution,121309610.0,False,True,regular,,,,,,,,
10411405,,,,,60,,,31,,,card,120457150.0,,True,yellow,,Ardian Ismajli,Foul,False,840414.0,Ardian Ismajli,,
10411405,,,,,52,,,39,,,substitution,121309590.0,False,True,regular,,,,,,,,
10411405,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411405,,,,,45,0.0,,1,,,injuryTime,,,,,1.0,,,,,,,
10411405,,1.0,1.0,,43,,,3,,,goal,165754925.0,,True,regular,,,,,812332.0,Filippo Bandinelli,,
10411405,,,,,27,,,19,,,card,120457076.0,,True,yellow,,Fabiano Parisi,Foul,False,972886.0,Fabiano Parisi,,
10411405,,0.0,1.0,,17,,,29,,,goal,165754868.0,,False,regular,,,,,256219.0,Paulo Dybala,,
