match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,captain,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_clearanceOffLine
11399412,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,False,14.0,14.0,,,5.0,5.0,9.0,9.0,,2.0,,,,,,76.0,22.0,6.7,5.0,0.0363,0.0,0.00679241,1,,,,7.0,2.0,1.0,,,,1.0,,6.0,,,,,,,4.0,,1.0,1.0,1.0,,,,,,,
11399412,home,NEC Nijmegen,Youri Baas,,,youri-baas,Y. Baas,D,15,182.0,1216,M,1000228,EUR,1047859200,D,5,5,True,12.0,8.0,1.0,,3.0,4.0,5.0,11.0,,,,,,,,22.0,18.0,6.9,7.0,0.0,0.0,0.283388,0,,3.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
11399412,home,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,147,M,910022,EUR,978739200,M,11,11,True,6.0,5.0,,,3.0,3.0,2.0,4.0,,2.0,,,,,,15.0,17.0,7.9,5.0,0.5434,0.9135,0.0014964,4,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,4.0,1.0,,,
11399412,home,NEC Nijmegen,Bas Dost,,,bas-dost,B. Dost,F,,196.0,697,M,32260,EUR,612576000,F,12,12,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,,,,,,,14.0,10.0,7.4,2.0,0.0,0.0,0.379321,0,,,4.0,2.0,4.0,,1.0,,,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,
11399412,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181.0,203,M,846039,EUR,893462400,F,9,9,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,1.0,,,,,,14.0,7.0,6.6,1.0,0.0,0.0,0.0115608,0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Luc Netten,Luc Netten,,netten-luc,L. Netten,D,17,191.0,19,M,1521208,EUR,1081728000,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Daan Maas,Daan Maas,,daan-maas,D. Maas,M,,,9,M,1463243,EUR,1047254400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,home,NEC Nijmegen,Selim Can Sonmez,,,sonmez-selim-can,S. C. Sönmez,F,55,,38,M,1149048,EUR,1112227200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Etienne Vaessen,,,etienne-vaessen,E. Vaessen,G,1,187.0,465,M,809408,EUR,806716800,G,1,1,False,43.0,35.0,14.0,6.0,32.0,34.0,3.0,9.0,,9.0,,2.0,5.0,6.0,,90.0,58.0,7.6,8.0,0.0,0.0,0.00124321,0,0.7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Julian Lelieveld,,,julian-lelieveld,J. Lelieveld,D,2,184.0,104,M,798179,EUR,880329600,D,2,2,False,58.0,47.0,4.0,3.0,28.0,31.0,22.0,32.0,2.0,2.0,,,,,,84.0,84.0,7.3,17.0,0.0,0.0,0.857209,0,,5.0,1.0,6.0,7.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,
11399412,away,RKC Waalwijk,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,,190.0,56,M,87223,EUR,689990400,D,25,25,False,104.0,91.0,14.0,10.0,56.0,61.0,35.0,43.0,3.0,11.0,,,,,,90.0,111.0,6.9,14.0,0.0,0.0,0.0177688,0,,,4.0,2.0,4.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
11399412,away,RKC Waalwijk,Jurien Gaari,,,jurien-gaari,J. Gaari,D,3,181.0,58,M,884944,EUR,756604800,D,23,23,False,70.0,62.0,6.0,4.0,33.0,34.0,29.0,36.0,1.0,8.0,,,,,,90.0,78.0,6.6,9.0,0.0295,0.0,0.130671,1,,,4.0,3.0,6.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,
11399412,away,RKC Waalwijk,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167.0,113,M,867246,EUR,972604800,D,5,5,False,22.0,21.0,2.0,2.0,7.0,8.0,14.0,16.0,1.0,2.0,,,,,,45.0,35.0,6.6,6.0,0.0,0.0,0.0139087,0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,
11399412,away,RKC Waalwijk,Zakaria Bakkali,,,zakaria-bakkali,Z. Bakkali,M,99,168.0,156,M,285941,EUR,822614400,M,11,11,False,41.0,38.0,2.0,2.0,16.0,17.0,22.0,29.0,,3.0,,,,,,90.0,61.0,6.7,13.0,0.2201,0.0,0.0473535,4,,5.0,,5.0,4.0,6.0,,1.0,,,,2.0,,,,,,,2.0,,3.0,3.0,,,,,,1.0,,
11399412,away,RKC Waalwijk,Kevin Felida,,,kevin-felida,K. Felida,M,6,172.0,104,M,896215,EUR,942278400,M,35,35,False,27.0,22.0,1.0,,10.0,13.0,12.0,15.0,,4.0,,,,,,45.0,32.0,6.8,6.0,0.0,0.0,0.0314474,0,,1.0,,1.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11399412,away,RKC Waalwijk,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195.0,495,M,1010846,EUR,978480000,M,6,6,False,44.0,34.0,4.0,2.0,22.0,24.0,13.0,22.0,,5.0,,,,,,90.0,58.0,6.7,13.0,0.0442,0.0,0.209209,1,,2.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,,,,1.0,,2.0,1.0,1.0,,,,,,,1.0,,
11399412,away,RKC Waalwijk,Denilho Cleonise,,,denilho-cleonise,D. Cleonise,F,7,179.0,62,M,971006,EUR,1007769600,M,7,7,False,16.0,14.0,,,5.0,5.0,14.0,20.0,,4.0,,,,,,76.0,41.0,7.0,13.0,0.0,0.0,0.453914,0,,9.0,,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,5.0,,3.0,2.0,2.0,,2.0,,,,,,,
11399412,away,RKC Waalwijk,David Min,,,david-min,D. Min,F,9,194.0,359,M,966429,EUR,930096000,F,9,9,False,13.0,11.0,,,2.0,2.0,9.0,12.0,,5.0,,,,,,63.0,23.0,7.0,4.0,0.1371,0.0,0.0374447,1,,1.0,1.0,3.0,5.0,4.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,3.0,1.0,,,,,,,1.0,
11399412,away,RKC Waalwijk,Michiel Kramer,,,michiel-kramer,M. Kramer,F,29,195.0,192,M,36781,EUR,597110400,F,29,29,False,12.0,9.0,1.0,1.0,5.0,6.0,4.0,6.0,1.0,1.0,,,,,,90.0,22.0,6.8,4.0,0.834,0.8747,0.0522242,2,,,4.0,3.0,6.0,,,,,2.0,1.0,2.0,,,True,,,,1.0,2.0,,1.0,,,1.0,1.0,,,,
11399412,away,RKC Waalwijk,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176.0,30,M,32386,EUR,562377600,D,28,28,True,32.0,27.0,9.0,5.0,13.0,13.0,14.0,23.0,,2.0,,,,,,45.0,49.0,6.5,12.0,0.0,0.0,0.0193083,0,,4.0,,3.0,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,
11399412,away,RKC Waalwijk,Shawn Adewoye,,,shawn-adewoye,S. Adewoye,D,4,183.0,156,M,989586,EUR,962236800,D,4,4,True,35.0,30.0,6.0,3.0,21.0,23.0,9.0,12.0,1.0,4.0,,,,,,45.0,43.0,7.4,6.0,0.047,0.0,0.036129,1,,,3.0,1.0,3.0,,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0
11399412,away,RKC Waalwijk,Reuven Niemeijer,,,reuven-niemeijer,R. Niemeijer,M,10,178.0,46,M,846202,EUR,796262400,F,27,27,True,4.0,2.0,2.0,1.0,2.0,4.0,,,,1.0,,,,,,27.0,7.0,6.5,2.0,0.0,0.0,2.939e-05,0,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Richonell Margaret,,,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,F,19,19,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,4.0,,,,,,14.0,13.0,6.1,6.0,0.0,0.0,0.00716741,0,,,,5.0,,3.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,
11399412,away,RKC Waalwijk,Raz Meir,,,raz-meir,R. Meir,D,55,180.0,13,M,283917,EUR,849312000,D,22,22,True,6.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,1.0,,,,,,15.0,6.0,6.0,3.0,0.0,0.0,0.00034746,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188.0,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Mark Spenkelink,,,mark-spenkelink,M. Spenkelink,G,16,196.0,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Luuk Wouters,,,luuk-wouters,L. Wouters,D,15,190.0,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Nouri El Harmazi,Nouri El Harmazi,,nouri-cheung,N. El Harmazi,M,14,173.0,27,M,1086365,EUR,1021420800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Chris Lokesa,,,lokesa-chris,C. Lokesa,M,5,175.0,140,M,1126518,EUR,1099785600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399412,away,RKC Waalwijk,Patrick Vroegh,Patrick,Vroegh,patrick-vroegh,P. Vroegh,M,8,175.0,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
