match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11401887,home,Vitesse,Eloy Room,eloy-room,E. Room,G,188.0,180,M,40859,EUR,602726400,G,1,1,False,32.0,16.0,26.0,10.0,11.0,14.0,5.0,18.0,13.0,3.0,5.0,90.0,41.0,7.9,16.0,0.00314858,0,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,180.0,5896,M,794373,EUR,835920000,D,2,2,False,17.0,12.0,1.0,1.0,6.0,7.0,6.0,12.0,4.0,,,59.0,36.0,6.7,9.0,0.0162861,2,,2,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0411,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190.0,131,M,874936,EUR,972777600,D,6,6,False,28.0,21.0,8.0,5.0,14.0,15.0,7.0,13.0,1.0,,,90.0,43.0,7.5,7.0,0.0140139,3,,5,,3.0,5.0,2.0,2.0,1.0,3.0,,0.1303,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,189.0,435,M,916943,EUR,995414400,D,15,15,False,41.0,34.0,,,24.0,27.0,10.0,14.0,9.0,,,90.0,61.0,7.0,15.0,0.0808673,1,,3,,6.0,4.0,1.0,,2.0,1.0,1.0,0.0365,,,,,1.0,1.0,,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,,,,,,,,,,
11401887,home,Vitesse,Mica Pinto,mica-pinto,Mica,D,176.0,157,M,785815,EUR,739152000,D,5,5,False,39.0,31.0,4.0,2.0,17.0,19.0,16.0,27.0,6.0,,,89.0,69.0,7.6,16.0,0.581571,2,,5,7.0,4.0,5.0,,1.0,1.0,2.0,,0.102,,,,,,3.0,,2.0,,2.0,4.0,3.0,,1.0,4.0,2.0,1.0,1.0,,,,,,,
11401887,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186.0,361,M,112794,EUR,723168000,M,8,8,False,27.0,22.0,,,10.0,11.0,12.0,16.0,4.0,,,90.0,37.0,7.0,6.0,0.0483995,1,,,,4.0,4.0,,,,2.0,1.0,0.5196,,,3.0,2.0,,4.0,,1.0,,,,,1.0,1.0,2.0,,,1.0,True,1.0,,,,,
11401887,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185.0,201,M,891795,EUR,931046400,M,20,20,False,49.0,36.0,10.0,6.0,16.0,19.0,20.0,30.0,10.0,,,90.0,73.0,7.2,17.0,0.0955452,2,,21,,6.0,7.0,3.0,1.0,4.0,3.0,,0.0563,,,,1.0,,1.0,,,1.0,2.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,
11401887,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182.0,3151,M,984602,EUR,1066262400,M,17,17,False,18.0,11.0,2.0,,8.0,8.0,3.0,14.0,6.0,,,60.0,34.0,6.4,15.0,0.00300149,0,,10,4.0,6.0,5.0,2.0,,,2.0,1.0,,,,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,
11401887,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,179.0,770,M,961677,EUR,1010016000,F,42,42,False,25.0,19.0,5.0,3.0,4.0,5.0,15.0,22.0,6.0,,,90.0,50.0,7.2,18.0,0.187265,6,,42,2.0,8.0,6.0,1.0,1.0,,1.0,4.0,0.3583,,,,,3.0,,,1.0,3.0,2.0,5.0,2.0,,2.0,2.0,,,2.0,,1.0,,,,,
11401887,home,Vitesse,Said Hamulić,said-hamulic,S. Hamulić,F,188.0,431,M,1106808,EUR,973987200,F,10,10,False,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,45.0,10.0,6.5,4.0,0.00049824,0,,9,,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11401887,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,176.0,358,M,1126966,EUR,1061164800,F,25,25,False,14.0,7.0,4.0,1.0,3.0,5.0,4.0,9.0,4.0,,,60.0,18.0,6.8,9.0,0.00970372,0,,11,,5.0,3.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,
11401887,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194.0,90,M,1087744,EUR,1042588800,F,9,9,True,3.0,1.0,,,,1.0,1.0,2.0,,,,45.0,13.0,6.7,6.0,0.00149016,2,,34,,3.0,2.0,,1.0,,,2.0,0.1142,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,
11401887,home,Vitesse,Mats Egbring,egbring-mats,M. Egbring,D,183.0,90,M,1514878,EUR,1158451200,D,56,56,True,13.0,10.0,1.0,,4.0,7.0,6.0,7.0,4.0,,,31.0,23.0,6.7,7.0,0.0112655,0,,15,1.0,4.0,2.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
11401887,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189.0,76,M,781556,EUR,690076800,D,29,29,True,19.0,12.0,4.0,1.0,7.0,9.0,5.0,10.0,2.0,,,30.0,27.0,7.2,7.0,0.0693036,1,,,,2.0,4.0,1.0,,,,,0.0276,,,,4.0,,4.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,
11401887,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178.0,40,M,1046725,EUR,1025308800,D,13,13,True,9.0,9.0,1.0,1.0,4.0,4.0,6.0,8.0,1.0,,,30.0,15.0,6.9,3.0,0.135163,1,,6,3.0,1.0,,,1.0,,,,0.0125,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
11401887,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177.0,104,M,858226,EUR,904867200,M,22,22,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,0.00044415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186.0,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185.0,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,178.0,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,home,Vitesse,Jordi Altena,altena-jordi,J. Altena,M,,103,M,1388307,EUR,1070496000,M,44,44,True,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401887,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,185.0,166,M,367118,EUR,845596800,G,1,1,False,47.0,28.0,31.0,12.0,24.0,26.0,4.0,21.0,8.0,7.0,7.0,90.0,60.0,8.8,19.0,0.00136133,0,1.505,1,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,1.0,1.0,1.0,
11401887,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,186.0,201,M,794990,EUR,896745600,D,2,2,False,55.0,38.0,9.0,4.0,22.0,27.0,17.0,30.0,5.0,,,90.0,84.0,7.5,22.0,0.0336159,0,,2,2.0,6.0,8.0,,,2.0,4.0,1.0,,,,5.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
11401887,away,Excelsior,Casper Widell,widell-casper,C. Widell,D,192.0,137,M,1031721,EUR,1052092800,D,5,5,False,54.0,46.0,9.0,6.0,38.0,40.0,8.0,14.0,6.0,,,90.0,64.0,7.2,8.0,0.00492177,1,,4,,2.0,1.0,,,2.0,,,0.0805,,,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,
11401887,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,190.0,15,M,1091021,EUR,1010102400,D,34,34,False,32.0,29.0,2.0,,21.0,22.0,8.0,10.0,3.0,,,37.0,37.0,6.7,4.0,0.00503746,0,,34,,1.0,2.0,,,,1.0,,,Serano Seymor,,,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
