match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
11406858,home,Fiorentina,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,20,20,False,14.0,8.0,,,3.0,5.0,5.0,10.0,4.0,1.0,,,1.0,1.0,,,,,,73.0,24.0,7.6,8.0,0.0511504,3,,,,1.0,,4.0,2.0,4.0,,,,,1.0,,1.0,gallobelotti,,1.0,,,1.0,1.0,,0.4973,0.9278,,,1.0,,2.0,,
11406858,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,True,19.0,15.0,,,4.0,4.0,11.0,16.0,2.0,,4.0,,,,,,,,,30.0,25.0,7.0,7.0,0.477693,1,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,0.0809,,,,1.0,,,,
11406858,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,37,37,True,11.0,10.0,1.0,1.0,7.0,8.0,3.0,3.0,1.0,1.0,2.0,,1.0,1.0,,,,,,17.0,14.0,6.8,1.0,0.00252895,0,,Pietro Comuzzo,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,True,15.0,15.0,2.0,2.0,6.0,6.0,9.0,9.0,1.0,,2.0,,1.0,,,,,,,17.0,19.0,6.8,1.0,0.00874874,0,,,,,,,,1.0,,,,1.0,1.0,1.0,,arthurmelo,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,True,4.0,4.0,,,,,4.0,5.0,,,,,,,,,,,,17.0,10.0,6.1,3.0,0.00303997,1,,,,1.0,,1.0,,3.0,,,,,,,,,,,2.0,,1.0,,,0.3764,0.6066,,,,1.0,,,
11406858,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,330705,EUR,786412800,M,72,72,True,9.0,7.0,,,3.0,3.0,4.0,6.0,2.0,,2.0,,,,,,,,,11.0,12.0,7.8,2.0,0.0235599,1,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,0.06,0.4326,,,,,,,
11406858,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Tommaso Vannucchi,vannucchi-tommaso,T. Vannucchi,G,1,197,117,M,1416232,EUR,1173052800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Gino Infantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,25.0,18.0,9.0,3.0,15.0,20.0,3.0,5.0,,,10.0,,,,1.0,3.0,,1.0,1.0,90.0,35.0,5.7,8.0,0.00112936,0,-2.1806,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11406858,away,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,D,14,14,False,21.0,15.0,3.0,,4.0,6.0,11.0,19.0,4.0,2.0,4.0,,,,,,,,,78.0,49.0,6.5,16.0,0.39577,0,,,,4.0,,1.0,1.0,3.0,1.0,1.0,,2.0,3.0,,1.0,,,3.0,,,,,,,,,,,,,,1.0
11406858,away,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,False,22.0,14.0,2.0,,13.0,18.0,1.0,4.0,2.0,,,,1.0,1.0,,,,,,45.0,26.0,5.9,8.0,0.00039744,0,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,50.0,39.0,4.0,,34.0,40.0,5.0,10.0,7.0,5.0,6.0,,2.0,1.0,,,,,,90.0,63.0,6.1,11.0,0.00101667,1,,,,,,1.0,5.0,2.0,1.0,,,2.0,,,,,,,,,,,,0.0089,,,,,,1.0,,
11406858,away,Frosinone,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,32,32,False,33.0,21.0,8.0,2.0,13.0,20.0,9.0,16.0,3.0,3.0,8.0,,3.0,2.0,,,,,,90.0,56.0,6.3,17.0,0.155383,0,,,,3.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,
11406858,away,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,M,18,18,False,28.0,23.0,,,9.0,10.0,15.0,21.0,5.0,,7.0,,,,,,,,,90.0,48.0,6.8,14.0,0.227533,1,,,,3.0,1.0,,,5.0,,5.0,2.0,,2.0,,3.0,matiassoule11,,3.0,2.0,1.0,,,,0.0475,,,,,,,,
11406858,away,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,34.0,23.0,10.0,2.0,11.0,13.0,12.0,21.0,4.0,5.0,1.0,,,,,,,,,90.0,54.0,6.8,13.0,0.00473881,3,,,,,,5.0,3.0,9.0,,,,,,2.0,,,1.0,2.0,2.0,,1.0,1.0,,0.3598,0.0769,True,,,,2.0,,
11406858,away,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,36.0,31.0,2.0,,16.0,18.0,15.0,18.0,2.0,1.0,3.0,,1.0,1.0,,,,,,65.0,46.0,6.5,7.0,0.0604382,0,,,,,,4.0,1.0,6.0,1.0,,,2.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
11406858,away,Frosinone,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,False,17.0,11.0,,,7.0,9.0,4.0,9.0,4.0,1.0,1.0,,,,,,,,,64.0,30.0,6.2,11.0,0.0109559,1,,,,1.0,,,1.0,3.0,1.0,2.0,1.0,,2.0,,,,,2.0,1.0,1.0,,,,0.0266,,,,,,,,
11406858,away,Frosinone,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,8,8,False,13.0,10.0,,,2.0,3.0,8.0,10.0,2.0,,3.0,,1.0,1.0,,,,,,45.0,20.0,6.6,4.0,0.00300864,1,,,,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,0.1666,,,,,,1.0,,
11406858,away,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,False,17.0,15.0,2.0,2.0,9.0,11.0,6.0,6.0,2.0,,4.0,,2.0,1.0,,,,,,90.0,26.0,5.6,6.0,0.0257954,3,,,,,,3.0,,6.0,,2.0,,,2.0,2.0,1.0,kaiojorge,,,,,2.0,,,0.4746,0.4455,,,,3.0,1.0,,
11406858,away,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,True,18.0,15.0,3.0,1.0,13.0,15.0,2.0,3.0,3.0,2.0,,,,,,,,,,45.0,25.0,6.2,3.0,0.00038551,0,,,,,,,3.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,True,18.0,9.0,4.0,,4.0,6.0,7.0,15.0,2.0,2.0,1.0,,1.0,,,,,,,45.0,33.0,6.3,12.0,0.327171,0,,,,3.0,2.0,2.0,1.0,5.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,
11406858,away,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,True,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,1.0,,1.0,,,,,,,,,26.0,11.0,6.1,4.0,0.00294314,0,,,,,,,,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
11406858,away,Frosinone,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,12,12,True,9.0,4.0,,,2.0,3.0,2.0,6.0,3.0,1.0,,,1.0,,,,,,,25.0,17.0,6.8,7.0,0.00075197,1,,,,,,,1.0,,,,,,2.0,,,reinier.jesus,1.0,1.0,,1.0,,,,0.0397,,,,,,,,
11406858,away,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,12.0,4.0,6.3,2.0,0.00350346,0,,,,,,,1.0,2.0,,1.0,,,,,,walo_98,,,1.0,,,,,,,,,,,,,
11406858,away,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Giorgi Kvernadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406858,away,Frosinone,Giuseppe Caso,giuseppe-caso,G. Caso,F,30,173,119,M,946985,EUR,913161600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
