match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_penaltyConceded,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceMissed,stat_bigChanceCreated
11450158,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,11,11,False,,49.0,41.0,,,4.0,4.0,39.0,54.0,4.0,,,,90.0,72.0,7.9,20.0,0.262228,2,,9.0,5.0,5.0,1.0,1.0,3.0,,2.0,2.0,3.0,1.0,1.0,,,,1.0,,,2.0,2.0,,1.0,,0.8341,1.0,1.0,,1.0,0.9715,,,,,,,1.0
11450158,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,False,True,44.0,38.0,,,5.0,5.0,35.0,48.0,,,,,79.0,62.0,7.4,16.0,0.124844,2,,9.0,1.0,1.0,,1.0,,,,,2.0,,,,,,1.0,,,2.0,,,,,0.1714,4.0,,2.0,,,,,,,,,
11450158,away,Alanyaspor,Pione Sisto,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,M,18,18,False,,30.0,27.0,1.0,,9.0,10.0,19.0,28.0,3.0,,,,68.0,59.0,7.5,13.0,0.0228903,4,,8.0,2.0,9.0,,,5.0,,1.0,1.0,1.0,,,,1.0,,5.0,,,1.0,3.0,,3.0,,0.1895,1.0,1.0,,,0.4102,,,,,,,
11450158,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,,7.0,7.0,,,,,7.0,7.0,1.0,,,,68.0,15.0,6.9,1.0,0.0499525,2,,,,3.0,,,,2.0,,,1.0,,,2.0,1.0,,1.0,,,,,,1.0,1.0,0.1323,1.0,,1.0,,,,,,,,,
11450158,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,,12.0,9.0,,,1.0,2.0,10.0,13.0,,,,,22.0,22.0,6.9,6.0,0.12863,1,,3.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,0.0393,2.0,,1.0,,,,,,,,,
11450158,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,27,27,True,,12.0,11.0,1.0,1.0,2.0,2.0,10.0,13.0,1.0,,,,22.0,19.0,6.8,5.0,0.0608305,0,,3.0,3.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,Loide Augusto,,1.0,2.0,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,True,,24.0,22.0,2.0,1.0,11.0,11.0,11.0,13.0,2.0,,,,14.0,25.0,6.7,2.0,0.00513701,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,,15.0,11.0,1.0,1.0,6.0,8.0,5.0,7.0,2.0,,,,11.0,16.0,6.7,4.0,0.00492907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yavuz,Aygün,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Muhammet Ali Apaydin,muhammet-ali-apaydin,M. A. Apaydin,M,,175,1,M,1637930,EUR,1136073600,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Muhammet,Ali Apaydin,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Eren Altıntaş,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Eren Altintas,,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Emirhan Çavuş,cavus-emirhan,E. Çavuş,M,5,178,7,M,1522244,EUR,1034467200,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450158,away,Alanyaspor,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
