match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_totalContest,stat_wonContest,stat_aerialLost,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAShot,stat_penaltyWon
12764001,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,,30.0,26.0,,0.0,5.0,5.0,27.0,1.0,,,,73.0,41.0,7.2,7.0,0.0558376,4,,,21.0,2.0,,4.0,1.0,1.0,,1.0,2.0,,,,0.4154,0.7852,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,
12764001,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5864,M,Koke6,84539,EUR,694828800,M,6,6,True,,60.0,57.0,3.0,1.0,20.0,20.0,40.0,3.0,,,,45.0,65.0,7.6,4.0,0.232043,0,,1.0,37.0,,,1.0,2.0,,1.0,,,2.0,,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,,12.0,10.0,,0.0,5.0,5.0,7.0,1.0,,,,17.0,16.0,6.4,4.0,0.00226008,0,,,5.0,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4774,M,,989113,EUR,954633600,M,17,17,True,,15.0,13.0,,0.0,7.0,8.0,10.0,2.0,,,,17.0,22.0,6.9,5.0,0.190407,1,,,7.0,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,0.021,,1.0,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17362,M,asorloth,309078,EUR,818121600,F,9,9,True,,6.0,4.0,,0.0,1.0,1.0,5.0,1.0,,,,17.0,7.0,6.4,3.0,0.00641405,0,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,
12764001,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4626,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13483,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9822,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11933,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6514,M,lenormand_r,787751,EUR,847670400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,4600,M,,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16971,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Dominik Takáč,dominik-takac,D. Takáč,G,71,195,239,M,,886365,EUR,916099200,G,71,71,False,,26.0,22.0,5.0,0.0,21.0,23.0,3.0,10.0,2.0,,3.0,90.0,41.0,6.0,4.0,0.00011885,0,-0.3298,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,
12764001,away,ŠK Slovan Bratislava,Kenan Bajrić,kenan-bajric,K. Bajrić,D,12,190,155,M,,230932,EUR,787881600,D,12,12,False,,47.0,37.0,5.0,0.0,23.0,25.0,22.0,1.0,,,,84.0,61.0,6.4,11.0,0.00677645,0,,,14.0,,,2.0,3.0,2.0,,,,2.0,1.0,,,,,1.0,,4.0,2.0,,,,,,,,,,,,,,1.0,,,
12764001,away,ŠK Slovan Bratislava,Guram Kashia,guram-kashia,G. Kashia,D,4,185,888,M,,43136,EUR,552355200,D,4,4,False,,84.0,75.0,4.0,0.0,56.0,61.0,23.0,4.0,,,,90.0,96.0,7.0,9.0,0.0137848,0,,3.0,19.0,,,1.0,3.0,,,,,,,,,,,1.0,,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,
12764001,away,ŠK Slovan Bratislava,Siemen Voet,siemen-voet,S. Voet,D,3,190,124,M,,997344,EUR,952300800,D,2,2,False,,65.0,56.0,8.0,0.0,34.0,37.0,28.0,1.0,,,,90.0,85.0,7.1,11.0,0.0984712,1,,4.0,22.0,,,2.0,3.0,,,1.0,,,,,0.1071,0.1921,1.0,3.0,,6.0,3.0,,1.0,,,1.0,,,Siemen,Voet,,1.0,,,1.0,1.0,,
12764001,away,ŠK Slovan Bratislava,César Blackman,cesar-blackman,C. Blackman,D,28,174,601,M,,841793,EUR,891475200,M,28,28,False,,34.0,30.0,,0.0,16.0,18.0,21.0,6.0,,,,90.0,56.0,6.0,13.0,0.104798,0,,,15.0,5.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,1.0,,,,4.0,,,2.0,,,,,,,,,,1.0,
12764001,away,ŠK Slovan Bratislava,Juraj Kucka,juraj-kucka,J. Kucka,M,,186,605,M,,48563,EUR,541296000,M,33,33,False,True,51.0,44.0,3.0,0.0,18.0,22.0,29.0,7.0,,,,90.0,66.0,6.9,10.0,0.0375908,0,,3.0,26.0,,,2.0,8.0,,,,,4.0,2.0,2.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,
12764001,away,ŠK Slovan Bratislava,Kyriakos Savvidis,kyriakos-savvidis,K. Savvidis,M,88,181,101,M,,551338,EUR,803606400,M,88,88,False,,44.0,42.0,2.0,0.0,23.0,24.0,20.0,4.0,,,,84.0,53.0,6.5,4.0,0.0137083,0,,2.0,19.0,,,4.0,2.0,1.0,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,
12764001,away,ŠK Slovan Bratislava,Jurij Medveděv,jurij-medvedev,J. Medveděv,D,17,180,52,M,,802156,EUR,835056000,M,17,17,False,,18.0,16.0,1.0,0.0,8.0,9.0,9.0,3.0,,,,72.0,28.0,6.5,3.0,0.0127605,0,,1.0,8.0,,,,2.0,,,,,1.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Tigran Barseghyan,tigran-barseghyan,T. Barseghyan,M,11,179,950,M,,95494,EUR,748656000,F,11,11,False,,13.0,11.0,3.0,0.0,6.0,7.0,6.0,,,,,35.0,17.0,6.9,3.0,0.00341264,1,,2.0,5.0,,,,2.0,,,,,,,1.0,0.07,,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,
12764001,away,ŠK Slovan Bratislava,David Strelec,david-strelec,D. Strelec,F,13,185,2213,M,,918482,EUR,986342400,F,13,13,False,,23.0,13.0,,0.0,9.0,12.0,11.0,2.0,,,,90.0,40.0,7.5,17.0,0.00593774,1,,,4.0,,,4.0,3.0,,,1.0,,1.0,,4.0,0.7884,0.6805,1.0,,,,1.0,,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,1.0
12764001,away,ŠK Slovan Bratislava,Róbert Mak,robert-mak,R. Mak,M,21,179,370,M,,87087,EUR,668390400,F,21,21,False,,19.0,15.0,1.0,0.0,8.0,8.0,11.0,,,,,72.0,29.0,6.4,8.0,0.0124269,0,,1.0,7.0,,,4.0,,2.0,,,,,,2.0,,,,,,2.0,,,,2.0,,,,1.0,,,,,,,1.0,,,
12764001,away,ŠK Slovan Bratislava,Nino Marcelli,marcelli-nino,N. Marcelli,M,18,178,358,M,,1397170,EUR,1117324800,M,18,18,True,,20.0,16.0,2.0,0.0,5.0,6.0,16.0,1.0,,,,55.0,30.0,6.4,8.0,0.023674,1,,1.0,12.0,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,0.021,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,
12764001,away,ŠK Slovan Bratislava,Sharani Zuberu,sharani-zuberu,S. Zuberu,D,23,185,146,M,,998471,EUR,947203200,F,23,23,True,,5.0,5.0,,0.0,1.0,1.0,4.0,,,,,18.0,10.0,6.8,,0.00748982,1,,,4.0,,,1.0,2.0,,,,,,,,0.0354,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Idjessi Metsoko,idjessi-metsoko,I. Metsoko,F,93,191,139,M,,1393973,EUR,1016064000,F,93,93,True,,6.0,6.0,,0.0,3.0,3.0,3.0,2.0,,,,18.0,12.0,6.4,2.0,0.0034633,0,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,Idjessi Metoko,,1.0,,,,,,,
12764001,away,ŠK Slovan Bratislava,Alen Mustafić,alen-mustafic,A. Mustafić,M,20,184,102,M,,927799,EUR,931132800,M,20,20,True,,13.0,12.0,2.0,0.0,3.0,4.0,9.0,,,,,10.0,14.0,6.7,1.0,0.00570562,0,,1.0,9.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Vladimír Weiss,vladimir-weiss,V. Weiss,M,7,173,236,M,,46357,EUR,628387200,M,7,7,True,,12.0,10.0,1.0,0.0,1.0,2.0,10.0,,,,,10.0,13.0,6.6,3.0,0.0382763,0,,1.0,9.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Martin Trnovský,martin-trnovsky,M. Trnovský,G,31,191,36,M,,856203,EUR,960336000,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Kevin Wimmer,kevin-wimmer,K. Wimmer,D,6,187,138,M,,141203,EUR,721785600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Lukáš Pauschek,lukas-pauschek,L. Pauschek,D,25,178,42,M,,152549,EUR,723859200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Matúš Vojtko,matus-vojtko,M. Vojtko,D,27,181,88,M,,877984,EUR,970704000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Július Szőke,julius-szoke,J. Szőke,M,37,182,111,M,,237412,EUR,807235200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764001,away,ŠK Slovan Bratislava,Artur Gajdoš,artur-gajdos,A. Gajdoš,M,8,170,123,M,,1087830,EUR,1074556800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
