match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,stat_challengeLost,stat_interceptionWon,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_hitWoodwork
10411581,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,29.0,19.0,13.0,3.0,17.0,17.0,2.0,12.0,7.0,90.0,36.0,6.3,10.0,0.0,0.0,0.00179106,122.3494007312,15.0,103.53,17.325,0,-0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411581,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,63.0,53.0,10.0,8.0,38.0,41.0,15.0,23.0,9.0,90.0,75.0,7.2,13.0,0.0255,0.0,0.0115703,212.98792981846,28.0,94.605,21.84,1,,,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411581,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,45.0,34.0,7.0,4.0,29.0,34.0,5.0,11.0,6.0,90.0,59.0,6.9,12.0,0.0,0.0,0.171126,131.34868171901,19.0,8.715,8.4,0,,,,,4.0,4.0,5.0,,,7.0,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10411581,home,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,False,56.0,40.0,9.0,3.0,25.0,31.0,15.0,28.0,4.0,90.0,88.0,7.1,26.0,0.0167,0.0,0.0169876,117.06678269038,19.0,-10.185,10.5,1,,,,3.0,2.0,1.0,7.0,1.0,,1.0,2.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411581,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,24.0,16.0,2.0,1.0,11.0,15.0,6.0,11.0,8.0,80.0,50.0,6.8,15.0,0.0,0.0,0.0331246,99.245535624887,9.0,41.58,38.43,0,,,,2.0,1.0,6.0,7.0,1.0,,2.0,,3.0,,1.0,2.0,1.0,1.0,4.0,1.0,,2.0,1.0,51.894111833668,2.0,,,,,,,,,,,,,,,
10411581,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,36.0,31.0,4.0,3.0,13.0,14.0,18.0,24.0,9.0,79.0,60.0,5.9,18.0,0.0439,0.0,0.0130355,93.41335693635,12.0,34.23,6.09,2,,,,2.0,1.0,13.0,3.0,4.0,,1.0,,1.0,,5.0,,5.0,1.0,1.0,,2.0,1.0,,13.942735778892,1.0,lakisamar10,2.0,1.0,,,,,,,,,,,,
10411581,home,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,56.0,47.0,8.0,4.0,27.0,28.0,20.0,29.0,16.0,90.0,84.0,6.7,18.0,0.1529,0.0,0.0159,199.70770432723,20.0,22.155,18.585,1,,,,1.0,2.0,10.0,8.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,3.0,2.0,4.0,2.0,,2.0,,,,,2.0,3.0,,,,,,,,,,,,
10411581,home,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,False,23.0,20.0,1.0,1.0,9.0,10.0,11.0,13.0,2.0,64.0,39.0,7.2,6.0,0.0267,0.0,0.0656906,119.8155576808,12.0,62.16,21.525,1,,,,,1.0,1.0,6.0,,1.0,1.0,,2.0,2.0,,,2.0,,2.0,1.0,,2.0,,49.21803134721,3.0,,,2.0,,,,,,,,,,,,
10411581,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,52.0,44.0,5.0,4.0,16.0,17.0,28.0,36.0,7.0,90.0,70.0,7.1,9.0,0.401,0.4206,0.0897112,233.34325275109,25.0,101.85,30.975,4,,,,1.0,1.0,1.0,5.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,3.0,,76.121305771863,4.0,,,,True,1.0,2.0,,,,,,,,,
10411581,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,96372,EUR,763516800,F,10,10,False,37.0,30.0,1.0,,8.0,10.0,23.0,30.0,4.0,89.0,61.0,6.5,21.0,0.0827,0.0,0.155622,229.86595008957,18.0,151.2,48.405,1,,,,3.0,1.0,9.0,4.0,5.0,1.0,,,1.0,2.0,,1.0,3.0,1.0,3.0,1.0,,1.0,1.0,131.81259245515,6.0,,1.0,,,,,1.0,,,,,,,,
