match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
11453057,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,22.0,19.0,11.0,8.0,13.0,13.0,6.0,9.0,,,,8.0,1.0,3.0,6.0,,90.0,33.0,7.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11453057,away,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,28.0,24.0,3.0,2.0,14.0,16.0,10.0,12.0,2.0,2.0,3.0,2.0,,,,,81.0,44.0,6.4,7.0,0,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11453057,away,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,53.0,50.0,5.0,4.0,33.0,34.0,17.0,19.0,,3.0,3.0,6.0,,,,,90.0,60.0,6.2,4.0,0,,4.0,1.0,,,1.0,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11453057,away,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,53.0,52.0,6.0,5.0,27.0,28.0,25.0,25.0,2.0,2.0,4.0,2.0,,,,,90.0,65.0,6.7,3.0,1,,4.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
11453057,away,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,False,9.0,7.0,,,2.0,3.0,5.0,6.0,,2.0,,2.0,,,,,27.0,16.0,4.9,2.0,0,,2.0,,,,1.0,,,,1.0,,1.0,1.0,Nawaf Al Qamiri,,1.0,1.0,1.0,,,,,,,,,,,,,,
11453057,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,65.0,56.0,3.0,3.0,30.0,32.0,26.0,33.0,2.0,9.0,,9.0,,,,,90.0,85.0,6.6,16.0,2,,7.0,1.0,,,3.0,2.0,2.0,1.0,2.0,,6.0,2.0,,,,,,,,,1.0,,,2.0,,True,,,,,
11453057,away,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,61.0,54.0,7.0,5.0,24.0,25.0,30.0,38.0,1.0,4.0,,5.0,,,,,90.0,75.0,7.3,13.0,4,2.0,7.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,2.0,,4.0,1.0,,,1.0,,,,,,,,
11453057,away,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,M,10,10,False,22.0,18.0,1.0,1.0,4.0,5.0,14.0,19.0,,2.0,,1.0,,,,,78.0,39.0,5.7,14.0,0,2.0,9.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,1.0
11453057,away,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400,M,70,70,False,6.0,6.0,,,1.0,1.0,5.0,5.0,,1.0,,1.0,,,,,35.0,11.0,6.8,,1,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,
11453057,away,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,22.0,20.0,1.0,,4.0,6.0,19.0,26.0,,2.0,1.0,4.0,,,,,90.0,47.0,7.1,18.0,2,10.0,5.0,1.0,,1.0,,5.0,1.0,5.0,1.0,,3.0,1.0,,,,,1.0,1.0,,,,3.0,,2.0,,,,,,,
11453057,away,Al Tai,Marko Dugandžić,marko-dugandzic,M. Dugandžić,F,,188.0,192,M,235642,EUR,765676800,F,9,9,False,14.0,11.0,1.0,1.0,5.0,5.0,6.0,9.0,3.0,5.0,1.0,1.0,,,,,78.0,26.0,6.7,6.0,2,,8.0,,,,,1.0,2.0,,4.0,1.0,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,
11453057,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,True,30.0,28.0,2.0,2.0,16.0,18.0,13.0,15.0,,4.0,,8.0,,,,,55.0,45.0,6.9,5.0,0,3.0,3.0,,1.0,1.0,3.0,,1.0,1.0,2.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,
11453057,away,Al Tai,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,5.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,2.0,,,,,,,12.0,9.0,6.9,1.0,0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Adeeb Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,2294204,EUR,991180800,F,90,90,True,1.0,1.0,,,,,1.0,1.0,,2.0,,1.0,,,,,12.0,3.0,6.7,,0,,1.0,,,,,,2.0,,1.0,,,,Adeeb,Al-Haizan,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000,M,17,17,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,3.0,,1.0,,,,,9.0,13.0,6.6,2.0,0,,3.0,,,,,,3.0,,,1.0,1.0,,Abdulrahman Al Harthi,,,,1.0,,,,,,,,,,,,,,
11453057,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulkarim Al Sulaima,,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulaziz Al Harabi,,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453057,away,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,791576,EUR,592012800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
