match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,confirmed,player_id,player_name
11072740,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
11072740,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,
11072740,,,,,87,,,4,,,substitution,,121671157.0,False,True,regular,,,
11072740,,,,,78,,,13,,,substitution,,121671153.0,False,True,regular,,,
11072740,,,,,78,,,13,,,substitution,,121671152.0,False,True,regular,,,
11072740,,,,,76,,,15,,,substitution,,121671145.0,False,False,regular,,,
11072740,,,,,67,,,24,,,substitution,,121671141.0,False,True,regular,,,
11072740,,,,,60,,,31,,,substitution,,121671139.0,False,False,regular,,,
11072740,,,,,46,,,45,,,substitution,,121671135.0,False,False,regular,,,
11072740,,,,,46,,,45,,,substitution,,121671134.0,False,False,regular,,,
11072740,,,,,46,,,45,,,substitution,,121671133.0,False,False,regular,,,
11072740,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
11072740,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,
11072740,,,,,21,,,25,,,varDecision,,16520.0,,True,goalAwarded,False,560116.0,Rafael Borré
11072740,,2.0,0.0,,12,,,34,,,goal,,168586297.0,,True,regular,,871706.0,Randal Kolo Muani
11072740,,1.0,0.0,,11,,,35,,,goal,,168586279.0,,True,regular,,871706.0,Randal Kolo Muani
