match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_punches
12437712,home,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,True,17.0,16.0,1.0,1.0,1.0,2.0,2.0,14.0,20.0,,2.0,,,,,,13.0,23.0,7.1,6.0,0.0205589,0,,5.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,F,20,20,True,3.0,3.0,,,0.0,,,5.0,8.0,,,,,,,,13.0,11.0,6.8,4.0,0.221032,0,,5.0,2.0,,,2.0,,,,,,,,,,,1.0,,2.0,lukaromero10,,,Luka Romero,,,1.0,,,,,,,,
12437712,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183,434,M,990659,EUR,983404800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Adrián Rodríguez,adrian-rodriguez,A. Rodríguez,G,13,195,228,M,965822,EUR,976579200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Tomás Conechny,tomas-conechny,T. Conechny,F,17,170,499,M,822607,EUR,891216000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,home,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,33.0,13.0,29.0,9.0,0.0,4.0,4.0,9.0,29.0,5.0,15.0,4.0,4.0,6.0,2.0,2.0,90.0,51.0,8.1,22.0,0.00562257,0,0.424,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
12437712,away,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,16.0,12.0,4.0,1.0,0.0,7.0,11.0,5.0,5.0,5.0,3.0,,,,,,90.0,45.0,7.0,11.0,0.00573077,1,,,,,2.0,6.0,5.0,2.0,,,,,2.0,1.0,,,2.0,0.0619,,,1.0,2.0,,,1.0,2.0,1.0,0.2188,1.0,,,,,
12437712,away,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,29.0,24.0,5.0,1.0,0.0,19.0,19.0,5.0,10.0,11.0,2.0,,,,,,90.0,43.0,6.7,5.0,0.000855,0,,,,,1.0,2.0,2.0,,,,,,1.0,,,,3.0,,,,,2.0,,,,,,,,True,,,,
12437712,away,Leganés,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,False,21.0,18.0,6.0,4.0,0.0,14.0,14.0,4.0,7.0,10.0,,,,,,,90.0,39.0,7.2,4.0,0.00095843,0,,,,2.0,4.0,2.0,7.0,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
12437712,away,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,13.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,10.0,6.0,,,,,,,90.0,35.0,6.9,6.0,0.00390669,0,,1.0,,1.0,2.0,2.0,4.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,
12437712,away,Leganés,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,30.0,17.0,7.0,1.0,0.0,10.0,16.0,7.0,16.0,5.0,8.0,,,,,,90.0,51.0,6.8,16.0,0.00351364,1,,2.0,,1.0,,5.0,7.0,2.0,,,,,5.0,2.0,,,3.0,0.1487,,,1.0,1.0,,,,1.0,1.0,0.3464,2.0,,,,1.0,
12437712,away,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,False,33.0,25.0,6.0,3.0,0.0,16.0,21.0,9.0,13.0,2.0,3.0,,,,,,90.0,50.0,6.9,12.0,0.0207881,0,,1.0,,1.0,2.0,5.0,10.0,2.0,,,,,4.0,3.0,1.0,3.0,3.0,,,,,1.0,,,,,,,1.0,,,,,
12437712,away,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,M,10,10,False,19.0,14.0,1.0,,1.0,6.0,8.0,8.0,17.0,2.0,4.0,,,,,,77.0,51.0,7.8,18.0,0.755017,1,,6.0,,,1.0,7.0,14.0,8.0,1.0,,1.0,,3.0,1.0,2.0,3.0,,0.0138,2.0,,,,,,2.0,4.0,,,7.0,,,,,
12437712,away,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,False,29.0,20.0,2.0,,0.0,10.0,11.0,11.0,20.0,4.0,3.0,,,,,,90.0,50.0,8.0,12.0,0.0821567,1,,2.0,1.0,3.0,3.0,7.0,10.0,2.0,1.0,,,,4.0,3.0,,1.0,1.0,0.4545,2.0,,,3.0,,,1.0,2.0,1.0,0.4831,2.0,,1.0,,,
12437712,away,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,False,11.0,10.0,1.0,1.0,0.0,2.0,3.0,9.0,10.0,,2.0,,,,,,63.0,18.0,6.6,5.0,0.199085,0,,2.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,
12437712,away,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,False,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,2.0,2.0,,,,,,82.0,24.0,6.6,9.0,0.00605505,1,,,,4.0,3.0,7.0,5.0,2.0,,,1.0,,,,3.0,2.0,1.0,0.1872,,,,,Diego Garcia,,,1.0,,,,,,1.0,1.0,
12437712,away,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,27.0,15.0,6.7,5.0,0.00211318,1,,,,1.0,,1.0,4.0,1.0,,,1.0,,1.0,,3.0,2.0,,0.0609,,,,,,,,,,,1.0,,,,,
12437712,away,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,3.0,1.0,1.0,,0.0,,,2.0,4.0,1.0,1.0,,,,,,13.0,8.0,6.2,5.0,0.00221978,0,,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,,Julián,Chicco,,1.0,,,,,,,,
12437712,away,Leganés,Jorge Sáenz,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,4.0,,,,,,,8.0,8.0,6.3,2.0,3.85e-06,0,,,,1.0,2.0,3.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12437712,away,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Iker Bachiller,bachiller-iker,I. Bachiller,D,28,169,9,M,978652,EUR,1031961600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,seydoubacisse32,,,,,,,,,,,,,,
12437712,away,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437712,away,Leganés,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,46794,M,149731,EUR,772243200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SebHaller,,,,,,,,,,,,,,
