match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_outfielderBlock,stat_goals,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12437763,home,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,False,37.0,23.0,26.0,12.0,0.0,17.0,19.0,6.0,18.0,9.0,1.0,5.0,90.0,42.0,7.7,14.0,0.00226519,0,0.2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,D,18,18,False,34.0,26.0,9.0,5.0,0.0,13.0,16.0,13.0,18.0,3.0,,,90.0,49.0,7.2,9.0,0.0120524,0,,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,39.0,32.0,7.0,3.0,0.0,26.0,29.0,6.0,10.0,5.0,,,90.0,46.0,7.4,7.0,0.0338781,3,,1.0,3.0,1.0,3.0,,,3.0,1.0,,,,,True,2.0,1.0,0.0394,0.0591,1.0,,,,,,,,,,,,,,,
12437763,home,Mallorca,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,29.0,26.0,5.0,2.0,0.0,18.0,18.0,8.0,11.0,,,,90.0,38.0,7.0,3.0,0.00215989,1,,,,1.0,,,,7.0,,,,,1.0,,1.0,,0.0361,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,37.0,28.0,9.0,4.0,0.0,14.0,17.0,15.0,24.0,7.0,,,90.0,65.0,7.3,20.0,0.0127108,0,,,1.0,3.0,5.0,,,4.0,2.0,4.0,3.0,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,
12437763,home,Mallorca,Samú Costa,,,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,30.0,21.0,3.0,2.0,0.0,11.0,15.0,10.0,16.0,6.0,,,88.0,45.0,6.9,14.0,0.00804839,1,,,3.0,3.0,5.0,1.0,1.0,5.0,,,,1.0,,,,,0.0295,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,
12437763,home,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,45.0,42.0,6.0,5.0,0.0,23.0,24.0,19.0,21.0,6.0,,,90.0,59.0,7.4,3.0,0.00882604,0,,2.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,
12437763,home,Mallorca,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,24.0,20.0,2.0,,0.0,10.0,13.0,10.0,13.0,8.0,,,70.0,48.0,7.1,12.0,0.0104008,0,,,1.0,4.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,2.0,,2.0,1.0,,4.0,,,,,,,,,
12437763,home,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,M,9,9,False,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,11.0,3.0,,,63.0,25.0,7.1,6.0,0.00967128,2,,5.0,2.0,8.0,5.0,,,1.0,,1.0,1.0,2.0,,,1.0,1.0,0.8442,0.6237,,,,3.0,,,,,1.0,,,,,,,
12437763,home,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,37.0,28.0,5.0,2.0,0.0,13.0,16.0,20.0,27.0,6.0,,,88.0,57.0,8.4,13.0,0.434281,2,,,1.0,2.0,9.0,2.0,2.0,,1.0,5.0,2.0,1.0,,,1.0,1.0,0.0525,0.0816,5.0,6.0,5.0,,2.0,,1.0,,,1.0,,,,,,
12437763,home,Mallorca,Cyle Larin,,,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,13.0,8.0,,,0.0,3.0,3.0,5.0,10.0,,,,63.0,20.0,6.6,8.0,0.00777043,0,,5.0,6.0,6.0,7.0,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,2.0,,,,,
12437763,home,Mallorca,Takuma Asano,,,takuma-asano,T. Asano,M,11,173,2033,M,309546,EUR,784425600,F,11,11,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,27.0,7.0,6.5,3.0,0.00151087,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
12437763,home,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,True,9.0,4.0,1.0,,0.0,2.0,2.0,2.0,8.0,1.0,,,27.0,18.0,6.5,8.0,0.00321624,1,,4.0,2.0,6.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,0.1837,0.1834,,1.0,,1.0,,,1.0,,,,,vedatmuriqi,1.0,,,
12437763,home,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,7.0,3.0,,,0.0,,1.0,3.0,6.0,1.0,,,20.0,14.0,6.8,5.0,0.0005055,0,,,2.0,2.0,5.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12437763,home,Mallorca,Valery Fernández,,,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,2.0,4.0,,1.0,0.00041144,0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12437763,home,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,,7.765e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Dominik Greif,,,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Mateu Morey,,,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Marc Domenech,Marc Domenech,,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,home,Mallorca,Daniel Luna,,,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437763,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,32.0,26.0,11.0,5.0,0.0,24.0,25.0,2.0,7.0,14.0,2.0,3.0,90.0,40.0,7.2,6.0,0.00256493,0,-0.0523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12437763,away,Real Sociedad,Aritz Elustondo,,,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,38.0,30.0,6.0,3.0,0.0,20.0,22.0,10.0,17.0,5.0,,,60.0,50.0,6.5,12.0,0.00739233,0,,1.0,1.0,3.0,3.0,2.0,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
