match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_outfielderBlock
12512903,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,,947893,EUR,993945600,G,42,42,False,,31.0,24.0,15.0,8.0,0.0,22.0,23.0,2.0,8.0,9.0,2.0,90.0,41.0,6.6,7.0,0.00074255,0,-0.5875,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,2.0,1.0,
12512903,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,,1001662,EUR,901843200,D,2,2,False,,30.0,24.0,5.0,2.0,0.0,20.0,23.0,4.0,7.0,1.0,,90.0,48.0,6.4,11.0,0.0042332,0,,Zé,Carlos,,1.0,4.0,5.0,1.0,1.0,,,3.0,,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,1.0
12512903,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,,800348,EUR,749088000,D,39,39,False,,26.0,23.0,6.0,4.0,0.0,21.0,21.0,2.0,5.0,2.0,,90.0,41.0,6.6,5.0,0.00159238,1,,,,,3.0,1.0,5.0,,,1.0,,5.0,3.0,2.0,,1.0,2.0,,,,,0.0199,,,1.0,,,,,,,1.0,,,,2.0
12512903,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,,59751,EUR,515721600,D,26,26,False,True,34.0,25.0,4.0,,0.0,23.0,28.0,3.0,7.0,1.0,,90.0,44.0,6.2,10.0,0.0261468,0,,,,1.0,1.0,1.0,1.0,,,,,4.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0
12512903,away,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,,982146,EUR,989625600,D,57,57,False,,21.0,18.0,1.0,1.0,0.0,15.0,18.0,3.0,4.0,2.0,,77.0,34.0,5.6,7.0,0.00371469,0,,,,1.0,,5.0,1.0,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0
12512903,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,,1003400,EUR,977702400,M,24,24,False,,17.0,14.0,2.0,1.0,0.0,10.0,13.0,4.0,4.0,1.0,,90.0,36.0,7.0,8.0,0.0368217,0,,,,,1.0,2.0,8.0,,,,,4.0,1.0,6.0,5.0,4.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,
12512903,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,,282233,EUR,823132800,M,8,8,False,,22.0,20.0,2.0,2.0,0.0,14.0,15.0,7.0,8.0,2.0,,75.0,39.0,6.7,7.0,0.0295349,1,,,,1.0,,3.0,6.0,,1.0,1.0,1.0,,,2.0,,4.0,,1.0,1.0,2.0,1.0,0.0777,0.5446,,,,3.0,,,,1.0,,,,,
12512903,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,,1445615,EUR,1026691200,M,7,7,False,,20.0,19.0,,,0.0,10.0,10.0,9.0,10.0,2.0,,75.0,30.0,6.3,5.0,0.00506482,0,,,,,,3.0,5.0,1.0,,3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,3.0,,,,,,,,,
12512903,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,,925987,EUR,930787200,M,10,10,False,,19.0,17.0,,,0.0,8.0,8.0,9.0,11.0,5.0,,66.0,25.0,6.6,5.0,0.0210262,0,,,,,,2.0,1.0,1.0,,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,
12512903,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,,934498,EUR,980121600,M,71,71,False,,22.0,16.0,6.0,4.0,0.0,6.0,7.0,11.0,16.0,3.0,,89.0,44.0,6.6,14.0,0.0344862,0,,,,1.0,,6.0,7.0,,1.0,3.0,,1.0,1.0,3.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,
12512903,away,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,,1085371,EUR,946944000,F,9,9,False,,12.0,8.0,2.0,2.0,0.0,4.0,5.0,4.0,7.0,1.0,,67.0,26.0,6.4,10.0,0.00209121,0,,,,,3.0,5.0,5.0,1.0,,3.0,,,,1.0,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,
12512903,away,Gil Vicente,Siphephelo Sithole,sphephelo-sithole,S. Sithole,M,15,186,603,M,,822684,EUR,920419200,M,15,15,True,,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,1.0,,24.0,12.0,6.8,,0.00107395,0,,,,,,1.0,3.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0
12512903,away,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,,1182223,EUR,947289600,F,29,29,True,,5.0,3.0,,,0.0,3.0,4.0,,1.0,1.0,,23.0,12.0,6.3,8.0,5.064e-05,0,,Depú,,,1.0,3.0,1.0,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,,137982,EUR,708739200,D,23,23,True,,4.0,4.0,,,0.0,4.0,4.0,,,1.0,,15.0,4.0,6.5,,1.218e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,,1004444,EUR,1030406400,D,45,45,True,,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,1.0,1.0,,15.0,9.0,6.8,3.0,1.151e-05,0,,Jonathan,Mutombo,,,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,João Pinto,joao-goncalo-teixiera-pinto,J. Pinto,F,13,181,12,M,,1417936,EUR,1030752000,F,13,13,True,,,,,,0.0,,,,,,,1.0,,,,,0,,Joao,Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Lipe,lipe,Lipe,D,44,190,177,M,,1129191,EUR,1014076800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,Lipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Gui Beleza,gui-beleza,G. Beleza,M,16,181,19,M,,1907260,EUR,1165622400,M,16,16,True,,,,,,,,,,,,,,,,,,0,,Gui Beleza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512903,away,Gil Vicente,Diego Collado,diego-collado,D. Collado,F,7,173,71,M,,1010551,EUR,978998400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
