match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12764917,home,APOEL Nicosia,Youssef El Arabi,youssef-el-arabi,Y. E. Arabi,F,19,183.0,2444,M,45512,EUR,539308800,F,9,9,False,,24.0,15.0,3.0,2.0,1.0,7.0,7.0,17.0,7.0,1.0,3.0,2.0,,,90.0,40.0,7.1,13.0,0.0408696,3,,,,8.0,,,3.0,2.0,5.0,1.0,1.0,,,3.0,,,3.0,2.0,3.0,0.1141,3.0,,,1.0,,,,,1.0,2.0,,,,
12764917,home,APOEL Nicosia,Giannis Satsias,giannis-satsias,G. Satsias,M,18,176.0,255,M,998998,EUR,1041033600,M,18,18,True,,3.0,1.0,,,0.0,,,3.0,1.0,,1.0,1.0,,,9.0,4.0,4.3,2.0,0.00032292,0,,Giannis,Satsias,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12764917,home,APOEL Nicosia,Lasha Dvali,lasha-dvali,L. Dvali,D,21,191.0,556,M,182025,EUR,800409600,D,5,5,True,,9.0,9.0,,,0.0,5.0,5.0,4.0,,,1.0,,,,12.0,9.0,6.6,,0.00123967,0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Marius Corbu,marius-corbu,M. Corbu,M,17,179.0,380,M,1108216,EUR,1020729600,M,30,30,True,,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,9.0,6.0,6.5,2.0,0.00073709,0,,,,2.0,,,1.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Max Meyer,max-meyer,M. Meyer,M,7,173.0,383,M,187431,EUR,811382400,M,7,7,True,,4.0,3.0,,,0.0,1.0,1.0,3.0,1.0,,2.0,1.0,,,9.0,5.0,6.6,1.0,0.00060358,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Savvas Michos,savvas-michos,S. Michos,G,78,183.0,68,M,1523708,EUR,1196640000,G,78,78,True,,,,,,,,,,,,,,,,,,,,,0,,Savvas Michos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Andreas Christodoulou,andreas-nikolas-christodoulou,A. Christodoulou,G,22,188.0,71,M,806436,EUR,859334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Paris Polikarpou,polikarpou-paris,P. Polikarpou,M,35,182.0,52,M,902064,EUR,969667200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Panagiotis Kattirtzis,kattirtzis-panagiotis,P. Kattirtzis,M,23,176.0,127,M,1427544,EUR,1144800000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,Panagiotis Kattirtzis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,home,APOEL Nicosia,Algassime Bah,bah-algassime,A. Bah,F,12,182.0,1116,M,1128879,EUR,1037059200,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,Algassime Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Josip Čondrić,josip-condric,J. Čondrić,G,93,193.0,94,M,282369,EUR,746409600,G,93,93,False,,43.0,24.0,20.0,3.0,0.0,24.0,29.0,14.0,,,6.0,,3.0,,90.0,55.0,6.0,20.0,0.00010095,0,-0.0175,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0
12764917,away,Astana,Karlo Bartolec,karlo-bartolec,K. Bartolec,D,2,179.0,179,M,359802,EUR,798336000,D,2,2,False,,47.0,40.0,5.0,1.0,0.0,16.0,16.0,32.0,8.0,1.0,4.0,1.0,,,90.0,74.0,7.1,12.0,0.0380188,1,,,,25.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,6.0,5.0,2.0,0.0423,2.0,,,1.0,,,,,,,,,,
12764917,away,Astana,Kipras Kazukolovas,kipras-kazukolovas,K. Kazukolovas,D,5,191.0,119,M,986043,EUR,974678400,D,5,5,False,,82.0,81.0,1.0,1.0,0.0,67.0,68.0,14.0,2.0,6.0,9.0,1.0,,,90.0,97.0,7.6,3.0,0.00676736,1,,,,14.0,,,,,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.6279,1.0,,,1.0,,1.0,0.9844,1.0,,,,,,
12764917,away,Astana,Branimir Kalaica,branimir-kalaica,B. Kalaica,D,3,192.0,151,M,357586,EUR,896659200,D,3,3,False,,84.0,77.0,15.0,10.0,0.0,57.0,60.0,24.0,5.0,7.0,2.0,,,,90.0,93.0,7.1,7.0,0.0105059,2,,,,20.0,,,2.0,5.0,3.0,,,,,2.0,,,,,,0.275,,,,1.0,,,,,1.0,,,,,
12764917,away,Astana,Yan Vorogovskiy,yan-vorogovskiy,Y. Vorogovskiy,D,6,182.0,145,M,842969,EUR,839376000,D,6,6,False,,31.0,25.0,3.0,1.0,0.0,13.0,16.0,15.0,8.0,2.0,9.0,2.0,,,90.0,55.0,6.7,13.0,0.00322079,0,,,,12.0,,,1.0,3.0,6.0,2.0,,1.0,,,,2.0,3.0,1.0,4.0,,,,,2.0,,,,,,,,,,
12764917,away,Astana,Max Ebong,max-ebong,M. Ebong,M,10,180.0,161,M,889009,EUR,935625600,M,7,7,False,,37.0,34.0,3.0,1.0,0.0,22.0,22.0,16.0,4.0,,,,,,65.0,46.0,6.1,4.0,0.0261151,1,,,,12.0,1.0,,,,3.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,,0.0411,,,,3.0,,,,,,,,,,
12764917,away,Astana,Aleksa Amanović,aleksa-amanovic,A. Amanović,M,45,187.0,60,M,836897,EUR,846115200,M,45,45,False,,56.0,49.0,7.0,3.0,0.0,28.0,29.0,27.0,4.0,2.0,4.0,3.0,,,90.0,70.0,7.0,10.0,0.0153343,2,,,,21.0,,,,,4.0,,,3.0,1.0,1.0,,,,,1.0,0.0785,,1.0,,2.0,,1.0,0.6121,,,,,,,
12764917,away,Astana,Marin Tomasov,marin-tomasov,M. Tomasov,M,10,181.0,1644,M,51136,EUR,557366400,M,10,10,False,True,35.0,26.0,3.0,1.0,1.0,9.0,10.0,32.0,6.0,,2.0,,,,90.0,55.0,7.4,18.0,0.554808,3,,,,19.0,7.0,2.0,,1.0,3.0,,,3.0,1.0,1.0,1.0,,4.0,3.0,2.0,0.0295,4.0,,,1.0,2.0,1.0,0.0347,,,,,,,
12764917,away,Astana,Nazmi Gripshi,nazmi-gripshi,N. Gripshi,M,77,176.0,270,M,842609,EUR,868060800,M,77,77,False,,34.0,30.0,4.0,4.0,0.0,14.0,16.0,21.0,5.0,,1.0,4.0,,,68.0,49.0,7.0,9.0,0.150794,1,,,,17.0,3.0,1.0,,,6.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,0.0161,3.0,1.0,,2.0,,,,,,,,,,
12764917,away,Astana,Ousmane Camara,ousmane-camara,O. Camara,M,28,167.0,1034,M,822559,EUR,914803200,M,28,28,False,,14.0,13.0,,,0.0,4.0,5.0,9.0,3.0,1.0,,,,,88.0,25.0,6.3,5.0,0.024755,0,,,,9.0,,,3.0,,9.0,2.0,,4.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,
12764917,away,Astana,Geoffrey Chinedu Charles,geoffrey-chinedu-charles,G. C. Charles,F,9,192.0,265,M,892708,EUR,875664000,F,9,9,False,,18.0,13.0,,,0.0,3.0,4.0,14.0,2.0,,1.0,1.0,,,88.0,29.0,6.4,12.0,0.0305919,0,,,,10.0,,,5.0,1.0,8.0,,1.0,2.0,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,,
12764917,away,Astana,Barnes Osei,barnes-osei,B. Osei,M,24,179.0,94,M,555608,EUR,789523200,F,19,19,True,,21.0,20.0,3.0,3.0,0.0,11.0,12.0,9.0,,1.0,2.0,,,,22.0,25.0,6.5,2.0,0.013018,0,,,,9.0,,,3.0,,5.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
12764917,away,Astana,Elkhan Astanov,astanov-elkhan,E. Astanov,M,20,186.0,108,M,986359,EUR,958867200,F,21,21,True,,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,2.0,4.0,,,1.991e-05,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764917,away,Astana,Ramazan Karimov,ramazan-karimov,R. Karimov,F,81,190.0,85,M,937821,EUR,928540800,F,81,81,True,,,,,,0.0,,,,,,,,,,2.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Mukhamedjan Seisen,mukhamedjan-seisen,M. Seisen,G,74,190.0,168,M,928490,EUR,918950400,G,74,74,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Aleksandr Zarutskiy,aleksandr-zarutskiy,A. Zarutskiy,G,1,193.0,301,M,991896,EUR,746323200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Aleksandr Marochkin,aleksandr-marochkin,A. Marochkin,D,22,191.0,92,M,887350,EUR,647913600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Marat Bystrov,marat-bystrov,M. Bystrov,D,4,181.0,86,M,869942,EUR,708912000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Stanislav Basmanov,stanislav-basmanov,S. Basmanov,M,72,176.0,22,M,962362,EUR,993340800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Abzal Beysebekov,abzal-beysebekov,A. Beysebekov,M,15,187.0,45,M,86285,EUR,723081600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Nurali Zhaksylyk,nurali-zhaksylyk,N. Zhaksylyk,M,14,181.0,55,M,1511629,EUR,1099526400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,Nurali Zhaksylyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764917,away,Astana,Nnamdi  Ahanonu,nnamdi-ahanonu,N. Ahanonu,F,11,,44,M,1846164,EUR,1014336000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,Nnamdi ,Ahanonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
