match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,stat_aerialLost,player_lastName,stat_shotOffTarget,captain,stat_goodHighClaim,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAGoal
13472745,away,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175,1923,M,,247483,EUR,781401600,M,94,94,False,14.0,10.0,,,0.0,3.0,4.0,7.0,10.0,1.0,4.0,,,,,45.0,27.0,6.3,12.0,0.0054547,0,,2.0,,,4.0,2.0,,,4.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
13472745,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,19,19,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,1.0,,,,,90.0,26.0,6.9,7.0,0.0404475,5,,,,,5.0,4.0,,1.0,2.0,1.0,1.0,3.0,,,,,,4.0,3.0,1.0,0.3653,0.1947,,,2.0,,1.0,,,,,,
13472745,away,Cruzeiro,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176,6018,M,,1482431,EUR,1139875200,F,99,99,True,17.0,12.0,,,0.0,3.0,3.0,9.0,14.0,,1.0,,,,,45.0,27.0,6.5,9.0,0.021298,1,,,,,5.0,1.0,3.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,,0.234,0.7428,,Keny Arroyo,1.0,,,,,,,,
13472745,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,8,8,True,13.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,8.0,,,,,,,29.0,18.0,5.8,5.0,0.0132391,0,,,,,4.0,2.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0
13472745,away,Cruzeiro,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,_marquinhos011,1116954,EUR,1049673600,F,7,7,True,3.0,3.0,,,0.0,3.0,3.0,0.0,0.0,,1.0,,,,,22.0,19.0,6.3,7.0,0.115044,1,,1.0,1.0,,5.0,1.0,,2.0,3.0,,,1.0,,,2.0,1.0,,,,,0.0367,,1.0,Marquinhos,,,,,,,,,
13472745,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,2.0,,,,,,9.0,11.0,6.8,,0.00116901,0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,,46620,EUR,611971200,F,11,11,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,3.0,,,,,9.0,8.0,6.5,3.0,5.867e-05,1,,,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,2.0,,1.0,0.0218,,,,,,,,,,,,
13472745,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Leonardo,,,,,,,,,
13472745,away,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Kauã Moraes,kaua-moraes,K. Moraes,D,2,178,668,M,,2057367,EUR,1159488000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472745,away,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
