match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
11369354,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,25.0,20.0,1.0,1.0,,2.0,1.0,,72.0,44.0,8.2,1.0368,0.9834,0.413098,3,,1.0,20.0,24.0,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,5.0,,17.0,1.0,,,,,5.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,
11369354,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,True,36.0,34.0,3.0,2.0,21.0,23.0,1.0,,23.0,41.0,6.8,0.0551,0.0,0.0166093,2,,,13.0,14.0,1.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
11369354,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,19.0,17.0,1.0,1.0,5.0,5.0,1.0,,18.0,25.0,6.9,0.0281,0.0,0.0120482,1,,,12.0,16.0,2.0,,1.0,,,,,,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,
11369354,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,True,6.0,6.0,,,,,1.0,,18.0,15.0,6.4,0.4703,0.0,0.0622094,2,,,6.0,7.0,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,,4.0,1.0,,,,,2.0,,,1.0,,,,1.0,,1.0,,,,,,,
11369354,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,12.0,11.0,,,3.0,3.0,,,11.0,19.0,6.9,0.152,0.0598,0.214432,2,,,9.0,10.0,1.0,,1.0,,,2.0,,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,
11369354,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,7.0,6.0,,,2.0,2.0,,,11.0,9.0,6.6,0.0,0.0,0.0175013,0,,,5.0,6.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
11369354,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,home,Real Madrid,Diego Piñeiro,diego-pineiro,D. Piñeiro,G,13,185,950,M,,1143588,EUR,1076630400,G,26,26,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,home,Real Madrid,Álvaro Carrillo,alvaro-carrillo,Á. Carrillo,D,4,180,388,M,,984620,EUR,1018051200,D,34,34,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,,294377,EUR,736646400,G,1,1,False,28.0,19.0,15.0,6.0,18.0,21.0,13.0,5.0,90.0,41.0,7.4,0.0,0.0,0.00064958,0,-0.3618,,1.0,7.0,,1.0,,1.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,
11369354,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,,910267,EUR,930873600,D,12,12,False,36.0,31.0,1.0,,13.0,14.0,5.0,,90.0,62.0,6.7,0.0354,0.0,0.113083,1,,,19.0,25.0,3.0,1.0,5.0,,,,2.0,1.0,4.0,1.0,,3.0,,12.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,
11369354,away,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,,591136,EUR,761184000,D,5,5,False,19.0,15.0,3.0,1.0,9.0,10.0,5.0,,90.0,33.0,6.1,0.0,0.0,0.00653257,0,,,6.0,9.0,,,3.0,,,,7.0,1.0,2.0,2.0,1.0,,,4.0,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,1.0
11369354,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,,900792,EUR,783302400,D,24,24,False,39.0,36.0,3.0,2.0,28.0,30.0,2.0,,90.0,49.0,6.2,0.0,0.0,0.00204228,0,,,8.0,9.0,,1.0,1.0,1.0,,,7.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,,897902,EUR,712281600,D,3,3,False,40.0,35.0,5.0,3.0,16.0,17.0,2.0,,90.0,47.0,6.2,0.0,0.0,0.0537919,0,,,20.0,24.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,6.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
11369354,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,,976141,EUR,895017600,M,7,7,False,40.0,36.0,4.0,2.0,16.0,17.0,2.0,,80.0,47.0,6.6,0.0265,0.0,0.0239878,1,,,20.0,26.0,3.0,,1.0,,,,1.0,,,,,,,7.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11369354,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,,187313,EUR,774576000,M,6,6,False,36.0,33.0,3.0,1.0,20.0,21.0,5.0,,90.0,46.0,6.5,0.0,0.0,0.0123992,0,,,13.0,15.0,,1.0,5.0,,,,1.0,,2.0,1.0,,,3.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,,985329,EUR,1006819200,M,10,10,False,25.0,18.0,2.0,1.0,5.0,7.0,2.0,,80.0,36.0,6.5,0.0,0.0,0.0311435,0,,,13.0,18.0,,5.0,6.0,,3.0,,,1.0,,,,,2.0,10.0,,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,
11369354,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,,260031,EUR,742608000,F,14,14,False,36.0,24.0,2.0,2.0,9.0,15.0,5.0,,70.0,50.0,6.5,0.0092,0.0,0.0825576,1,,,16.0,25.0,4.0,6.0,3.0,2.0,3.0,,,1.0,2.0,1.0,,,1.0,18.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,
11369354,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,budimir_ante,37318,EUR,680140800,F,17,17,False,9.0,7.0,,,4.0,4.0,,,70.0,17.0,6.2,0.3396,0.0,0.0154889,2,,,3.0,5.0,,6.0,2.0,,2.0,,,,,,,1.0,,5.0,,3.0,2.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,
11369354,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,,255973,EUR,679795200,F,15,15,False,12.0,10.0,,,2.0,2.0,2.0,,80.0,27.0,6.9,0.0307,0.3232,0.0511998,1,,,9.0,11.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,2.0,8.0,1.0,,,,,4.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
11369354,away,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,,789381,EUR,760492800,F,9,9,True,6.0,4.0,1.0,,3.0,3.0,,,20.0,7.0,6.6,0.0,0.0,0.00091158,0,,,1.0,4.0,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,,824130,EUR,797904000,F,20,20,True,2.0,2.0,,,1.0,1.0,1.0,,20.0,6.0,6.3,0.0,0.0,0.00306086,0,,,1.0,1.0,,4.0,1.0,3.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,,1084381,EUR,883612800,M,19,19,True,3.0,1.0,,,,1.0,,,10.0,8.0,6.4,0.0153,0.0,0.00051581,1,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,
11369354,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,,997280,EUR,973209600,F,23,23,True,,,,,,,,,10.0,1.0,6.6,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,,591132,EUR,860112000,F,11,11,True,4.0,2.0,2.0,,,2.0,2.0,,10.0,7.0,6.4,0.0,0.0,0.00338102,0,,,2.0,3.0,1.0,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,,94539,EUR,697852800,M,8,8,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369354,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
