match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,injury
11369354,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11369354,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,
11369354,,,,,84,,,7,,,inGamePenalty,,Goalkeeper save,118436048.0,True,missed,goalkeeperSave,69418.0,Joselu,,,
11369354,,,,,83,,,8,,,card,,,120945246.0,False,yellow,Argument,591132.0,Kike Barja,Kike Barja,False,
11369354,,,,,83,,,8,,,card,,,120945261.0,False,yellow,Argument,1084381.0,Pablo Ibáñez,Pablo Ibáñez Lumbreras,False,
11369354,,,,,80,,,11,,,substitution,,,122091913.0,False,regular,,,,,,False
11369354,,,,,80,,,11,,,substitution,,,122091912.0,False,regular,,,,,,False
11369354,,,,,80,,,11,,,substitution,,,122091911.0,False,regular,,,,,,False
11369354,,,,,79,,,12,,,substitution,,,122091910.0,True,regular,,,,,,False
11369354,,,,,79,,,12,,,substitution,,,122091909.0,True,regular,,,,,,False
11369354,,,,,72,,,19,,,substitution,,,122091720.0,True,regular,,,,,,False
11369354,,,,,72,,,19,,,substitution,,,122091719.0,True,regular,,,,,,False
11369354,,,,,70,,,21,,,substitution,,,122091722.0,False,regular,,,,,,False
11369354,,,,,70,,,21,,,substitution,,,122091721.0,False,regular,,,,,,False
11369354,,4.0,0.0,,70,,,21,,,goal,,,172979515.0,True,regular,,69418.0,Joselu,,,
11369354,,,,,67,,,24,,,substitution,,,122091598.0,True,regular,,,,,,False
11369354,,3.0,0.0,,65,,,26,,,goal,,,172979167.0,True,regular,,868812.0,Vinícius Júnior,,,
11369354,,,,,59,,,32,,,card,,,120945065.0,True,yellow,Foul,859025.0,Aurélien Tchouaméni,Aurélien Tchouaméni,False,
11369354,,2.0,0.0,,54,,,37,,,goal,,,172978733.0,True,regular,,991011.0,Jude Bellingham,,,
11369354,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11369354,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
11369354,,,,,40,,,6,,,card,,,120944795.0,True,yellow,Foul,142622.0,Antonio Rüdiger,Antonio Rüdiger,False,
11369354,,1.0,0.0,,9,,,37,,,goal,,,172975503.0,True,regular,,991011.0,Jude Bellingham,,,
