match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle
12501545,home,Roma,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,home,Roma,Giorgio De Marzi,giorgio-de-marzi,G. D. Marzi,G,70,186,306,M,1652568,EUR,1176854400,G,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,home,Roma,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Nelsson,,,,,,,,,
12501545,home,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4596,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,,,,,,,,
12501545,home,Roma,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6716,M,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,home,Roma,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,s.abdulhamed66,,,,,,,,,
12501545,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,lorepelle7,,,,,,,,,
12501545,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,LaJoya,,,,,,,,,
12501545,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,tema_dovbyk,,,,,,,,,
12501545,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,43.0,39.0,14.0,10.0,0.0,37.0,39.0,4.0,,1.0,10.0,,3.0,3.0,90.0,57.0,6.6,4.0,0.00139888,0,-0.3061,,,2.0,,,,,,,,,,,,,,,True,,,,,MMaignan,,,,,,,,1.0,
12501545,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,False,64.0,62.0,2.0,1.0,0.0,46.0,48.0,17.0,3.0,3.0,4.0,1.0,,,90.0,80.0,6.9,5.0,0.00832161,0,,,,16.0,1.0,,1.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,fikayotomori,2.0,,,,,,,,1.0
12501545,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,False,64.0,63.0,9.0,8.0,0.0,59.0,59.0,5.0,5.0,7.0,,1.0,,,84.0,77.0,7.1,1.0,0.00281079,1,,,,4.0,,,4.0,1.0,,,1.0,,1.0,1.0,,,0.0394,,,1.0,,,,,,,,,1.0,,,,
12501545,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,965893,EUR,990662400,D,31,31,False,52.0,42.0,5.0,2.0,0.0,26.0,31.0,22.0,7.0,5.0,3.0,3.0,,,90.0,71.0,6.4,12.0,0.0158629,0,,,,16.0,1.0,,1.0,4.0,,,,,3.0,1.0,,3.0,,,,,1.0,,,strahinjapavlovic,,,,,,,,,
12501545,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,80,80,False,45.0,43.0,6.0,6.0,0.0,23.0,23.0,22.0,2.0,1.0,4.0,,,,90.0,53.0,7.0,5.0,0.0706197,0,,,,20.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,yunusmusah8,2.0,1.0,1.0,1.0,,1.0,,,
12501545,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,284441,EUR,822355200,M,8,8,False,37.0,35.0,1.0,,0.0,21.0,21.0,17.0,2.0,3.0,4.0,1.0,,,65.0,47.0,6.3,6.0,0.0635347,0,,,,14.0,1.0,,1.0,5.0,,,,,,,,3.0,,,,,1.0,,,rlc,2.0,,,,,1.0,,,
12501545,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,50.0,45.0,4.0,3.0,0.0,19.0,20.0,30.0,3.0,,5.0,1.0,,,90.0,58.0,6.2,7.0,0.0507854,2,,,,26.0,,,,4.0,1.0,,,,2.0,,,2.0,0.205,,,,,1.0,,tijjanireijnders,,,,,1.0,1.0,1.0,,
12501545,away,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,M,20,20,False,19.0,17.0,,,1.0,8.0,8.0,12.0,1.0,1.0,2.0,,,,65.0,36.0,6.6,8.0,0.0310588,3,,Alejandro Jiménez,,9.0,1.0,,,7.0,1.0,1.0,,,1.0,,,1.0,0.371,0.2854,,,4.0,2.0,,,2.0,,1.0,2.0,,2.0,1.0,,
12501545,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,F,11,11,False,36.0,33.0,1.0,1.0,0.0,14.0,14.0,26.0,7.0,,4.0,2.0,,,89.0,54.0,7.5,10.0,0.345044,2,,,,20.0,4.0,1.0,,7.0,3.0,,,,3.0,3.0,,1.0,0.1096,,,2.0,1.0,,,CMPulisic,1.0,2.0,,2.0,2.0,2.0,,,
12501545,away,Milan,João Félix,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,F,79,79,False,32.0,29.0,,,0.0,16.0,17.0,16.0,3.0,,3.0,2.0,,,66.0,41.0,7.5,6.0,0.0285932,2,,,,13.0,1.0,,,4.0,2.0,1.0,,1.0,,,,2.0,0.2054,0.2212,,,1.0,,1.0,JFélix,,1.0,,2.0,1.0,,,,
12501545,away,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32556,M,892141,EUR,987552000,F,7,7,False,2.0,1.0,,,0.0,,,2.0,,,,,,,21.0,2.0,3.6,1.0,0.00033669,0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,sant.gimenez,,,,,,,,,
12501545,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,29,29,True,19.0,17.0,2.0,1.0,0.0,10.0,10.0,9.0,,,,,,,25.0,19.0,6.8,2.0,0.447054,0,,,,7.0,,,,2.0,,,,,,,,,,,,1.0,1.0,,,YFofana19_,,,,1.0,,,,,
12501545,away,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,9,9,True,6.0,5.0,,,0.0,4.0,4.0,2.0,,,1.0,,,,25.0,8.0,6.6,2.0,0.410897,1,,,,1.0,,,,1.0,,,,,,,,,0.0495,,,,,1.0,,lukajovic,,,1.0,1.0,,1.0,1.0,,
12501545,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,F,10,10,True,5.0,5.0,,,0.0,3.0,3.0,4.0,2.0,1.0,1.0,,,,24.0,16.0,6.3,5.0,0.00372378,1,,,,2.0,2.0,,,2.0,1.0,1.0,,,2.0,1.0,,1.0,0.5719,0.5845,,,,,,RLeão,2.0,,,,,,1.0,,
12501545,away,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,99,99,True,2.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,10.0,3.0,6.9,,0.0788537,0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
12501545,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,42,42,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,away,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,away,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,emerson_royal,,,,,,,,,
12501545,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501545,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,MThiaw,,,,,,,,,
12501545,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,tammy_abraham,,,,,,,,,
12501545,away,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,camardafrancesco9,,,,,,,,,
