match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalCross,stat_lastManTackle,captain,player_sofascoreId,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAGoal,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_interceptionWon,stat_accurateCross,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed
14572794,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188.0,3688,M,815202,EUR,864777600,G,13,13,False,26.0,15.0,12.0,1.0,0.0,15.0,16.0,10.0,10.0,1.0,1.0,2.0,90.0,34.0,6.2,12.0,1.517e-05,6.7954147567585,2.0,-2.1,-1.05,0.0949,0,0.0236,-0.02,0.01,-0.18,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178.0,599,M,1526627,EUR,1056585600,D,32,32,False,49.0,43.0,11.0,7.0,0.0,35.0,37.0,12.0,3.0,,,,90.0,54.0,5.9,7.0,0.00366711,88.239500079285,17.0,-1.365,6.09,,0,,0.08,0.03,-0.56,,8.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,769,M,360718,EUR,801964800,D,2,2,False,54.0,51.0,,,0.0,48.0,49.0,5.0,,,,,90.0,69.0,6.0,4.0,0.00229048,44.481642068176,7.0,0.83999999999998,12.18,,0,,0.05,0.01,-0.47,,3.0,2.0,3.0,3.0,3.0,,,,,1.0,,1.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180.0,595,M,363774,EUR,815097600,D,21,21,False,81.0,70.0,9.0,3.0,0.0,59.0,61.0,20.0,2.0,,,,90.0,96.0,6.7,13.0,0.00967221,146.17140930049,23.0,53.655,13.755,,0,,0.1,0.07,-0.15,,11.0,1.0,1.0,2.0,4.0,1.0,3.0,,,,,,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170.0,468,M,1002764,EUR,971395200,M,5,5,False,48.0,37.0,3.0,1.0,0.0,22.0,32.0,16.0,2.0,,,,90.0,63.0,6.6,12.0,0.00435098,115.69580018323,19.0,35.385,12.495,,0,,-0.13,0.07,0.4,,15.0,,,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,820,M,835484,EUR,918000000,M,8,8,False,24.0,20.0,,,0.0,17.0,18.0,6.0,,,,,79.0,31.0,6.5,4.0,0.00164711,24.42781838014,3.0,5.67,2.415,,0,,-0.05,0.01,-0.03,,3.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,1.0,2.0,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6553,M,962890,EUR,1042934400,M,6,6,False,24.0,23.0,1.0,1.0,0.0,17.0,18.0,6.0,3.0,,,,90.0,34.0,6.4,3.0,0.00843971,72.512062002791,10.0,10.5,21.525,,0,,-0.01,0.14,-0.06,,6.0,1.0,1.0,6.0,4.0,1.0,2.0,2.0,,2.0,3.0,1.0,1.0,,1.0,,,,,ilaixmk,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3796,M,859773,EUR,926553600,M,3,3,False,37.0,32.0,4.0,1.0,0.0,25.0,28.0,9.0,1.0,,,,66.0,48.0,6.8,8.0,0.00793973,115.24168887805,14.0,32.655,21.63,,0,,0.13,0.03,-0.06,,7.0,,,1.0,3.0,,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185.0,4249,M,1126779,EUR,1075593600,F,19,19,False,17.0,10.0,2.0,1.0,1.0,5.0,8.0,9.0,4.0,,,,67.0,30.0,7.4,10.0,0.187499,51.084370155762,6.0,21.105,20.055,,0,,0.28,0.46,0.16,,5.0,1.0,,4.0,5.0,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572794,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187.0,4204,M,785989,EUR,727228800,F,7,7,False,17.0,14.0,2.0,1.0,0.0,8.0,10.0,7.0,,,,,67.0,27.0,6.5,7.0,0.00286546,51.597131620182,8.0,-29.715,0.42,,1,,-0.15,-0.52,-0.06,,6.0,1.0,1.0,4.0,4.0,1.0,1.0,,,3.0,,1.0,,,2.0,,,,,,,,1.0,1.0,0.007,-0.04,,,,,,,,,,,,,,,
