match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_lastManTackle,stat_errorLeadToAGoal
12530671,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,24.0,17.0,14.0,7.0,0.0,11.0,13.0,6.0,11.0,1.0,10.0,2.0,1.0,2.0,1.0,90.0,35.0,7.6,7.0,0.00143642,0,0.4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530671,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,7,7,False,35.0,30.0,1.0,1.0,0.0,18.0,20.0,12.0,18.0,2.0,10.0,,,,,90.0,57.0,6.9,12.0,0.00763957,0,,7,3.0,4.0,2.0,9.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530671,home,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,194,313,M,151900,EUR,765072000,D,26,26,False,60.0,48.0,10.0,6.0,0.0,36.0,40.0,12.0,20.0,5.0,6.0,,,,,90.0,78.0,8.6,12.0,0.00597052,1,,26,,3.0,5.0,3.0,8.0,,,,,3.0,,,1.0,1.0,1.0,3.0,2.0,0.165,0.3104,1.0,,,,,,,,,,,,,
12530671,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,False,34.0,27.0,11.0,4.0,0.0,20.0,20.0,7.0,14.0,7.0,5.0,,,,,90.0,46.0,7.1,7.0,0.00513478,1,,14,,,1.0,,1.0,,,,,,,,,,1.0,,,0.2118,,,1.0,1.0,,,,,,,,,,,
12530671,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,22.0,19.0,1.0,,0.0,9.0,10.0,10.0,16.0,4.0,3.0,,,,,89.0,45.0,6.7,12.0,0.00728817,0,,58,4.0,,,3.0,2.0,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,True,2.0,,,,,,,,,
12530671,home,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,178,6621,M,892624,EUR,839808000,M,12,12,False,41.0,32.0,6.0,2.0,0.0,13.0,16.0,19.0,25.0,,8.0,,,,,90.0,58.0,7.1,14.0,0.0211563,1,,92,,,1.0,3.0,6.0,,1.0,2.0,1.0,3.0,,1.0,,,,4.0,2.0,0.022,,1.0,,1.0,,1.0,Samuel,Moutoussamy,,,,,,,
12530671,home,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,173,946,M,787429,EUR,659664000,M,24,24,False,13.0,13.0,1.0,1.0,0.0,2.0,2.0,12.0,16.0,1.0,3.0,,,,,79.0,36.0,7.1,6.0,0.0420547,2,,10,5.0,,,3.0,5.0,,,5.0,4.0,1.0,1.0,2.0,1.0,,,,,0.1134,0.0527,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,
12530671,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,False,34.0,29.0,1.0,1.0,0.0,16.0,16.0,13.0,19.0,,4.0,,,,,90.0,55.0,7.8,11.0,0.319789,2,,8,1.0,,,6.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,7.0,4.0,0.0673,,3.0,,,,1.0,,,,,,2.0,2.0,,
12530671,home,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185,168,M,800458,EUR,811036800,M,80,80,False,23.0,20.0,1.0,1.0,1.0,11.0,11.0,11.0,17.0,,4.0,,,,,79.0,41.0,8.2,7.0,0.158957,1,,11,5.0,1.0,,1.0,7.0,,,4.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,0.0172,,2.0,,1.0,,1.0,,,2.0,,,1.0,,,
12530671,home,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,190,68,M,997681,EUR,929923200,M,46,46,False,18.0,13.0,2.0,,0.0,6.0,7.0,7.0,11.0,,4.0,,,,,56.0,31.0,6.7,12.0,0.00565797,0,,14,,,1.0,6.0,7.0,1.0,3.0,5.0,4.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,
