match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_wasFouled,stat_keyPass,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_punches
12436468,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,29.0,27.0,3.0,1.0,0.0,27.0,27.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,90.0,37.0,7.1,2.0,5.683e-05,0,0.0372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,49.0,40.0,4.0,2.0,0.0,21.0,25.0,26.0,4.0,6.0,6.0,,,,90.0,75.0,7.3,15.0,0.135655,0,,20.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,56.0,51.0,3.0,1.0,0.0,39.0,41.0,15.0,1.0,1.0,4.0,,,,90.0,59.0,6.8,5.0,0.003251,0,,12.0,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,69.0,64.0,3.0,1.0,0.0,47.0,49.0,20.0,1.0,5.0,5.0,,,,90.0,76.0,7.1,6.0,0.00462823,0,,17.0,,,,,,,1.0,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12436468,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,74.0,59.0,6.0,2.0,0.0,33.0,39.0,44.0,1.0,3.0,3.0,,,,90.0,108.0,7.6,27.0,0.108934,0,,29.0,9.0,3.0,,3.0,1.0,2.0,2.0,,4.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,
12436468,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,43.0,39.0,2.0,1.0,0.0,16.0,16.0,27.0,2.0,2.0,4.0,,,,75.0,51.0,7.1,4.0,0.02414,0,,23.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12436468,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,63.0,59.0,2.0,1.0,0.0,19.0,19.0,44.0,,2.0,2.0,,,,76.0,71.0,6.9,7.0,0.0459702,1,,40.0,,,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,2.0,1.0,,True,1.0,0.0355,,,,,,,,,
12436468,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,25.0,21.0,,,0.0,11.0,11.0,20.0,1.0,4.0,5.0,,,,87.0,40.0,6.7,8.0,0.0502587,4,,12.0,6.0,2.0,5.0,8.0,,,1.0,,,,,,2.0,,,3.0,,,,1.0,0.2647,1.0,1.0,2.0,1.0,0.4741,,,,
12436468,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,False,25.0,22.0,,,0.0,7.0,7.0,19.0,,7.0,3.0,,,,62.0,43.0,7.1,8.0,0.0561486,0,,15.0,1.0,,,5.0,2.0,4.0,1.0,,,3.0,2.0,,1.0,Joshua King,,2.0,2.0,,,,,,,,,,2.0,,,
12436468,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,56.0,44.0,4.0,1.0,0.0,13.0,16.0,43.0,,2.0,1.0,,,,90.0,78.0,7.1,21.0,0.0857645,6,,31.0,3.0,,,5.0,2.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,0.2975,,1.0,3.0,3.0,0.5801,,alexanderiwobi,,
12436468,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,False,8.0,5.0,,,0.0,,,8.0,3.0,8.0,,,,,62.0,26.0,6.9,9.0,0.002351,1,,5.0,,,3.0,5.0,1.0,,,,1.0,1.0,1.0,5.0,1.0,,,4.0,,,,1.0,0.0563,,,,,,,RodrigoMuniz019,,
12436468,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,16.0,14.0,3.0,2.0,0.0,5.0,5.0,11.0,,,,,,,28.0,19.0,6.8,2.0,0.0197437,1,,9.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,0.1064,,,,,,,RJimenez9,,
12436468,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,9.0,7.0,,,0.0,2.0,2.0,11.0,,2.0,1.0,,,,28.0,19.0,7.4,6.0,0.306382,1,,7.0,4.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,3.0,,,,0.0807,,,1.0,,,2.0,adamatrd,2.0,
12436468,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,True,11.0,10.0,,,0.0,5.0,6.0,7.0,1.0,1.0,,,,,15.0,14.0,6.6,3.0,0.0032996,0,,5.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Martial Godo,martial-godo,M. Godo,F,20,169,1281,M,1190938,EUR,1047600000,F,47,47,True,4.0,3.0,,,0.0,1.0,1.0,4.0,,,,,,,14.0,11.0,6.4,4.0,0.0012726,0,,2.0,1.0,,1.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,12,12,True,1.0,,,,0.0,,,1.0,,1.0,,,,,10.0,4.0,6.9,1.0,,1,,,,,,,,1.0,,,,,,,,,,,,,,,0.037,,,,1.0,0.0257,1.0,,,
12436468,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436468,away,Southampton,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,30,30,False,35.0,9.0,31.0,5.0,0.0,4.0,7.0,28.0,,,6.0,1.0,3.0,5.0,90.0,46.0,7.8,27.0,0.00044025,0,1.0799,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,ARamsdale,,1.0
12436468,away,Southampton,Taylor Harwood-Bellis,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,980637,EUR,1012348800,D,6,6,False,57.0,52.0,5.0,2.0,0.0,46.0,51.0,7.0,1.0,4.0,7.0,,,,90.0,73.0,7.5,6.0,0.00192504,0,,6.0,1.0,,1.0,3.0,,,6.0,,3.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
12436468,away,Southampton,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,45.0,42.0,5.0,3.0,0.0,37.0,39.0,6.0,2.0,4.0,3.0,,,,90.0,62.0,7.4,3.0,0.00194754,0,,5.0,,,,4.0,,,7.0,,4.0,1.0,,,3.0,,,1.0,,,True,,,1.0,,,,,,janbednarek_,,
12436468,away,Southampton,Nathan Wood,nathan-wood,N. Wood,D,15,188,204,M,944200,EUR,1022803200,D,15,15,False,57.0,54.0,,,0.0,40.0,41.0,16.0,3.0,6.0,6.0,,,,90.0,73.0,7.3,4.0,0.00295591,0,,14.0,,,2.0,4.0,,1.0,6.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
12436468,away,Southampton,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,M,16,16,False,36.0,29.0,2.0,,0.0,17.0,21.0,17.0,,2.0,4.0,,,,80.0,54.0,6.6,12.0,0.0258401,1,,12.0,2.0,,,3.0,,2.0,2.0,,,1.0,,,1.0,,,,1.0,,,1.0,0.0259,1.0,,,,,1.0,,,
12436468,away,Southampton,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,879810,EUR,916790400,M,4,4,False,42.0,34.0,4.0,2.0,0.0,26.0,30.0,12.0,1.0,6.0,3.0,,,,90.0,52.0,7.1,8.0,0.00394123,0,,8.0,,,1.0,4.0,,,2.0,1.0,1.0,4.0,3.0,,3.0,Flynn,Downes,1.0,,,,,,,,,,,,,,
