match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_outfielderBlock,stat_lastManTackle,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_goalkeeperValueNormalized,stat_bigChanceMissed
14064487,home,RC Lens,Robin Risser,Robin Risser,robin-risser,R. Risser,G,40,193.0,833,M,1387161,EUR,1101945600,G,40,40,False,30.0,20.0,15.0,5.0,1.0,15.0,17.0,5.0,13.0,3.0,1.0,90.0,33.0,6.7,10.0,0.00129262,45.925084863615,8.0,8.059701246776,1.0,0,-0.0828,0.13,-0.01,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064487,home,RC Lens,Ismaelo Ganiou,,ganiou-pierre,I. Ganiou,D,25,185.0,4755,M,1408080,EUR,1110758400,D,25,25,False,49.0,41.0,7.0,2.0,0.0,21.0,23.0,20.0,26.0,6.0,,90.0,70.0,7.2,10.0,0.0589792,162.69782454044,24.0,43.246798249851,,1,,0.36,0.14,-0.17,3.0,2.0,2.0,6.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0347,-0.14,,,,,,,,,,,,,,,,,,,,,,
14064487,home,RC Lens,Samson Baidoo,,samson-baidoo,S. Baidoo,D,6,190.0,1272,M,1099117,EUR,1080691200,D,6,6,False,53.0,53.0,3.0,3.0,0.0,38.0,38.0,15.0,15.0,5.0,,60.0,57.0,6.6,,0.0338693,122.87323538429,19.0,37.743875487001,1.0,0,,-0.04,0.28,-0.14,,,,,,,3.0,1.0,,,,,,,,4.3196360970721,4.3280554525098,1.0,,,,,,,,,,,,,,,,,,
14064487,home,RC Lens,Malang Sarr,,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,False,70.0,62.0,8.0,3.0,0.0,33.0,35.0,29.0,35.0,4.0,,90.0,84.0,7.5,9.0,0.0239612,181.74012764413,22.0,97.935679248773,,0,,0.23,0.05,1.0,,,2.0,2.0,,,4.0,1.0,1.0,1.0,,,,,,21.121628254377,23.903656812295,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
14064487,home,RC Lens,Ruben Aguilar,,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,27.0,19.0,4.0,1.0,1.0,5.0,7.0,14.0,20.0,2.0,,56.0,55.0,7.2,11.0,0.388148,64.274215393555,12.0,13.510673563418,1.0,1,,0.25,0.02,-0.15,3.0,1.0,6.0,6.0,3.0,,1.0,1.0,3.0,1.0,1.0,2.0,0.2544,0.51,,,,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,0.9375,,,,,,,
14064487,home,RC Lens,Mamadou Sangare,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,8,8,False,50.0,44.0,7.0,6.0,0.0,24.0,25.0,20.0,25.0,7.0,,89.0,67.0,6.9,10.0,0.0516489,188.33591444123,24.0,-1.6625839347407,,0,,0.26,0.14,-0.09,,,6.0,6.0,,,1.0,2.0,4.0,2.0,2.0,,,,,16.215139886542,17.156013552105,1.0,1.0,1.0,2.0,,,1.0,,,,3.0,,1.0,,,,,,
14064487,home,RC Lens,Adrien Thomasson,,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,43.0,35.0,,,0.0,16.0,17.0,19.0,26.0,4.0,,90.0,62.0,6.0,15.0,0.0859557,90.613178869625,10.0,30.922303479843,1.0,2,,0.11,0.09,-0.13,4.0,1.0,8.0,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.2656,-0.71,,15.807089527428,39.041622520075,1.0,,1.0,1.0,1.0,,,,,,2.0,,2.0,True,1.0,,,,
14064487,home,RC Lens,Matthieu Udol,,matthieu-udol,M. Udol,D,14,178.0,453,M,787827,EUR,827280000,M,14,14,False,27.0,23.0,4.0,2.0,0.0,11.0,11.0,12.0,16.0,1.0,,90.0,42.0,6.7,7.0,0.0250822,53.542087416172,8.0,-1.7120678178273,,0,,-0.04,-0.21,0.2,,,3.0,4.0,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,
14064487,home,RC Lens,Florian Thauvin,,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,27.0,23.0,1.0,,1.0,7.0,7.0,16.0,20.0,1.0,,78.0,48.0,7.4,14.0,0.412167,160.67239077954,20.0,78.135979640095,2.0,1,,0.4,0.3,-0.01,5.0,1.0,4.0,5.0,,,,,,,3.0,3.0,0.0422,-0.05,,21.109675446044,49.946213143183,3.0,2.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,
14064487,home,RC Lens,Wesley Saïd,,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,False,23.0,18.0,1.0,1.0,0.0,9.0,9.0,9.0,14.0,2.0,,61.0,37.0,6.8,10.0,0.00874986,34.206910283564,5.0,10.751620050907,,0,,-0.2,0.04,0.18,,,4.0,6.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,4.0,,,3.0,,,,1.0,,2.0,,,1.0,,,
14064487,home,RC Lens,Odsonne Édouard,,odsonne-edouard,O. Édouard,F,11,187.0,6612,M,795228,EUR,884908800,F,11,11,False,5.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,,61.0,18.0,8.1,7.0,0.466349,54.004849455081,6.0,24.5355911427,1.0,3,,0.57,-0.42,-0.03,,,5.0,3.0,1.0,1.0,1.0,,,,1.0,,0.5126,0.5,,17.970358985026,30.137775497698,2.0,,2.0,3.0,,,1.0,,1.0,1.0,1.0,0.3293,1.0,,1.0,,,,
14064487,home,RC Lens,Kyllian Antonio,,kyllian-antonio,K. Antonio,D,32,183.0,243,M,1546405,EUR,1199404800,D,32,32,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,4.0,,30.0,24.0,7.2,2.0,0.00162042,32.455464521898,4.0,7.3003464192132,,0,,0.07,0.04,0.28,1.0,,,4.0,,,7.0,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14064487,home,RC Lens,Saud Abdulhamid,,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8314,M,966849,EUR,932256000,D,23,23,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,1.0,,29.0,14.0,6.7,1.0,0.00985319,,,,,0,,0.03,,-0.02,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,s.abdulhamed66,,
14064487,home,RC Lens,Allan Saint-Maximin,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12573,M,347010,EUR,858124800,F,9,9,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,,29.0,18.0,7.6,8.0,0.00915137,50.65420363909,7.0,6.7476192800552,,1,,-0.05,0.23,0.15,1.0,,5.0,3.0,,,,,,,2.0,1.0,0.0493,0.52,,14.725834840202,18.948024936652,1.0,,,5.0,,,2.0,,1.0,1.0,1.0,0.051,1.0,,,,st_maximin,,
14064487,home,RC Lens,Amadou Haidara,,amadou-haidara,A. Haidara,M,21,174.0,6660,M,822708,EUR,886204800,M,21,21,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,12.0,6.0,6.6,1.0,0.00132549,31.667205170411,5.0,6.5750393726109,,0,,0.01,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amadou_haidara04,,
14064487,home,RC Lens,Florian Sotoca,,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,6.0,,1.0,0.00149049,,,,,0,,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
14064487,home,RC Lens,Mathieu Gorgelin,,mathieu-gorgelin,M. Gorgelin,G,16,187.0,120,M,123226,EUR,649814400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064487,home,RC Lens,Arthur Masuaku,,arthur-masuaku,A. Masuaku,D,29,179.0,10392,M,174975,EUR,752630400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masuaku26,,
14064487,home,RC Lens,Abdallah Sima,,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064487,home,RC Lens,Rayan Fofana,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180.0,522,M,1545376,EUR,1139702400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064487,away,Stade Rennais,Mathys Silistrie,Mathys,mathys-silistrie,M. Silistrie,G,50,,58,M,1513605,EUR,1126828800,G,50,50,False,32.0,28.0,7.0,5.0,0.0,27.0,30.0,1.0,2.0,12.0,1.0,90.0,39.0,5.7,4.0,0.00011686,28.8253304041,4.0,11.793202319809,,0,-1.6822,0.08,0.0,-0.29,,,,,,,,,,,,,,,Silistrie,,,,,,,,,,,,,,,,,,,,-0.91,
