match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
11369998,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,37.0,17.0,31.0,11.0,8.0,10.0,9.0,27.0,1.0,2.0,1.0,15.0,1.0,2.0,4.0,6.0,1.0,90.0,53.0,8.2,20.0,0.00609558,0,1.0939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,87,M,,541350,EUR,837648000,D,2,2,False,23.0,14.0,5.0,2.0,8.0,12.0,6.0,11.0,3.0,5.0,3.0,1.0,,,,,,90.0,38.0,7.0,9.0,0.00707081,1,,,,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0094,1.0,,,,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,339,M,,994282,EUR,1027468800,D,21,21,False,26.0,18.0,9.0,2.0,16.0,19.0,2.0,7.0,,1.0,7.0,4.0,,,,,,90.0,42.0,6.8,8.0,0.00145097,0,,,,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,,799163,EUR,878601600,D,4,4,False,9.0,7.0,2.0,,7.0,8.0,,1.0,,1.0,,2.0,,,,,,35.0,14.0,6.7,4.0,3.639e-05,0,,,,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Jeremy Petris,jeremy-petris,J. Petris,D,29,183,120,M,,910937,EUR,885945600,M,98,98,False,19.0,12.0,4.0,,2.0,4.0,10.0,16.0,,4.0,,7.0,3.0,,,,,90.0,33.0,6.9,11.0,0.0506461,1,,,,2.0,,,,,1.0,1.0,1.0,0.064,2.0,1.0,,1.0,1.0,0.1172,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,,358198,EUR,806716800,M,26,26,False,32.0,18.0,4.0,2.0,10.0,12.0,10.0,27.0,1.0,5.0,2.0,9.0,2.0,,,,,90.0,54.0,7.1,23.0,0.178723,0,,,,6.0,,,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,7.0,,,True,2.0,3.0,1.0,1.0,,,,,,
11369998,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,M,25,25,False,36.0,21.0,5.0,1.0,13.0,20.0,8.0,16.0,2.0,7.0,2.0,4.0,,,,,,90.0,57.0,6.5,20.0,0.00940866,1,,,,13.0,3.0,,,2.0,4.0,2.0,5.0,0.061,,2.0,2.0,,1.0,0.0999,,,3.0,1.0,1.0,,,,,,
11369998,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170,106,M,,834261,EUR,873849600,M,17,17,False,12.0,8.0,1.0,,4.0,5.0,4.0,7.0,1.0,8.0,,7.0,3.0,,,,,75.0,37.0,6.5,17.0,0.0159461,1,,,,10.0,,,,2.0,4.0,3.0,1.0,0.1199,,1.0,4.0,,1.0,0.1075,,,4.0,4.0,,,,,,,
11369998,home,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,,548640,EUR,760492800,M,15,15,False,23.0,16.0,3.0,,9.0,11.0,7.0,13.0,,4.0,2.0,2.0,,,,,,75.0,39.0,6.6,10.0,0.0191773,0,,,,4.0,2.0,,,,3.0,2.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,
11369998,home,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,,920458,EUR,912643200,F,9,9,False,7.0,7.0,,,5.0,5.0,2.0,3.0,,,1.0,1.0,,,,,,57.0,12.0,6.5,3.0,0.00507274,0,,,,2.0,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,,1099220,EUR,1040256000,F,80,80,False,20.0,11.0,1.0,1.0,4.0,5.0,7.0,15.0,2.0,5.0,,1.0,2.0,,,,,90.0,36.0,6.6,13.0,0.00587307,1,,,,11.0,1.0,,,,,,2.0,0.0508,,7.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,
11369998,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,,842160,EUR,846633600,D,3,3,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,1.0,3.0,1.0,,,,,,,22.0,9.0,6.8,1.0,0.00167488,0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11369998,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,True,13.0,6.0,7.0,1.0,4.0,7.0,2.0,7.0,,1.0,4.0,,,,,,,33.0,23.0,6.2,9.0,0.00020431,0,,Mehdi Boukamir,,3.0,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,
