match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_goals,stat_blockedScoringAttempt,stat_accurateCross
14032412,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,32.0,13.0,30.0,11.0,0.0,5.0,8.0,8.0,24.0,1.0,9.0,1.0,1.0,3.0,6.0,1.0,1.0,90.0,41.0,6.9,19.0,0.00181555,29.025446846967,4.0,18.828915451352,0.0,0.6768,0,0.0433,0.03,0.02,0.29,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,593,M,1103765,EUR,1057449600,D,33,33,False,44.0,32.0,11.0,4.0,0.0,21.0,25.0,11.0,19.0,2.0,9.0,1.0,,,,,,90.0,56.0,6.5,15.0,0.0420971,69.564970128433,9.0,16.681905136746,0.0,,0,,0.24,0.09,-0.23,,2.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Yuto Tsunashima,Yuto Tsunashima,,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,31.0,18.0,10.0,3.0,0.0,14.0,19.0,4.0,12.0,4.0,1.0,,,,,,,90.0,46.0,6.2,13.0,0.0353374,125.48318449125,13.0,43.881384977742,1.0,,0,,0.1,0.05,-0.29,,7.0,6.0,1.0,,3.0,3.0,2.0,1.0,2.0,1.0,22.334884179785,22.379881165904,1.0,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,21,21,False,26.0,20.0,4.0,,0.0,14.0,14.0,6.0,12.0,1.0,3.0,1.0,1.0,,,,,45.0,32.0,6.4,10.0,0.00131815,80.431185108235,9.0,7.124528884862,0.0,,0,,0.01,0.05,-0.15,,2.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,722,M,135647,EUR,768873600,M,8,8,False,33.0,19.0,8.0,3.0,0.0,8.0,12.0,11.0,21.0,2.0,6.0,,,,,,,60.0,42.0,6.3,16.0,0.0113593,108.18265447978,13.0,25.403925982177,0.0,,0,,0.12,0.18,-0.13,,4.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,13.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,10.0,2.0,3.0,1.0,1.0,,,,,45.0,30.0,6.3,11.0,0.00346547,16.83557373989,3.0,10.432677190972,0.0,,0,,-0.01,0.01,-0.17,,7.0,1.0,1.0,1.0,,,1.0,1.0,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,84,M,1426634,EUR,1140825600,M,79,79,False,19.0,14.0,,,0.0,8.0,8.0,6.0,11.0,6.0,4.0,6.0,6.0,,,,,74.0,40.0,6.5,13.0,0.0134535,68.912081036146,9.0,17.225686930881,1.0,,1,,-0.01,0.09,0.13,,6.0,1.0,,4.0,,1.0,2.0,,,,13.918875833988,16.196604582443,,1.0,,,1.0,2.0,1.0,1.0,0.019,-0.15,,,,,,,,
14032412,home,Royal Antwerp FC,Xander Dierckx,,,xander-dierckx,X. Dierckx,M,78,,205,M,2405369,EUR,1235692800,M,78,78,False,19.0,8.0,3.0,2.0,0.0,5.0,8.0,3.0,11.0,6.0,3.0,3.0,,,,,,90.0,36.0,6.0,15.0,0.00172861,73.485604483214,12.0,-18.810752949059,0.0,,0,,-0.09,0.16,-0.18,,5.0,,1.0,3.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180.0,204,M,826170,EUR,922147200,M,5,5,False,20.0,14.0,2.0,,0.0,8.0,10.0,6.0,10.0,11.0,4.0,7.0,5.0,,,,,83.0,49.0,7.0,12.0,0.00256354,17.267427967222,4.0,-4.8715680558723,0.0,,0,,-0.1,0.03,-0.18,,5.0,3.0,1.0,4.0,2.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
14032412,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,503,M,386950,EUR,817862400,F,7,7,False,10.0,3.0,,,0.0,,1.0,3.0,9.0,11.0,4.0,3.0,2.0,,,,,90.0,41.0,6.9,23.0,0.113109,132.15903317798,16.0,88.466891852858,5.0,,1,,0.05,0.4,-0.05,,9.0,,,2.0,5.0,,2.0,1.0,1.0,,22.257659514653,71.968784797129,,4.0,3.0,,6.0,5.0,1.0,,0.2568,-0.36,1.0,,,,,,,
