match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals
12437530,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,24.0,7.0,23.0,6.0,0.0,3.0,4.0,4.0,20.0,8.0,5.0,5.0,1.0,1.0,90.0,29.0,7.2,17.0,0.00568541,0,0.3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437530,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,26.0,21.0,3.0,1.0,0.0,9.0,9.0,12.0,18.0,2.0,,,,,83.0,44.0,7.3,7.0,0.0108106,0,,True,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12437530,home,Getafe,Juan Berrocal,juan-berrocal,J. Berrocal,D,6,187,92,M,851226,EUR,918172800,D,4,4,False,10.0,10.0,,,0.0,9.0,9.0,1.0,1.0,1.0,,,,,50.0,13.0,6.2,,0.00030296,1,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,0.1355,,,,,,,,,,,,,,,,,,,
12437530,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,False,35.0,29.0,5.0,3.0,0.0,19.0,19.0,10.0,16.0,11.0,,,,,90.0,49.0,7.2,7.0,0.00466161,0,,,,4.0,3.0,2.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12437530,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,43.0,28.0,20.0,9.0,0.0,11.0,11.0,17.0,32.0,2.0,,,,,90.0,48.0,6.8,16.0,0.027712,1,,,,4.0,3.0,3.0,,,,,1.0,,,,,0.0084,,,2.0,2.0,,,3.0,1.0,0.0356,,,,,,,,,,
12437530,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,13.0,7.0,2.0,,0.0,2.0,5.0,6.0,10.0,,,,,,50.0,30.0,6.7,12.0,0.0999232,1,,,2.0,2.0,4.0,1.0,,,1.0,,1.0,1.0,,,1.0,0.0186,,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,
12437530,home,Getafe,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,11,11,False,19.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,16.0,4.0,,,,,69.0,27.0,6.7,7.0,0.047359,2,,,1.0,4.0,1.0,,,,,,2.0,,,,,0.0318,Ramón Terrats,,,3.0,,1.0,1.0,,,,1.0,,,2.0,2.0,,,,
12437530,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,22.0,19.0,2.0,2.0,0.0,7.0,7.0,13.0,16.0,2.0,,,,,90.0,42.0,7.3,4.0,0.0286842,3,,,1.0,9.0,10.0,,,,5.0,4.0,1.0,3.0,3.0,1.0,,0.4101,,,5.0,1.0,,1.0,2.0,1.0,0.0444,1.0,,,,1.0,2.0,,,,
12437530,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,50.0,44.0,6.0,5.0,0.0,11.0,12.0,36.0,44.0,6.0,,,,,90.0,61.0,7.8,9.0,0.130897,2,,,6.0,4.0,1.0,1.0,,,,,,,1.0,,1.0,0.0987,,,1.0,2.0,,1.0,1.0,1.0,0.2556,3.0,,,1.0,6.0,,,,,
12437530,home,Getafe,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,M,14,14,False,22.0,18.0,3.0,1.0,0.0,7.0,8.0,11.0,15.0,2.0,,,,,90.0,36.0,6.3,8.0,0.00357254,0,,,1.0,6.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,
12437530,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,9,9,False,15.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,10.0,4.0,,,,,83.0,24.0,6.3,6.0,0.117009,1,,,,9.0,1.0,,,,,,1.0,,1.0,1.0,,0.1745,,,3.0,1.0,1.0,,1.0,,,,3.0,,1.0,2.0,1.0,,,,
12437530,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182,408,M,1392054,EUR,1027641600,F,29,29,True,13.0,12.0,,,0.0,3.0,3.0,10.0,14.0,2.0,,,,,40.0,26.0,7.3,8.0,0.749642,2,,,4.0,2.0,3.0,,,,,,2.0,,,,1.0,0.1346,,,1.0,,1.0,,1.0,,,1.0,2.0,2.0,1.0,2.0,1.0,,,,
12437530,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,True,7.0,2.0,,,0.0,,,2.0,7.0,1.0,,,,,40.0,21.0,7.0,9.0,0.0021478,3,,,,8.0,6.0,,,,1.0,1.0,2.0,,3.0,,1.0,0.34,,,5.0,,,,4.0,1.0,0.2445,,2.0,1.0,,,1.0,,alvarorodrigz_,,
12437530,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,19,19,True,4.0,3.0,,,0.0,,,3.0,5.0,1.0,,,,,21.0,11.0,6.3,3.0,0.00267823,2,,,1.0,2.0,2.0,,,,1.0,,,,,1.0,1.0,0.7382,,,1.0,,1.0,,1.0,1.0,0.7653,,,,,,,,,,
12437530,home,Getafe,Ismael Bekhoucha,ismael-bekhoucha,I. Bekhoucha,D,31,176,1046,M,1895964,EUR,1100908800,D,28,28,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,14.0,4.0,6.5,,0.00073034,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437530,home,Getafe,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,24,24,True,1.0,,,,0.0,,,,1.0,1.0,,,,,14.0,4.0,6.4,1.0,1.745e-05,2,,,,1.0,,,,,,,,,,1.0,,0.7694,,,1.0,,,,,1.0,0.402,,,,,,1.0,,,,
