match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_dispossessed,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot,stat_goals,stat_goalAssist,player_sofascoreId
10382146,home,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,1,1,False,23.0,20.0,6.0,3.0,18.0,19.0,2.0,4.0,9.0,6.0,10.0,90.0,42.0,9.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177,10,M,163571,EUR,702604800,D,5,5,False,11.0,8.0,2.0,,6.0,6.0,3.0,6.0,1.0,,,23.0,16.0,6.6,3.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,3,188,40,M,860162,EUR,893462400,D,15,15,False,68.0,62.0,9.0,7.0,40.0,42.0,22.0,26.0,1.0,,,90.0,81.0,7.0,8.0,0,,,1.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,21,185,33,M,795134,EUR,854150400,D,4,4,False,75.0,65.0,12.0,9.0,37.0,43.0,28.0,32.0,5.0,,,90.0,85.0,7.2,10.0,0,,,1.0,2.0,2.0,2.0,4.0,,5.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,24,183,149,M,967178,EUR,931824000,D,16,16,False,50.0,43.0,4.0,,20.0,23.0,26.0,34.0,5.0,,,90.0,83.0,7.1,15.0,0,7.0,3.0,2.0,3.0,,6.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,21,21,False,14.0,13.0,4.0,4.0,7.0,8.0,6.0,6.0,,,,58.0,20.0,6.7,2.0,1,,,,1.0,,1.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,63.0,54.0,4.0,2.0,19.0,23.0,35.0,41.0,4.0,,,90.0,81.0,7.0,13.0,1,1.0,,2.0,2.0,2.0,6.0,8.0,,2.0,,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,
10382146,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,6,183,32,M,192290,EUR,735350400,M,10,10,False,45.0,38.0,6.0,4.0,7.0,8.0,33.0,44.0,7.0,,,90.0,59.0,7.7,14.0,2,7.0,2.0,1.0,3.0,,3.0,1.0,1.0,1.0,,2.0,,,4.0,,,,,1.0,1.0,2.0,,,,,,,,,,
10382146,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,F,14,14,False,19.0,16.0,1.0,1.0,7.0,7.0,9.0,15.0,4.0,,,74.0,34.0,6.6,11.0,1,3.0,,,1.0,1.0,7.0,3.0,3.0,,,2.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,
10382146,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198,415,M,883327,EUR,891561600,F,28,28,False,13.0,8.0,,,4.0,4.0,4.0,9.0,,,,58.0,21.0,7.0,7.0,3,,,,1.0,8.0,2.0,9.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,True,1.0,,,,,,,
10382146,home,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,11,11,False,25.0,19.0,2.0,1.0,8.0,9.0,11.0,24.0,3.0,,,74.0,44.0,7.0,17.0,2,8.0,,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,
10382146,home,SC Cambuur,Sai Van Wermeskerken,,,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,24,24,True,41.0,39.0,3.0,1.0,20.0,20.0,20.0,26.0,3.0,,,67.0,55.0,6.6,6.0,1,5.0,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10382146,home,SC Cambuur,Jamie Jacobs,,,jamie-jacobs,J. Jacobs,M,23,182,92,M,893744,EUR,881107200,M,8,8,True,13.0,12.0,1.0,1.0,3.0,4.0,9.0,9.0,2.0,,,32.0,19.0,6.2,3.0,2,,,,2.0,,7.0,1.0,,,,,,2.0,,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,
10382146,home,SC Cambuur,Tom Boere,,,tom-boere,T. Boere,F,9,182,43,M,215112,EUR,722563200,F,9,9,True,1.0,1.0,,,,,1.0,1.0,1.0,,,32.0,7.0,6.4,2.0,2,,,,1.0,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,
10382146,home,SC Cambuur,David Sambissa,,,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,D,18,18,True,4.0,3.0,1.0,,,,3.0,6.0,2.0,,,16.0,14.0,6.3,8.0,1,2.0,,,,,3.0,,3.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,
10382146,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,39,39,True,6.0,4.0,,,3.0,3.0,1.0,4.0,1.0,,,16.0,7.0,6.6,3.0,0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,3,185,51,M,1394011,EUR,1043020800,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,home,SC Cambuur,Felix Mambimbi,,,felix-mambimbi,F. K. Mambimbi,F,10,170,317,M,910076,EUR,979776000,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382146,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,28.0,18.0,19.0,9.0,13.0,15.0,5.0,13.0,7.0,2.0,6.0,90.0,39.0,8.2,11.0,0,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
