match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_goalAssist,stat_challengeLost,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11392820,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,True,38.0,26.0,21.0,9.0,23.0,28.0,3.0,10.0,8.0,1.0,1.0,90.0,45.0,7.1,12.0,0.00062362,0,0.0726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392820,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,,52.0,46.0,3.0,1.0,30.0,31.0,16.0,21.0,1.0,,,90.0,63.0,7.3,7.0,0.00678773,0,,1.0,2.0,2.0,6.0,2.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392820,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,,57.0,50.0,4.0,2.0,38.0,41.0,12.0,16.0,5.0,,,90.0,69.0,7.3,9.0,0.00820456,0,,,2.0,,4.0,6.0,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11392820,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,,78.0,70.0,6.0,2.0,47.0,52.0,23.0,26.0,10.0,,,90.0,92.0,8.3,9.0,0.0466984,1,,1.0,3.0,2.0,7.0,5.0,,1.0,1.0,1.0,2.0,,,,3.0,3.0,1.0,1.0,0.0976,0.3011,,,,,,,,,,,,,,,,,
11392820,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,M,2,2,False,,43.0,36.0,1.0,,16.0,17.0,20.0,28.0,4.0,,,90.0,56.0,7.3,9.0,0.804734,0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
11392820,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,6,6,False,,71.0,67.0,2.0,2.0,35.0,38.0,32.0,33.0,6.0,,,90.0,84.0,7.3,5.0,0.0183347,0,,1.0,,3.0,7.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,
11392820,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,,38.0,33.0,,,13.0,13.0,20.0,27.0,7.0,,,78.0,52.0,6.6,13.0,0.0134863,0,,,1.0,5.0,6.0,,,,,1.0,,2.0,,,4.0,2.0,,,,,2.0,,3.0,,2.0,,,,,,,,,,,,
11392820,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,,15.0,12.0,,,8.0,11.0,5.0,5.0,4.0,,,69.0,27.0,6.7,7.0,0.706128,0,,2.0,,5.0,1.0,1.0,,,,3.0,,2.0,,,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
11392820,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,,51.0,40.0,2.0,2.0,18.0,20.0,22.0,36.0,4.0,,,84.0,74.0,9.3,19.0,0.389815,2,,,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,2.0,1.5768,1.9491,5.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,
11392820,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,,40.0,31.0,,,9.0,10.0,22.0,32.0,5.0,,,77.0,53.0,7.5,14.0,0.103287,1,,3.0,1.0,5.0,5.0,,,1.0,1.0,,,1.0,,,2.0,1.0,1.0,,0.0602,0.0182,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,
11392820,home,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,9,9,False,,9.0,5.0,,,2.0,2.0,3.0,8.0,4.0,,,69.0,17.0,5.6,7.0,0.00736277,3,,,,4.0,2.0,,,,,3.0,,1.0,,,1.0,,2.0,,1.1537,0.9623,1.0,,2.0,,,,,,,e.wahi7,3.0,1.0,2.0,,,,
11392820,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,,9.0,9.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0,,,21.0,14.0,6.5,1.0,0.0067017,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,
11392820,home,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,27,27,True,,11.0,9.0,,,4.0,5.0,5.0,6.0,,,,21.0,14.0,6.7,3.0,0.0075213,1,,,,,,,,,,,,1.0,,,,,,,0.0731,,,,,,,,,,,MorganGuila,,1.0,,,,,
11392820,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,,12.0,8.0,1.0,1.0,6.0,7.0,3.0,7.0,2.0,,,13.0,18.0,6.7,7.0,0.0692268,1,,,,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,0.0723,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,
11392820,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,True,,2.0,2.0,,,2.0,2.0,,,2.0,,,12.0,9.0,7.2,1.0,1.972e-05,2,,,,1.0,3.0,,,2.0,,,,,Neil,El Aynaoui,1.0,,1.0,1.0,0.8764,0.9871,,,1.0,,,,,,,,1.0,1.0,,,,,
11392820,home,RC Lens,Oscar Cortés,oscar-cortes,O. Cortés,M,7,176,1492,M,1173564,EUR,1070409600,F,15,15,True,,4.0,2.0,,,,,3.0,5.0,1.0,,,9.0,6.0,7.2,2.0,0.0245974,0,,,,,,,,,,,,,Oscar Cortés,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11392820,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392820,home,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,,,,,
11392820,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,przemek.franek_,,,,,,,
11392820,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,,,
11392820,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,,31.0,21.0,14.0,5.0,20.0,24.0,1.0,7.0,8.0,,3.0,90.0,38.0,6.5,10.0,0.0002363,0,0.2178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,
11392820,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,,48.0,45.0,5.0,4.0,25.0,26.0,20.0,23.0,5.0,,,90.0,59.0,6.3,5.0,0.0109452,0,,,3.0,,6.0,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
11392820,away,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,,44.0,41.0,3.0,2.0,35.0,35.0,6.0,9.0,4.0,,,90.0,58.0,6.5,4.0,0.00220549,0,,,,2.0,6.0,3.0,4.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,
11392820,away,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,,43.0,37.0,6.0,1.0,23.0,25.0,14.0,18.0,5.0,,,90.0,63.0,6.0,11.0,0.0069873,0,,,1.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0
11392820,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,,18.0,17.0,,,7.0,7.0,11.0,13.0,4.0,,,72.0,36.0,6.8,5.0,0.115407,0,,,2.0,6.0,9.0,1.0,,3.0,1.0,,,3.0,,,1.0,1.0,,,,,2.0,1.0,4.0,1.0,,1.0,,6.0,,,,,,,,,
11392820,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,True,72.0,62.0,14.0,7.0,27.0,28.0,36.0,45.0,6.0,,,90.0,84.0,6.7,12.0,0.0494574,0,,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,
11392820,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,,53.0,45.0,4.0,1.0,16.0,17.0,29.0,36.0,13.0,,,81.0,62.0,6.6,9.0,0.0186023,3,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,Samuel,Moutoussamy,,,,,0.324,,,,1.0,,1.0,,,,,,1.0,2.0,,1.0,,,
11392820,away,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,,36.0,23.0,2.0,,8.0,12.0,15.0,25.0,9.0,,,81.0,50.0,6.6,16.0,0.0539224,1,,1.0,,2.0,,1.0,1.0,,,,,1.0,Quentin Merlin,,,,1.0,,0.005,0.0726,1.0,,,,1.0,,,,,,,,,,,,
11392820,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,F,25,25,False,,37.0,31.0,1.0,,9.0,10.0,22.0,31.0,5.0,,,90.0,51.0,6.3,14.0,0.104357,1,,4.0,,11.0,,1.0,,,,2.0,,,,,2.0,,,,0.0309,,4.0,,,,2.0,,,1.0,,,,,,1.0,,,
11392820,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,,11.0,8.0,,,3.0,3.0,7.0,12.0,2.0,,,60.0,26.0,6.3,11.0,0.271887,2,,2.0,,6.0,2.0,,,,,2.0,,3.0,,,2.0,1.0,,,0.3614,,4.0,,1.0,1.0,2.0,2.0,,,,,1.0,2.0,,,,,
11392820,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,,14.0,13.0,,,2.0,2.0,11.0,12.0,1.0,,,60.0,21.0,7.0,5.0,0.0706394,1,,2.0,1.0,2.0,1.0,1.0,,,,,,4.0,,,,,,,0.1491,,,1.0,,2.0,,,,,,,,1.0,,,,,
11392820,away,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,True,,15.0,12.0,2.0,2.0,5.0,5.0,7.0,10.0,1.0,,,30.0,22.0,6.8,6.0,0.0254986,0,,,,3.0,2.0,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11392820,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,,6.0,3.0,,,2.0,2.0,1.0,4.0,,,,30.0,12.0,6.4,5.0,0.00076597,2,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,0.0763,,,,,,1.0,,,,,mostafamohamed11,,1.0,,1.0,,,
