match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,confirmed,injury
12530698,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12530698,,1.0,1.0,,90,,,1,,,goal,penalty,289345262.0,False,penalty,862055.0,Gedson Fernandes,,,,,,
12530698,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
12530698,,,,,89,,,2,,,card,,123308160.0,True,yellow,110956.0,Cafú,,Cafú,Argument,False,,
12530698,,,,,88,,,3,,,card,,123308159.0,True,yellow,357598.0,Josip Brekalo,,Josip Brekalo,Foul,False,,
12530698,,,,,85,,,6,,,varDecision,,32694.0,True,goalAwarded,254979.0,Haris Hajradinović,,,,,False,
12530698,,,,,82,,,9,,,substitution,,123823168.0,False,regular,,,,,,,,False
12530698,,,,,77,,,14,,,substitution,,123823134.0,True,regular,,,,,,,,False
12530698,,,,,72,,,19,,,substitution,,123823110.0,False,regular,,,,,,,,False
12530698,,,,,65,,,26,,,substitution,,123823081.0,True,regular,,,,,,,,False
12530698,,,,,54,,,37,,,card,,123308071.0,True,yellow,885683.0,Nicholas Opoku,,Nicholas Opoku,Foul,False,,
12530698,,,,,51,,,40,,,card,,123308062.0,True,yellow,234232.0,Kévin Rodrigues,,Kévin Rodrigues,Foul,False,,
12530698,,,,,46,,,45,,,substitution,,123823048.0,False,regular,,,,,,,,False
12530698,,,,,46,,,45,,,substitution,,123823047.0,False,regular,,,,,,,,False
12530698,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12530698,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,
12530698,,,,,44,,,2,,,card,,123307973.0,False,red,851909.0,Tayyip Talha Sanuç,,Tayyip Talha Sanuç,Foul,False,,
12530698,,,,,44,,,2,,,varDecision,,32693.0,False,cardUpgrade,851909.0,Tayyip Talha Sanuç,,,,,False,
12530698,,,,,24,,,22,,,card,,123307911.0,False,yellow,98199.0,Jonas Svensson,,Jonas Svensson,Foul,False,,
12530698,,,,,17,,,29,,,substitution,,123822891.0,False,injury,,,,,,,,True
12530698,,1.0,0.0,,14,,,32,,,goal,,289147822.0,True,regular,919225.0,Mortadha Ben Ouanes,,,,,,
12530698,,,,,13,,,33,,,card,,123307877.0,True,yellow,919225.0,Mortadha Ben Ouanes,,Mortadha Ben Ouanes,Foul,False,,
