match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_aerialLost,stat_bigChanceMissed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
14771918,home,Al-Qadsiah,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000.0,F,32,32,False,19.0,16.0,1.0,1.0,0.0,7.0,8.0,11.0,,2.0,1.0,2.0,,,,69.0,32.0,7.0,9.0,0.0937888,39.204099048175,6.0,-3.255,7.035,,1,,0.24,0.0,-0.04,,,9.0,,6.0,1.0,3.0,1.0,,,,,,1.0,0.7884,,,1.0,0.32,mateoretegui,,,,1.0,,1.0,,,,,,1.0,0.9819,1.0,,,,,,,,
14771918,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600.0,M,4,4,True,21.0,21.0,,,0.0,15.0,15.0,6.0,,2.0,3.0,,,,,21.0,26.0,6.9,1.0,0.00204734,18.379506016419,3.0,-5.145,0.945,,0,,0.14,-0.14,0.2,,,6.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800.0,M,7,7,True,12.0,12.0,,,0.0,1.0,1.0,11.0,,2.0,,1.0,,,,21.0,17.0,7.6,2.0,0.0239698,116.09407463607,6.0,53.76,37.275,,1,,-0.09,0.23,-0.1,,,11.0,1.0,3.0,1.0,,1.0,,,,,,1.0,0.0919,77.025997757728,2.0,,0.53,,,,,,,,1.0,,,,,1.0,0.4379,1.0,,,,,,,,
14771918,home,Al-Qadsiah,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,9,9,True,7.0,6.0,,,0.0,1.0,1.0,6.0,1.0,1.0,,,,,,21.0,9.0,6.5,3.0,0.0181202,,,,,,0,,0.03,,0.0,,,5.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,40,40,True,4.0,1.0,1.0,,0.0,,,4.0,,1.0,,,,,,12.0,6.0,6.6,3.0,0.0002804,3.4922634493978,1.0,3.36,3.36,,0,,-0.03,0.0,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,True,5.0,4.0,1.0,,0.0,3.0,4.0,1.0,,1.0,,1.0,,,,9.0,6.0,6.6,1.0,0.00197706,3.6420380283572,1.0,-0.525,-0.525,,0,,-0.01,-0.11,-0.01,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400.0,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800.0,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,40.0,23.0,26.0,9.0,0.0,21.0,26.0,14.0,,,16.0,,4.0,1.0,3.0,90.0,58.0,6.2,20.0,0.00188658,25.734237795102,5.0,18.48,4.725,0.5106,0,-1.0608,0.1,0.03,-0.49,0.22,,2.0,,,,,,,,,,,,,,,,,,True,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
14771918,away,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600.0,D,87,87,False,30.0,25.0,2.0,2.0,0.0,14.0,15.0,15.0,,3.0,2.0,1.0,,,,75.0,38.0,6.2,6.0,0.0231036,20.761400469403,3.0,9.135,9.24,,0,,0.13,0.02,-0.49,,Marzouq Tambakti,11.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000.0,D,23,23,False,26.0,21.0,4.0,1.0,0.0,17.0,18.0,8.0,,,2.0,,,,,90.0,40.0,5.9,5.0,0.00831659,35.458601957051,5.0,24.045,10.08,,0,,0.1,0.01,-0.28,,Mohammed Alkhaibari,4.0,,5.0,,,,,,,,,2.0,,,,1.0,,,,3.0,,4.0,2.0,,,,2.0,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,45.0,39.0,8.0,7.0,0.0,20.0,22.0,23.0,,4.0,6.0,1.0,,,,90.0,61.0,6.6,8.0,0.356554,127.59224017808,13.0,70.665,24.15,,0,,0.32,0.09,-0.48,,,19.0,1.0,2.0,,,1.0,1.0,1.0,,,,2.0,,23.684664743247,1.0,1.0,,,,1.0,,4.0,4.0,,2.0,2.0,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,M,17,17,False,8.0,6.0,,,0.0,2.0,2.0,6.0,,1.0,1.0,,,,,45.0,20.0,6.3,5.0,0.0111913,48.388048655185,5.0,35.385,20.58,,0,,-0.06,0.05,-0.14,,,4.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,20.680860717098,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,M,15,15,False,11.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,,,3.0,,,,,45.0,17.0,6.4,3.0,0.00300126,63.614673849146,8.0,37.905,12.81,,1,,-0.03,0.17,-0.06,,Nasser Al Bishi,6.0,1.0,1.0,,1.0,,,,1.0,,,,0.0098,,,,-0.02,,,,,1.0,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Ismaila Soro,ismaila-soro,I. Soro,M,19,173.0,162,M,892808,EUR,894499200.0,M,19,19,False,43.0,37.0,3.0,2.0,0.0,16.0,17.0,26.0,2.0,6.0,6.0,1.0,,,,90.0,56.0,5.7,10.0,0.0213225,32.996575410658,4.0,27.93,19.215,,1,,0.02,0.06,-0.72,,,21.0,,7.0,2.0,,,,,1.0,,,5.0,0.0171,19.220894906325,1.0,,-0.07,,,,,2.0,,4.0,3.0,1.0,,,,,,,,,,,,,,1.0
14771918,away,Al-Riyadh,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600.0,M,12,12,False,28.0,23.0,3.0,1.0,0.0,9.0,10.0,18.0,1.0,2.0,3.0,1.0,,,,90.0,44.0,6.0,9.0,0.00831124,89.479204821989,11.0,26.145,12.495,,0,,-0.14,0.04,-0.36,,Hazazi Yahya,14.0,3.0,5.0,3.0,,1.0,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,
14771918,away,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,F,20,20,False,46.0,39.0,4.0,4.0,0.0,13.0,15.0,31.0,,4.0,5.0,1.0,,,,90.0,65.0,6.8,18.0,0.0444935,69.955149999493,8.0,36.96,17.955,,2,,0.12,0.07,-0.05,,,26.0,9.0,4.0,,1.0,,,,,1.0,,3.0,0.061,18.041836076187,1.0,,-0.28,,,,,,1.0,1.0,3.0,1.0,,,,1.0,0.0225,,,1.0,,,,,,
14771918,away,Al-Riyadh,Teddy Okou,teddy-okou,T. Okou,M,10,165.0,622,M,878821,EUR,895190400.0,F,10,10,False,21.0,19.0,,,0.0,4.0,4.0,17.0,,6.0,,3.0,,,,90.0,41.0,6.6,13.0,0.0355224,161.63580739251,14.0,84.0,38.745,,1,,0.08,0.15,-0.01,,,15.0,6.0,7.0,,2.0,2.0,1.0,,1.0,,,1.0,0.3991,54.139026367307,2.0,2.0,-0.39,,,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1348,M,793761,EUR,764121600.0,F,9,9,False,20.0,12.0,1.0,1.0,0.0,4.0,5.0,15.0,3.0,7.0,2.0,3.0,,,,90.0,35.0,6.4,13.0,0.0476041,103.31940445866,10.0,5.985,18.9,,3,,-0.24,0.35,0.13,,,8.0,1.0,7.0,,2.0,,,,3.0,,,3.0,0.1715,,,1.0,-0.53,,,3.0,,2.0,,2.0,1.0,1.0,,,,,,,,2.0,,,,,,
14771918,away,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,1549076,EUR,985478400.0,D,33,33,True,15.0,10.0,3.0,2.0,0.0,4.0,5.0,10.0,,8.0,5.0,,,,,45.0,40.0,6.8,12.0,0.00716386,49.780951010576,5.0,24.36,21.84,,1,,0.04,0.23,-0.23,,Ammar Al Harfi,6.0,3.0,4.0,1.0,,3.0,2.0,,1.0,,,2.0,0.1052,7.7191971085081,1.0,,-0.31,,,,,2.0,,2.0,6.0,3.0,,,,,,,,1.0,,,,,,
14771918,away,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200.0,M,8,8,True,21.0,21.0,,,0.0,4.0,4.0,17.0,,3.0,3.0,1.0,,,,45.0,34.0,6.5,5.0,0.0233743,99.333058605836,10.0,51.555,22.89,,2,,0.01,0.09,-0.07,,,17.0,1.0,4.0,,,4.0,1.0,,,,,1.0,0.05,22.904540073968,1.0,,-0.12,,,,,,,1.0,1.0,1.0,,,,2.0,0.0584,,,,,,,,,
14771918,away,Al-Riyadh,Khaled Ali Al Asbahi,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,1217579,EUR,,M,18,18,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,15.0,3.0,6.5,1.0,0.00047432,8.7519625799017,1.0,-1.785,-1.785,,1,,0.03,0.01,-0.06,,,1.0,1.0,,,,,,,,1.0,,,0.0112,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,1914902,EUR,923616000.0,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Osama Al-Boardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Saud Al-Tumbukti,saud-al-tumbukti,S. Al-Tumbukti,D,,177.0,8,M,1943702,EUR,1106870400.0,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saud Al-Tumbukti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771918,away,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800.0,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
