match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_interceptionWon,stat_errorLeadToAShot,stat_bigChanceCreated,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12499437,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,12.0,2.0,6.5,,0.182375,1,,,,,,,,,,,,,1.0,1.0,,0.2395,,,,,,,1.0,,1.0,,,,,,,,,
12499437,home,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,home,VfL Bochum 1848,Mats Pannewig,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,25.0,18.0,15.0,8.0,0.0,14.0,16.0,4.0,9.0,,,7.0,,6.0,6.0,90.0,37.0,8.1,9.0,0.00154301,0,2.5948,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12499437,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,41.0,29.0,5.0,,0.0,17.0,21.0,12.0,22.0,,7.0,2.0,1.0,,,90.0,79.0,8.1,21.0,0.0191821,3,,2.0,3.0,5.0,1.0,3.0,3.0,3.0,,3.0,2.0,1.0,,,,0.2845,,,,1.0,1.0,,,1.0,,3.0,0.6745,,,1.0,,,,
12499437,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,51.0,43.0,10.0,5.0,0.0,33.0,38.0,10.0,13.0,1.0,2.0,3.0,,,,90.0,61.0,6.8,9.0,0.00781959,1,,,2.0,2.0,,,,3.0,,1.0,1.0,1.0,,,1.0,0.0551,,,,,3.0,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,47.0,42.0,5.0,2.0,0.0,32.0,33.0,10.0,14.0,9.0,9.0,2.0,,,,90.0,68.0,7.0,7.0,0.00533763,2,,,5.0,7.0,,1.0,,13.0,,,,1.0,,1.0,1.0,0.1264,,,,,,,,1.0,,,,True,,,,,,
12499437,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,30.0,26.0,6.0,4.0,0.0,12.0,14.0,14.0,17.0,,2.0,3.0,,,,90.0,60.0,7.1,9.0,0.114885,0,,1.0,2.0,5.0,3.0,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,59.0,53.0,7.0,3.0,0.0,31.0,33.0,22.0,26.0,1.0,4.0,4.0,1.0,,,87.0,76.0,7.3,10.0,0.0557805,2,,,,,,,,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.1965,,,,,1.0,,,,,,,,,,,,,ellyes_skhiri
12499437,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,False,33.0,28.0,5.0,2.0,0.0,21.0,21.0,7.0,12.0,2.0,6.0,,1.0,,,90.0,46.0,6.6,8.0,0.00972039,0,,,5.0,10.0,1.0,,,2.0,,3.0,2.0,2.0,,,,,Oscar Höjlund,,,1.0,,,,3.0,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,42.0,31.0,3.0,2.0,0.0,10.0,11.0,23.0,38.0,,2.0,9.0,,,,80.0,56.0,7.3,20.0,0.126779,0,,7.0,,1.0,1.0,,,,,2.0,2.0,2.0,3.0,,,,,,2.0,,,,1.0,,,,,,,,,,,MarioGotze
12499437,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,26.0,22.0,1.0,1.0,0.0,13.0,16.0,9.0,11.0,,1.0,2.0,,,,45.0,31.0,6.7,6.0,0.087933,0,,1.0,,,,,,,,1.0,,1.0,,,,,Hugo Larsson,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,15.0,10.0,1.0,,0.0,3.0,5.0,7.0,10.0,3.0,4.0,2.0,,,,65.0,26.0,7.2,8.0,0.113356,2,,,2.0,6.0,2.0,,,2.0,1.0,1.0,,,1.0,,1.0,0.6379,Jean Bahoya,,,1.0,,,,1.0,,1.0,0.2869,,,1.0,,,,
12499437,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,27.0,21.0,,,1.0,10.0,11.0,12.0,18.0,1.0,4.0,5.0,2.0,,,80.0,48.0,7.3,14.0,0.78355,3,,2.0,1.0,5.0,1.0,3.0,1.0,2.0,,,,4.0,3.0,1.0,2.0,0.4614,Hugo Ekitiké,,1.0,,,,2.0,1.0,1.0,,,,1.0,,,,,hekitike
12499437,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,14.0,7.0,,,1.0,,1.0,7.0,13.0,1.0,5.0,2.0,1.0,,,45.0,29.0,6.9,12.0,0.616568,2,,,2.0,6.0,1.0,5.0,3.0,1.0,,,,2.0,4.0,1.0,,0.3917,,,,,,,1.0,2.0,2.0,1.0,0.4582,,1.0,,,,,
12499437,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,12.0,8.0,2.0,,0.0,2.0,2.0,6.0,11.0,,1.0,1.0,,,,25.0,16.0,6.5,5.0,0.00432198,2,,1.0,3.0,5.0,,,,,,1.0,1.0,,,1.0,,0.0683,,,,2.0,,,,,,1.0,0.0373,,,,,,,fareschaibi28
12499437,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,10.0,3.0,6.5,,0.00017838,0,,,,,,,,1.0,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,10.0,7.0,7.6,2.0,0.00028359,1,,,,,,,,,,1.0,1.0,2.0,,,,0.3172,,,,,,,,,,1.0,0.8552,,,1.0,,,,mbatshuayi
12499437,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,0.0,,,,,1.0,1.0,,,,,11.0,3.0,6.6,,,0,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499437,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Can Uzun,,,,,,,,,,,,,,,,,can.uzun10
12499437,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
