match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,player_firstName,player_lastName,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
14109743,home,Konyaspor,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,13,13,False,35.0,23.0,21.0,10.0,0.0,19.0,23.0,4.0,12.0,1.0,1.0,8.0,1.0,2.0,1.0,90.0,41.0,6.5,12.0,0.0012751,59.629401367117,8.0,27.72,6.3,0.0948,0,0.2135,0.01,0.0,-0.13,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Yhoan Andzouana,yhoan-andzouana,Y. Andzouana,D,23,179,261,M,605548,EUR,850435200,D,23,23,False,22.0,15.0,3.0,1.0,0.0,7.0,10.0,8.0,12.0,2.0,,4.0,,,,90.0,37.0,6.4,13.0,0.0061923,125.57645614695,11.0,55.965,22.785,,1,,-0.02,0.17,-0.17,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0245,0.1468,-0.1,,,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,61.0,51.0,5.0,1.0,0.0,34.0,36.0,17.0,25.0,2.0,,4.0,,,,90.0,70.0,6.5,11.0,0.0135832,80.531323715605,15.0,36.435,9.24,,1,,0.2,0.03,-0.14,,1.0,,3.0,,,,3.0,2.0,1.0,,0.126,,-0.34,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,False,49.0,43.0,6.0,2.0,0.0,31.0,31.0,12.0,18.0,4.0,,2.0,,,,82.0,61.0,6.8,7.0,0.00757782,55.61798694055,8.0,33.915,11.34,,0,,0.12,0.01,0.64,,,2.0,4.0,1.0,1.0,,6.0,1.0,1.0,,,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,32.0,26.0,4.0,2.0,0.0,8.0,9.0,18.0,23.0,5.0,2.0,4.0,,,,90.0,56.0,6.7,10.0,0.185053,28.751262853208,4.0,-3.99,7.14,,1,,0.33,0.13,-0.2,,5.0,2.0,3.0,1.0,,,4.0,,,1.0,0.0324,,-0.23,2.0,,,,,,2.0,2.0,True,1.0,3.0,,,,,,,,,,,,,
14109743,home,Konyaspor,Jo Jin-ho,jin-ho-jo,J. Jo,M,21,172,550,M,1019710,EUR,1057795200,M,21,21,False,61.0,55.0,4.0,1.0,0.0,30.0,31.0,25.0,30.0,8.0,3.0,3.0,,,,90.0,72.0,6.5,9.0,0.0243396,168.77901667245,20.0,39.165,25.095,,0,,0.15,0.16,-0.18,,,,4.0,1.0,1.0,,1.0,,,2.0,,,,,,,2.0,,,1.0,,,,,3.0,,,,,,,,,,,,
14109743,home,Konyaspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,10,10,False,29.0,24.0,4.0,2.0,0.0,6.0,6.0,18.0,23.0,3.0,1.0,3.0,,,,69.0,42.0,6.4,12.0,0.0117159,77.834365735489,11.0,22.995,14.385,,1,,0.06,0.03,-0.12,,3.0,1.0,1.0,1.0,1.0,,,,2.0,,0.13,,0.02,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
14109743,home,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,38.0,29.0,5.0,3.0,0.0,13.0,16.0,16.0,22.0,6.0,1.0,3.0,,,,89.0,51.0,6.7,14.0,0.0611629,139.90774888681,16.0,72.45,21.21,,1,,0.18,0.09,-0.08,,2.0,,6.0,4.0,1.0,,,1.0,,2.0,0.013,,-0.06,1.0,2.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
14109743,home,Konyaspor,Morten Bjørlo,morten-bjorlo,M. Bjorlo,M,42,176,156,M,921358,EUR,812764800,M,42,42,False,41.0,32.0,1.0,,0.0,14.0,19.0,18.0,22.0,3.0,,6.0,,,,90.0,48.0,6.6,12.0,0.0439516,84.282143844748,13.0,24.885,11.865,,0,,-0.27,0.26,-0.02,,,1.0,3.0,2.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14109743,home,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,27.0,20.0,3.0,1.0,0.0,6.0,8.0,14.0,19.0,1.0,,1.0,,,,90.0,42.0,7.2,12.0,0.0691295,68.774961293529,9.0,33.18,10.71,,1,,0.3,0.22,-0.01,,3.0,,7.0,2.0,2.0,1.0,1.0,,2.0,3.0,0.0356,0.0129,0.01,1.0,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,
14109743,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,False,16.0,10.0,2.0,1.0,0.0,5.0,5.0,5.0,11.0,3.0,,2.0,,,,90.0,28.0,7.9,8.0,0.0032086,27.176508556421,6.0,2.415,5.88,,5,,-0.07,0.02,-0.01,,,2.0,8.0,,,1.0,,1.0,1.0,3.0,1.0594,0.9241,0.28,,6.0,3.0,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,
14109743,home,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,,,,21.0,15.0,6.6,7.0,0.00855783,26.967966632409,2.0,24.78,21.63,,0,,0.09,0.01,-0.04,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14109743,home,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184,78,M,172331,EUR,750297600,D,15,15,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,1.0,,1.0,,,,8.0,8.0,6.7,1.0,0.00093552,20.13647875147,3.0,9.765,5.775,,0,,-0.01,0.01,0.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Ismail Esat Buga,esat-buga-ismail,I. E. Buga,M,30,188,21,M,2166295,EUR,1154995200,M,30,30,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,1.0,,,,,1.0,3.0,,1.0,0.00238136,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14109743,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,
14109743,home,Konyaspor,Muzaffer Utku Eriş,muzaffer-utku-eris,M. U. Eriş,D,37,186,38,M,1981253,EUR,1153267200,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Mücahit Ibrahimoglu,mucahit-ibrahimoglu,M. Ibrahimoglu,M,61,172,49,M,1149209,EUR,1110326400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mücahit Ibrahimoglu,,,,,,,,,,,
14109743,home,Konyaspor,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109743,home,Konyaspor,Kaan Akyazı,akyazi-kaan,K. Akyazı,F,70,182,101,M,1476229,EUR,1125100800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109743,away,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3551,M,877977,EUR,966816000,G,75,75,False,44.0,32.0,24.0,12.0,0.0,30.0,32.0,2.0,12.0,,,8.0,1.0,2.0,,90.0,52.0,6.7,14.0,0.00134558,58.530387318794,10.0,-7.98,3.36,0.0017,0,0.0838,0.08,0.01,-0.09,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,yahia.fofana_,1.0,1.0,,,
14109743,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,69.0,60.0,5.0,1.0,0.0,39.0,42.0,21.0,27.0,4.0,,3.0,,,,90.0,76.0,5.8,10.0,0.0107286,110.15468102071,17.0,-24.36,3.465,,0,,0.15,0.05,-0.49,,1.0,3.0,2.0,,,,4.0,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,
14109743,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,49.0,44.0,3.0,1.0,0.0,33.0,36.0,11.0,13.0,6.0,,4.0,,,,90.0,66.0,7.4,6.0,0.0171793,105.97928690815,12.0,-32.025,4.305,,1,,0.15,0.06,-0.08,,,4.0,1.0,,,1.0,5.0,4.0,1.0,,0.3277,0.9329,0.51,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14109743,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,55.0,43.0,14.0,5.0,0.0,29.0,34.0,14.0,21.0,,,10.0,,,,90.0,71.0,6.6,16.0,0.0131437,85.389558520613,14.0,-31.5,4.62,,0,,0.02,0.12,-0.12,,2.0,,3.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,1.0,1.0,True,,1.0,,,,,,,,,,,,,
