match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_aerialLost,stat_interceptionWon,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_outfielderBlock,player_sofascoreId
13472760,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176.0,441,M,933955,EUR,860889600,F,19,19,False,8.0,5.0,1.0,,0.0,3.0,4.0,2.0,4.0,,2.0,1.0,,,,,60.0,13.0,6.3,4.0,0.00200485,0,,,3.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
13472760,home,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,17.0,14.0,,,0.0,3.0,3.0,11.0,14.0,2.0,3.0,1.0,1.0,,,,45.0,31.0,7.6,8.0,0.0170391,3,,2.0,2.0,,1.0,,,,,,0.2917,,1.0,,,1.0,,,2.0,,,2.0,1.0,0.7733,,,,
13472760,home,Juventude,Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,99,174.0,313,M,959005,EUR,924652800,F,99,99,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,5.0,4.0,3.0,,,,30.0,24.0,7.0,8.0,0.0675636,3,,2.0,5.0,,,2.0,1.0,1.0,3.0,,0.135,,3.0,1.0,,,,1.0,3.0,1.0,,1.0,,0.0801,,,,
13472760,home,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,True,4.0,3.0,,,1.0,,1.0,3.0,3.0,1.0,1.0,,,,,,30.0,5.0,7.0,1.0,0.387767,0,,,3.0,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,,
13472760,home,Juventude,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179.0,1614,M,1003013,EUR,1013644800,M,6,6,True,15.0,12.0,3.0,2.0,0.0,7.0,9.0,5.0,6.0,2.0,2.0,,,,,,16.0,19.0,6.7,3.0,0.00187995,0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
13472760,home,Juventude,Gastón Guruceaga,,,gaston-guruceaga,G. Guruceaga,G,22,190.0,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174.0,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Bernardo Tichz Toffolo,Bernardo,Tichz Toffolo,bernardo-tichz-toffolo,B. T. Toffolo,D,43,,36,M,1631649,EUR,1110499200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Edison Negueba,Edison Negueba,,edison-negueba,E. Negueba,M,87,167.0,134,M,1200594,EUR,972345600,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175.0,203,M,797649,EUR,874627200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Peixoto,,,peixoto,Peixoto,M,72,181.0,94,M,1049781,EUR,867628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191.0,615,M,1106134,EUR,1011744000,G,24,24,False,29.0,18.0,19.0,8.0,0.0,10.0,10.0,8.0,19.0,,,13.0,,1.0,1.0,2.0,90.0,37.0,6.9,11.0,0.00241625,0,-0.1465,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
13472760,away,Internacional,Alan Benítez,,,alan-benitez,A. Benítez,D,23,177.0,440,M,312824,EUR,759456000,D,23,23,False,29.0,24.0,5.0,2.0,0.0,20.0,23.0,4.0,6.0,1.0,3.0,3.0,,,,,90.0,43.0,6.4,8.0,0.0115871,0,,1.0,3.0,,,,1.0,,1.0,,,1.0,1.0,1.0,5.0,1.0,,1.0,,,,,,,,,,
13472760,away,Internacional,Vitão,,,vitao,Vitão,D,44,185.0,3503,M,876625,EUR,949449600,D,4,4,False,51.0,46.0,7.0,3.0,0.0,40.0,42.0,6.0,9.0,,,1.0,,,,,90.0,58.0,6.4,6.0,0.00164838,0,,,3.0,,,,,,,,,1.0,,,3.0,2.0,1.0,,,,,,,,,,1.0,
13472760,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180.0,995,M,128376,EUR,543024000,D,25,25,False,57.0,52.0,6.0,1.0,0.0,45.0,45.0,7.0,12.0,,1.0,,,,,,90.0,66.0,6.9,5.0,0.00123445,1,,,1.0,,1.0,,1.0,1.0,,,0.1183,,,,5.0,1.0,1.0,,,,,,,,,,1.0,
13472760,away,Internacional,Victor Gabriel,Victor,Gabriel,victor-gabriel,V. Gabriel,D,41,185.0,831,M,1106487,EUR,1083110400,D,41,41,False,30.0,27.0,2.0,1.0,0.0,19.0,21.0,8.0,9.0,2.0,6.0,2.0,1.0,,,,90.0,62.0,6.5,8.0,0.00216311,0,,,9.0,1.0,,,2.0,1.0,3.0,,,2.0,2.0,1.0,8.0,2.0,3.0,,1.0,,,,,,,,,
13472760,away,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,False,19.0,15.0,,,0.0,11.0,13.0,4.0,6.0,1.0,3.0,2.0,1.0,,,,69.0,34.0,6.9,9.0,0.00286616,1,,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,0.0172,,1.0,,5.0,1.0,,,2.0,,,,,,,,2.0,
13472760,away,Internacional,Luis Otávio,Luis Otávio,,luis-otavio,L. Otávio,M,39,181.0,427,M,1835768,EUR,1176336000,M,39,39,False,32.0,28.0,4.0,2.0,0.0,15.0,16.0,13.0,16.0,2.0,5.0,3.0,1.0,,,,90.0,39.0,6.8,4.0,0.0269592,0,,,3.0,,,,2.0,,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,
13472760,away,Internacional,Óscar Romero,,,oscar-romero,Ó. Romero,M,11,176.0,1674,M,146416,EUR,710208000,M,11,11,False,27.0,21.0,5.0,2.0,0.0,12.0,14.0,9.0,13.0,,7.0,3.0,4.0,,,,69.0,43.0,7.0,9.0,0.0128099,1,,,5.0,1.0,1.0,,3.0,2.0,2.0,,0.0384,,2.0,,2.0,,,,,1.0,,,,,,,1.0,
13472760,away,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177.0,6630,M,124997,EUR,674092800,M,10,10,False,24.0,19.0,1.0,1.0,0.0,12.0,13.0,7.0,11.0,1.0,6.0,1.0,3.0,,,,76.0,39.0,7.3,11.0,0.00362496,1,,3.0,6.0,2.0,,,1.0,1.0,1.0,,0.9722,2.0,1.0,1.0,2.0,1.0,,,1.0,,True,1.0,1.0,0.9951,,,,
13472760,away,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,False,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,2.0,6.0,1.0,4.0,,,,90.0,32.0,6.6,10.0,0.00412266,0,,1.0,15.0,1.0,,,,,4.0,,,1.0,1.0,,,8.0,1.0,,4.0,,,,,,,,1.0,rafaelsantosborre
13472760,away,Internacional,Johan Carbonero,,,carbonero-johan,J. Carbonero,F,7,170.0,2389,M,925125,EUR,932428800,F,7,7,False,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,7.0,4.0,5.0,,,,84.0,32.0,6.7,13.0,0.0110042,1,,1.0,6.0,3.0,,,1.0,1.0,1.0,1.0,0.1679,,3.0,1.0,,,,,5.0,1.0,,1.0,,0.1967,,,,
13472760,away,Internacional,Bruno Tabata,,,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,F,17,17,True,6.0,2.0,1.0,1.0,0.0,,2.0,2.0,4.0,,1.0,1.0,,,,,21.0,12.0,6.6,8.0,0.00299837,0,,2.0,5.0,1.0,,,,,1.0,,,,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,,
13472760,away,Internacional,Ronaldo,,,ronaldo,Ronaldo,M,16,175.0,619,M,824152,EUR,846028800,M,16,16,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,2.0,,,,,21.0,8.0,6.6,,0.00162774,0,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
13472760,away,Internacional,Vitinho,,,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,F,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,1.0,1.0,,,,14.0,4.0,6.6,,2.376e-05,0,,,5.0,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,
13472760,away,Internacional,Ricardo Mathias,Ricardo Mathias,,ricardo-mathias,R. Mathias,F,77,192.0,1826,M,1483340,EUR,1153785600,F,49,49,True,3.0,,,,0.0,,,,3.0,1.0,1.0,,,,,,11.0,4.0,6.5,4.0,,0,,,3.0,,,,,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,
13472760,away,Internacional,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195.0,673,M,795029,EUR,855273600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Pedro Kauã,Pedro,Kauã,rodrigues-pedro-kaua,P. Kauã,D,46,193.0,101,M,2111055,EUR,1143590400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Clayton Sampaio,,,clayton,C. Sampaio,D,20,187.0,354,M,1394242,EUR,954806400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Pablo,Pablo,Pereira da Costa,pablo,Pablo,D,42,,156,M,2032838,EUR,1151712000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Yan Henrique,Yan Henrique,,yan-henrique,Y. Henrique,D,45,178.0,61,M,1465212,EUR,1131062400,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Yago Noal,Yago,,yago,Y. Noal,M,37,171.0,346,M,1835793,EUR,1170633600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Bernardo Jacob,Bernardo Jacob,Ferreira,ferreira-bernardo-jacob,B. Jacob,M,43,,90,M,2111053,EUR,1141084800,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472760,away,Internacional,Allex,,,allex,Allex,M,31,164.0,199,M,1485191,EUR,1146700800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
