match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_dispossessed,stat_keyPass,captain,stat_accurateCross,stat_errorLeadToAShot,stat_goalAssist,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
10438017,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,22.0,20.0,3.0,1.0,19.0,20.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,90.0,30.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438017,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,60.0,54.0,7.0,3.0,37.0,37.0,17.0,23.0,4.0,5.0,,,,90.0,74.0,8.0,6.0,2,84,3.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10438017,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,80.0,71.0,7.0,1.0,62.0,64.0,9.0,16.0,6.0,9.0,,,,90.0,94.0,7.0,9.0,1,33,4.0,4.0,6.0,,,,1.0,2.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10438017,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,33.0,27.0,2.0,1.0,19.0,22.0,8.0,11.0,1.0,2.0,,,,45.0,36.0,6.3,7.0,0,,1.0,2.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
10438017,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,25.0,19.0,4.0,2.0,10.0,12.0,9.0,19.0,3.0,4.0,,,,90.0,68.0,6.9,19.0,0,20,,4.0,6.0,,,,4.0,3.0,3.0,2.0,,,,,,,6.0,1.0,4.0,1.0,,,,,,,,,,,,,
10438017,home,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,189,309,,108398,EUR,613699200,M,30,30,False,62.0,54.0,7.0,6.0,32.0,34.0,22.0,28.0,1.0,10.0,,,,83.0,79.0,7.3,11.0,0,,,3.0,7.0,,,,,2.0,2.0,4.0,,1.0,,,,1.0,,,2.0,1.0,1.0,3.0,,,,,,,,,,,
10438017,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,56.0,45.0,5.0,4.0,24.0,25.0,23.0,36.0,,4.0,,,,90.0,73.0,7.3,15.0,1,16,,1.0,8.0,1.0,,,1.0,1.0,1.0,6.0,,,,,,1.0,5.0,1.0,1.0,1.0,,,True,2.0,,,,,,,,,
10438017,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,M,77,77,False,33.0,28.0,3.0,3.0,11.0,13.0,17.0,21.0,2.0,3.0,,,,90.0,62.0,7.0,11.0,0,11,1.0,5.0,10.0,,,,1.0,4.0,,3.0,,,,,,,1.0,,5.0,2.0,2.0,1.0,,,,,,,,,,,
10438017,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,F,21,21,False,44.0,37.0,3.0,2.0,20.0,23.0,17.0,21.0,,6.0,,,,89.0,58.0,6.8,12.0,0,21,2.0,6.0,7.0,,,1.0,,2.0,2.0,,1.0,1.0,,,,1.0,,,6.0,3.0,1.0,,,,1.0,,,,,,,,
10438017,home,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,188,56,M,804313,EUR,799632000,F,95,95,False,23.0,17.0,2.0,,7.0,7.0,10.0,16.0,,1.0,,,,76.0,42.0,7.2,12.0,3,,,7.0,5.0,1.0,,,1.0,1.0,1.0,2.0,4.0,1.0,2.0,,,4.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,
10438017,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,6.0,5.0,,,1.0,2.0,4.0,4.0,1.0,3.0,,,,45.0,9.0,6.6,2.0,1,9,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10438017,home,Rio Ave,Sávio,savio,Sávio,D,175,141,M,866369,EUR,801532800,D,16,16,True,49.0,44.0,6.0,5.0,29.0,31.0,15.0,19.0,,2.0,,,,45.0,54.0,6.9,6.0,0,16,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10438017,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,M,27,27,True,4.0,3.0,,,1.0,1.0,3.0,6.0,,,,,,45.0,18.0,6.9,6.0,2,27,,1.0,3.0,,,,,1.0,1.0,1.0,,,2.0,,,2.0,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,
10438017,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,1.0,,,,14.0,8.0,6.4,1.0,0,17,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
