match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10382048,home,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,19,19,False,28.0,19.0,2.0,1.0,7.0,10.0,12.0,19.0,,7.0,1.0,11.0,,,,,,,89.0,51.0,7.3,16.0,4,7.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,absolute_christostzolis,2.0,2.0,,1.0,,,2.0,,1.0,,1.0,,,1.0,,,,
10382048,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,F,10,10,True,4.0,2.0,,,2.0,2.0,,2.0,,4.0,,2.0,,,,,,,28.0,13.0,6.6,5.0,0,3.0,,3.0,2.0,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10382048,home,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176,15,,9895,EUR,524966400,M,6,6,True,12.0,6.0,3.0,,3.0,6.0,3.0,6.0,,,1.0,3.0,,,,,,,28.0,17.0,6.7,6.0,1,1.0,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10382048,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,1.0,,,,,,,,,1.0,4.0,,1.0,0,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,
10382048,home,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Jaïr Haakmat,jair-haakmat,J. Haakmat,D,43,190,7,M,1183535,EUR,1062028800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Casper Staring,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,31.0,14.0,24.0,7.0,8.0,10.0,6.0,21.0,,,1.0,6.0,1.0,2.0,3.0,,,,90.0,38.0,6.8,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Jordan Teze,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,23.0,19.0,1.0,,11.0,13.0,9.0,11.0,2.0,2.0,,3.0,,,,,,,55.0,31.0,6.4,6.0,0,3.0,,,,,,,3.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,
10382048,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,67.0,58.0,3.0,1.0,29.0,33.0,29.0,34.0,4.0,4.0,6.0,4.0,,,,,,,90.0,77.0,6.7,9.0,0,2.0,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,61.0,52.0,5.0,3.0,31.0,37.0,21.0,24.0,5.0,6.0,5.0,6.0,,,,,,,90.0,72.0,6.9,9.0,2,3.0,,,,1.0,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,
10382048,away,PSV Eindhoven,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,False,28.0,25.0,2.0,1.0,9.0,10.0,16.0,20.0,1.0,4.0,1.0,3.0,,,,,,,77.0,42.0,6.4,5.0,0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,2.0,2.0,,,,2.0,,,,,,,,,
10382048,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,19.0,11.0,1.0,,5.0,9.0,6.0,10.0,,1.0,,2.0,,,,,,,55.0,24.0,6.8,10.0,1,4.0,1.0,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,
10382048,away,PSV Eindhoven,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,61.0,57.0,4.0,2.0,20.0,23.0,37.0,39.0,4.0,8.0,3.0,9.0,,,,,,,87.0,81.0,7.2,9.0,0,5.0,1.0,2.0,2.0,3.0,2.0,,2.0,,ibrahim_sangare,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,
10382048,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,72.0,58.0,5.0,3.0,15.0,23.0,43.0,50.0,2.0,6.0,2.0,13.0,,,,,,,90.0,89.0,7.7,16.0,1,4.0,2.0,2.0,2.0,1.0,,,1.0,4.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,,1.0,,
10382048,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,False,26.0,19.0,1.0,,6.0,9.0,13.0,17.0,,5.0,,7.0,,,,,,,55.0,51.0,6.7,15.0,1,2.0,,4.0,3.0,3.0,7.0,,1.0,,johanbakayoko,,,,2.0,1.0,,,,,,,Johan Bakayoko,,1.0,,,,
10382048,away,PSV Eindhoven,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,7,7,False,44.0,33.0,,,9.0,12.0,24.0,32.0,3.0,14.0,,4.0,,,,,,,90.0,75.0,7.5,22.0,1,9.0,,6.0,5.0,,8.0,5.0,1.0,3.0,XaviSimons,6.0,2.0,,1.0,,,,,,,,,,1.0,,1.0,,
10382048,away,PSV Eindhoven,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51143,M,862967,EUR,926035200,F,11,11,False,37.0,27.0,3.0,1.0,5.0,8.0,25.0,37.0,2.0,7.0,,3.0,,,,,,,90.0,63.0,7.1,23.0,3,6.0,1.0,4.0,2.0,,5.0,2.0,,4.0,CodyGakpo,3.0,,,1.0,1.0,True,,,8.0,3.0,2.0,,,1.0,,1.0,1.0,
10382048,away,PSV Eindhoven,Anwar El Ghazi,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,M,21,21,True,11.0,8.0,1.0,,4.0,7.0,4.0,4.0,3.0,3.0,1.0,2.0,,,,,,,35.0,20.0,6.3,7.0,0,5.0,,,,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,True,8.0,5.0,,,,,5.0,8.0,,,,1.0,,,,,,,35.0,11.0,6.4,4.0,2,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,1.0,
10382048,away,PSV Eindhoven,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,True,16.0,13.0,3.0,1.0,8.0,11.0,5.0,5.0,,4.0,,5.0,,,,,,,35.0,27.0,6.9,4.0,1,2.0,,1.0,1.0,,1.0,,2.0,,,,,,3.0,3.0,,,,,,,,,1.0,,,,
10382048,away,PSV Eindhoven,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,2,2,True,2.0,,,,,,,2.0,,2.0,,1.0,,,,,,,13.0,8.0,6.7,2.0,1,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0
10382048,away,PSV Eindhoven,Savinho,savio,Savinho,M,26,176,52313,M,1046795,EUR,1081555200,F,33,33,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,9.0,5.0,6.5,1.0,0,1.0,,,,,,,,,Savinho,,1.0,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Boy Waterman,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Érick Gutiérrez,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382048,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,ismaelsaibari,,,,,,,,,,,,,,,,,,
