match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget
11408337,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,False,30.0,29.0,6.0,5.0,27.0,28.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,90.0,44.0,7.3,1.0,0.00243204,0,0.0598,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,38.0,30.0,3.0,,18.0,21.0,13.0,23.0,9.0,5.0,,3.0,4.0,2.0,1.0,,,,,,90.0,67.0,6.9,16.0,0.060996,0,,6.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,False,70.0,65.0,5.0,3.0,46.0,48.0,19.0,22.0,5.0,3.0,,3.0,6.0,1.0,1.0,,,,,,90.0,83.0,7.3,5.0,0.00948153,0,,,,4.0,1.0,,,,1.0,,,,5.0,1.0,,,,,,,,,,,,
11408337,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,101.0,92.0,11.0,8.0,56.0,61.0,36.0,40.0,,3.0,,2.0,10.0,1.0,1.0,,,,,,90.0,108.0,7.7,10.0,0.0153023,0,,,,,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
11408337,home,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,45.0,38.0,3.0,2.0,23.0,25.0,15.0,21.0,2.0,7.0,,1.0,5.0,3.0,2.0,,,,,,70.0,73.0,7.1,11.0,0.0130692,6,,1.0,,,1.0,1.0,,,,,,,2.0,3.0,,,1.0,4.0,2.0,0.1464,,,,,,
11408337,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,45.0,40.0,3.0,1.0,22.0,24.0,18.0,21.0,4.0,,,,3.0,,,,,,,,62.0,48.0,6.4,6.0,0.0183251,0,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,
11408337,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,89.0,78.0,10.0,7.0,28.0,30.0,51.0,61.0,2.0,4.0,1.0,,2.0,3.0,1.0,,,,,,90.0,102.0,7.6,13.0,0.0640092,0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,3.0,,,,,,,,True,1.0,,,,
11408337,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,22.0,16.0,3.0,1.0,5.0,5.0,13.0,23.0,5.0,3.0,,,3.0,,,,,,,,83.0,43.0,6.9,15.0,0.125217,1,,6.0,2.0,,,4.0,1.0,,,4.0,,,,2.0,,,2.0,1.0,,0.0264,,,,,,
11408337,home,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,24.0,21.0,,,3.0,3.0,18.0,22.0,6.0,4.0,,,1.0,,,,,,,,90.0,46.0,6.9,12.0,0.0297873,8,,1.0,,,,6.0,3.0,3.0,1.0,2.0,,,,1.0,,,2.0,2.0,6.0,0.2776,,,,,,
11408337,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,55.0,49.0,2.0,1.0,16.0,17.0,33.0,39.0,10.0,2.0,,,5.0,2.0,,,,,,,90.0,76.0,7.0,16.0,0.0405942,4,,1.0,,2.0,,1.0,,2.0,2.0,2.0,,,1.0,,,,5.0,2.0,1.0,0.1608,,,morlayesylla2,1.0,1.0,0.5048
11408337,home,FC Arouca,Vladislav Morozov,vladislav-morozov,V. Morozov,F,18,188,174,M,1009460,EUR,971308800,F,15,15,False,7.0,5.0,,,2.0,3.0,3.0,4.0,3.0,4.0,,,,,,,,,,,83.0,18.0,6.9,6.0,0.00545116,2,,,,,2.0,1.0,,3.0,2.0,2.0,,,,2.0,,1.0,,2.0,,0.0903,,,,,,
11408337,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,27.0,24.0,4.0,2.0,8.0,9.0,16.0,18.0,4.0,1.0,2.0,,4.0,1.0,1.0,,,,,,28.0,31.0,6.6,5.0,0.0240353,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.0668,,,,1.0,,0.1889
11408337,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,True,16.0,13.0,,,3.0,4.0,10.0,13.0,,1.0,,,1.0,1.0,,,,,,,20.0,21.0,6.6,5.0,0.00709818,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,8.0,7.0,,,1.0,1.0,6.0,8.0,,,,,1.0,,,,,,,,15.0,11.0,6.7,2.0,0.124045,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,6.0,4.0,,,,1.0,5.0,6.0,2.0,2.0,,,,1.0,1.0,,,,,,15.0,11.0,7.0,3.0,0.0864239,1,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,1.0,,0.0148,,,,,,
11408337,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,,,,
11408337,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,away,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,30.0,20.0,17.0,7.0,14.0,14.0,6.0,16.0,,1.0,,,10.0,1.0,1.0,1.0,2.0,,,,90.0,39.0,7.2,11.0,0.00089653,0,0.6937,,,,,,,,,,,,,,,,,,,,,,,,,
11408337,away,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,27,27,False,31.0,19.0,10.0,2.0,17.0,20.0,2.0,12.0,,1.0,,4.0,3.0,,,,,,,,90.0,38.0,6.8,13.0,0.0024772,1,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,0.0318,,,,,,
11408337,away,CF Estrela Amadora,Pedro Mendes,pedro-mendes,P. Mendes,D,5,187,77,M,44563,EUR,654739200,D,5,5,False,15.0,13.0,2.0,,13.0,13.0,,2.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,,,,,,90.0,32.0,7.7,2.0,7.953e-05,0,,,,1.0,,,,,2.0,,,,2.0,2.0,4.0,,,,,,True,,,,,
11408337,away,CF Estrela Amadora,Mansur,mansur,Mansur,D,70,181,47,M,328871,EUR,735004800,D,70,70,False,24.0,17.0,6.0,2.0,15.0,18.0,2.0,6.0,1.0,,,2.0,3.0,,,,,,,,90.0,28.0,6.8,8.0,0.00242662,1,,,,1.0,,,,1.0,,,,,,,,,,1.0,,0.0414,,,,,,
11408337,away,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,M,12,12,False,27.0,18.0,6.0,1.0,13.0,18.0,5.0,12.0,3.0,4.0,1.0,2.0,6.0,3.0,2.0,,,,,,75.0,49.0,6.8,18.0,0.00924902,0,,3.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
11408337,away,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,20.0,16.0,4.0,2.0,7.0,11.0,9.0,9.0,2.0,5.0,,,4.0,4.0,3.0,,,,,,90.0,35.0,7.0,8.0,0.0143665,0,,,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,
11408337,away,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,False,23.0,14.0,3.0,,9.0,11.0,5.0,14.0,7.0,11.0,2.0,1.0,4.0,6.0,5.0,,,,,,90.0,44.0,7.2,14.0,0.00196593,0,,2.0,,1.0,3.0,3.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11408337,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,M,75,75,False,11.0,6.0,4.0,,3.0,4.0,3.0,8.0,2.0,4.0,1.0,2.0,,2.0,1.0,,,,,,63.0,29.0,6.7,7.0,0.0048927,0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,
