match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_lastManTackle,stat_wasFouled,captain,stat_interceptionWon,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,player_sofascoreId
14429540,home,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184,295,M,39457,EUR,641347200,G,49,49,False,34.0,29.0,10.0,5.0,0.0,28.0,29.0,1.0,5.0,1.0,9.0,2.0,90.0,42.0,7.1,5.0,0.00030587,0.0338,0,0.2544,0.1,0.01,0.28,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176,21,M,818563,EUR,829785600,D,39,39,False,27.0,24.0,2.0,1.0,0.0,15.0,16.0,9.0,11.0,2.0,6.0,,90.0,51.0,7.1,9.0,0.0290519,,0,,0.17,0.03,0.15,,2.0,7.0,6.0,3.0,1.0,2.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Bart Schenkeveld,bart-schenkeveld,B. Schenkeveld,D,4,184,280,M,99150,EUR,683337600,D,4,4,False,26.0,26.0,1.0,1.0,0.0,23.0,23.0,3.0,3.0,3.0,1.0,,90.0,36.0,7.4,,0.0007619,,0,,0.06,-0.03,0.97,,,4.0,3.0,,,,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,818696,EUR,750556800,D,3,3,False,52.0,52.0,1.0,1.0,0.0,47.0,47.0,5.0,5.0,1.0,2.0,,90.0,54.0,6.9,,0.00165254,,0,,0.11,0.02,0.16,,,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172,204,M,190139,EUR,790819200,D,5,5,False,54.0,48.0,6.0,2.0,2.0,26.0,27.0,22.0,27.0,2.0,7.0,,90.0,76.0,8.1,11.0,0.27347,,0,,0.4,0.13,0.21,,3.0,1.0,5.0,,,3.0,1.0,1.0,,3.0,,,,,2.0,,,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1890,M,592560,EUR,757382400,M,9,9,False,37.0,31.0,,,0.0,19.0,20.0,12.0,17.0,,10.0,,82.0,48.0,7.3,9.0,0.131716,,0,,0.19,0.5,0.16,,1.0,3.0,6.0,1.0,1.0,,4.0,3.0,1.0,2.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14429540,home,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182,579,M,128089,EUR,752198400,M,21,21,False,48.0,45.0,3.0,3.0,0.0,24.0,25.0,21.0,23.0,,7.0,,82.0,56.0,8.3,3.0,0.050052,,3,,0.37,0.14,0.0,,,2.0,3.0,1.0,,,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,0.1815,0.1099,0.5,,,,,,
14429540,home,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180,332,M,1549082,EUR,991440000,M,18,18,False,47.0,43.0,3.0,1.0,0.0,25.0,27.0,18.0,20.0,,5.0,,89.0,58.0,7.2,6.0,0.0528315,,2,,0.26,0.38,0.17,,,3.0,5.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,2.0,,1.0,,1.0,,1.0,Murad Al Hawsawi,,2.0,,,0.1633,,-0.41,,,,,,
14429540,home,Al-Khaleej,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176,147,M,791578,EUR,750556800,M,93,93,False,23.0,21.0,,,0.0,8.0,8.0,13.0,15.0,2.0,,,73.0,35.0,6.5,7.0,0.0590572,,1,,-0.08,-0.53,0.21,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,3.0,,,1.0,,,0.195,,-0.52,,,,,,
14429540,home,Al-Khaleej,Joshua King,joshua-king,J. King,F,7,180,2230,M,100621,EUR,695433600,F,7,7,False,18.0,16.0,,,0.0,6.0,7.0,10.0,11.0,2.0,1.0,,89.0,32.0,8.3,5.0,0.0835554,,3,,0.14,0.3,-0.01,,,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,2.0,1.0,0.5791,1.1003,0.62,1.0,,,,,
