match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_totalOffside,captain,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11401859,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,33.0,24.0,15.0,6.0,22.0,25.0,2.0,8.0,2.0,8.0,1.0,1.0,2.0,1.0,90.0,43.0,6.9,9.0,0.0,0.0,0.00048326,0,-0.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,False,53.0,42.0,10.0,4.0,33.0,39.0,10.0,18.0,3.0,11.0,,,,,90.0,84.0,7.1,16.0,0.0,0.0,0.0657043,0,,4.0,1.0,1.0,4.0,7.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,30.0,27.0,5.0,2.0,20.0,22.0,7.0,8.0,4.0,2.0,,,,,83.0,42.0,6.8,5.0,0.0,0.0,0.0022969,0,,,,,2.0,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,meeshilgerss,1.0,1.0,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,47.0,37.0,4.0,,25.0,28.0,12.0,19.0,4.0,7.0,,,,,90.0,61.0,7.1,12.0,0.1079,0.0445,0.00824726,1,,,,3.0,5.0,6.0,1.0,1.0,,1.0,,2.0,1.0,2.0,,,2.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,
11401859,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,D,8,8,False,56.0,47.0,7.0,2.0,18.0,23.0,31.0,37.0,4.0,6.0,,,,,90.0,79.0,7.3,13.0,0.0628,0.0576,0.125909,1,,4.0,2.0,2.0,4.0,4.0,1.0,,1.0,,,,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
11401859,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,37.0,32.0,3.0,2.0,12.0,12.0,20.0,25.0,,2.0,,,,,72.0,43.0,6.6,6.0,0.0598,0.0,0.0210108,2,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,
11401859,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,65.0,56.0,8.0,4.0,25.0,28.0,31.0,39.0,1.0,8.0,,,,,90.0,78.0,7.5,12.0,0.0705,0.4326,0.0490668,1,,2.0,,,5.0,2.0,1.0,,3.0,2.0,2.0,1.0,,2.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
11401859,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,44.0,32.0,3.0,1.0,13.0,14.0,19.0,31.0,2.0,6.0,,,,,90.0,58.0,8.0,17.0,0.3159,0.8015,0.11145,2,,1.0,,1.0,8.0,4.0,5.0,1.0,,2.0,1.0,2.0,,1.0,2.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,
11401859,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,20.0,17.0,,,11.0,13.0,6.0,7.0,,2.0,,,,,62.0,24.0,7.6,4.0,1.1901,0.4871,0.0344043,3,,,,,2.0,,,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,2.0,1.0,,,,
11401859,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,47.0,39.0,4.0,4.0,7.0,8.0,33.0,41.0,1.0,3.0,,,,,72.0,68.0,7.7,16.0,0.2157,0.0849,0.341645,5,,2.0,1.0,1.0,7.0,2.0,,1.0,1.0,1.0,1.0,3.0,,2.0,6.0,,,,,2.0,,1.0,2.0,,,4.0,,1.0,,,,,,,
11401859,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,17.0,13.0,1.0,,5.0,5.0,8.0,12.0,,1.0,,,,,62.0,33.0,6.9,7.0,0.4593,0.7948,0.822889,5,,,,,4.0,7.0,,3.0,,3.0,,1.0,2.0,1.0,2.0,,,,,2.0,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,2.0,,,
11401859,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,8.0,6.0,,,3.0,4.0,3.0,4.0,1.0,3.0,,,,,28.0,15.0,6.7,3.0,0.0,0.0,0.0128754,0,,,,,3.0,3.0,2.0,1.0,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,5.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,,,,28.0,14.0,6.9,5.0,0.0943,0.0,0.0714108,2,,,,1.0,1.0,2.0,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,
11401859,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,4.0,2.0,,,,1.0,2.0,3.0,,1.0,,,,,18.0,7.0,7.4,2.0,0.6656,0.6286,0.0539916,2,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,
11401859,home,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,7.0,4.0,1.0,,3.0,5.0,1.0,2.0,2.0,1.0,,,,,18.0,9.0,6.5,3.0,0.0,0.0,0.00114647,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,1.0,,,,,1.0,,,1.0,,,,,,11.0,3.0,6.7,1.0,0.0,0.0,0.0,0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11401859,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Juliën Mesbahi,,,,,,,,,,,
11401859,home,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Younes Taha,,,,,,,,,,,
11401859,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401859,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,False,36.0,26.0,16.0,6.0,24.0,28.0,2.0,8.0,2.0,7.0,,3.0,6.0,1.0,90.0,50.0,6.9,10.0,0.0,0.0,0.00107871,0,0.3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11401859,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,18.0,16.0,2.0,1.0,9.0,11.0,7.0,8.0,1.0,,,,,,45.0,24.0,6.2,4.0,0.0,0.0,0.00449069,0,,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11401859,away,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,72.0,67.0,2.0,2.0,46.0,49.0,21.0,23.0,2.0,8.0,,,,,90.0,82.0,6.7,6.0,0.0221,0.0212,0.0269275,1,,,,1.0,4.0,1.0,2.0,1.0,2.0,,,,,1.0,,josip.sutalo,2.0,,,,,1.0,,,,,,,,,,,,,
11401859,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,79.0,72.0,8.0,7.0,38.0,42.0,34.0,37.0,3.0,9.0,,,,,90.0,97.0,7.5,9.0,0.0,0.0,0.0254698,0,,,,1.0,1.0,6.0,,2.0,3.0,3.0,2.0,2.0,,1.0,,,3.0,,,,2.0,,,,,,,,,,,,,,
11401859,away,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,False,65.0,55.0,4.0,2.0,18.0,19.0,38.0,51.0,1.0,11.0,,,,,90.0,96.0,7.4,18.0,0.0152,0.0,0.373374,1,,5.0,1.0,,5.0,5.0,1.0,1.0,2.0,5.0,4.0,1.0,,,2.0,BornaSosa,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,
11401859,away,AFC Ajax,Sivert Mannsverk,sivert-mannsverk,S. Mannsverk,M,20,185,521,M,900111,EUR,1020816000,M,16,16,False,34.0,28.0,2.0,1.0,14.0,16.0,14.0,18.0,,1.0,,,,,45.0,38.0,6.3,8.0,0.0,0.0,0.019187,0,,,,1.0,5.0,2.0,,,1.0,,,,1.0,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
11401859,away,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,False,39.0,32.0,6.0,4.0,15.0,16.0,17.0,23.0,2.0,3.0,,,,,76.0,54.0,6.9,11.0,0.0,0.0,0.0093436,0,,,,,3.0,3.0,,3.0,,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,
11401859,away,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,M,10,10,False,9.0,5.0,,,1.0,2.0,4.0,7.0,1.0,4.0,,,,,64.0,19.0,6.7,5.0,0.1516,0.0,0.00346493,1,,,,1.0,3.0,7.0,1.0,,1.0,1.0,,1.0,5.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,
