match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot
12437772,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,False,19.0,17.0,8.0,6.0,0.0,11.0,11.0,6.0,8.0,1.0,7.0,1.0,2.0,1.0,90.0,27.0,6.6,2.0,0.00184693,0,-0.6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437772,home,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,33.0,24.0,7.0,1.0,0.0,14.0,20.0,11.0,17.0,2.0,6.0,,,,90.0,66.0,6.8,17.0,0.0511385,1,,4.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,0.0271,1.0,,,,,,,,,,,,,,,,,
12437772,home,Leganés,Jorge Sáenz,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,False,53.0,40.0,15.0,6.0,0.0,30.0,35.0,10.0,18.0,6.0,2.0,,,,72.0,68.0,6.8,14.0,0.0033704,0,,,,1.0,2.0,5.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437772,home,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,63.0,51.0,10.0,3.0,0.0,44.0,49.0,7.0,14.0,3.0,2.0,,,,90.0,78.0,7.2,12.0,0.00354768,1,,,,4.0,1.0,9.0,,,,1.0,3.0,4.0,3.0,,1.0,,0.0082,,,,True,1.0,1.0,,,,,,,,,,,,
12437772,home,Leganés,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,False,47.0,36.0,8.0,,0.0,31.0,37.0,5.0,10.0,1.0,3.0,,,,90.0,49.0,5.9,11.0,0.00145488,0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437772,home,Leganés,Enric Franquesa,enric-franquesa,E. Franquesa,D,15,174,189,M,885259,EUR,856915200,D,15,15,False,26.0,20.0,3.0,1.0,0.0,17.0,17.0,4.0,11.0,2.0,4.0,,,,90.0,55.0,6.6,13.0,0.0246493,2,,2.0,1.0,,1.0,2.0,,,,2.0,,1.0,,4.0,1.0,1.0,0.0777,1.0,,,,,,,,,,,,,,,,,
12437772,home,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,False,23.0,17.0,1.0,,0.0,11.0,13.0,6.0,10.0,3.0,4.0,,,,72.0,32.0,6.6,6.0,0.0105961,0,,,,2.0,6.0,6.0,,,,,,3.0,,,1.0,3.0,,,,,,3.0,1.0,,,,,,,,,,,,
12437772,home,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,False,60.0,51.0,1.0,1.0,0.0,32.0,37.0,19.0,24.0,2.0,15.0,,,,90.0,72.0,7.4,11.0,0.0203755,1,,1.0,,1.0,1.0,6.0,,,,1.0,,5.0,3.0,1.0,,1.0,0.028,2.0,,,,,,seydoubacisse32,,,,,,,,,,,
12437772,home,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,False,35.0,28.0,2.0,,0.0,15.0,17.0,13.0,22.0,1.0,6.0,,,,80.0,49.0,6.8,12.0,0.0519276,1,,4.0,,2.0,3.0,5.0,3.0,,,1.0,,2.0,1.0,,2.0,,0.0199,1.0,,,,,,,,,,,,,,,,,
12437772,home,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,False,17.0,10.0,2.0,,0.0,4.0,6.0,7.0,14.0,,2.0,,,,90.0,36.0,7.0,13.0,0.0619665,3,,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,0.409,,,,,1.0,,,1.0,1.0,2.0,0.1872,,,,,,,
