match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_accurateCross,stat_totalOffside
11453049,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,13.0,11.0,5.0,3.0,9.0,9.0,2.0,4.0,5.0,2.0,4.0,90.0,21.0,7.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453049,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,False,51.0,40.0,4.0,1.0,11.0,12.0,29.0,42.0,5.0,,,90.0,81.0,7.9,19.0,0,3.0,3.0,1.0,8.0,6.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
11453049,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,55.0,49.0,5.0,2.0,35.0,38.0,14.0,17.0,6.0,,,90.0,68.0,7.3,6.0,0,,,,2.0,6.0,,,,4.0,4.0,3.0,,2.0,1.0,,True,1.0,,,,,,,,,,,,,
11453049,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,45.0,45.0,6.0,6.0,39.0,39.0,6.0,6.0,7.0,,,90.0,53.0,7.6,1.0,0,,,,,2.0,,,,2.0,2.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,
11453049,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,48.0,43.0,6.0,4.0,28.0,29.0,15.0,19.0,5.0,,,82.0,53.0,7.0,5.0,0,,1.0,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
11453049,home,Al-Fayha,Ghislain Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,D,3,3,False,55.0,50.0,1.0,1.0,24.0,26.0,26.0,31.0,5.0,,,90.0,68.0,7.6,8.0,1,2.0,2.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,Ghislain,Konan,1.0,,,,,,,,
11453049,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,17,17,False,30.0,28.0,1.0,1.0,6.0,6.0,22.0,28.0,2.0,,,90.0,55.0,7.3,16.0,7,4.0,1.0,,8.0,3.0,2.0,5.0,2.0,,1.0,1.0,5.0,,2.0,,,,,,,,3.0,fashionjr10,2.0,3.0,1.0,1.0,,,
11453049,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,66.0,60.0,9.0,7.0,31.0,32.0,29.0,34.0,8.0,,,90.0,72.0,7.2,6.0,0,,,,2.0,2.0,,,,2.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,
11453049,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,False,71.0,67.0,1.0,1.0,42.0,43.0,25.0,28.0,4.0,,,90.0,87.0,7.7,5.0,1,,1.0,,2.0,7.0,,,,2.0,7.0,5.0,1.0,,1.0,,,,,2.0,Saud Zidan,,,,,1.0,,,,,
11453049,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800,M,7,7,False,20.0,16.0,4.0,3.0,4.0,5.0,12.0,15.0,2.0,,,81.0,29.0,7.4,6.0,2,,,,1.0,5.0,,3.0,3.0,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,
