match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_goals,stat_hitWoodwork,stat_penaltyWon
14109804,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,F,22,22,False,18.0,12.0,2.0,2.0,0.0,3.0,4.0,9.0,14.0,4.0,6.0,1.0,2.0,,,,,,,,,80.0,31.0,6.8,14.0,0.0200736,21.753895985505,3.0,-13.564091431637,0.0,,1,,0.19,0.06,-0.04,,,,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0599,,,,,-0.06,,3.0,,1.0,,,6.0,,2.0,1.0,,,,,
14109804,home,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,26,26,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,3.0,2.0,1.0,,,,,,,,,39.0,18.0,7.9,5.0,0.0359448,56.209081385736,2.0,27.058136626563,1.0,,1,,0.11,0.1,0.21,,3.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,0.0804,0.4867,22.886236737478,50.066671109631,2.0,0.51,,3.0,,,,,,,2.0,2.0,,,1.0,,
14109804,home,Antalyaspor,Samet Karakoc,samet-karakoc,S. Karakoç,D,2,185,56,M,1148625,EUR,1035244800,D,2,2,True,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,3.0,3.0,1.0,2.0,,,,,,,,29.0,15.0,6.8,5.0,0.0225789,20.840156842546,3.0,14.58244976095,0.0,,0,,0.13,0.1,-0.1,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,Samet Karakoc,,,,
14109804,home,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,,,10.0,2.0,6.3,1.0,,,,,,,0,,0.0,,-0.08,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,5,5,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,9.0,5.0,6.5,1.0,0.00018791,,,,,,0,,-0.01,,-0.09,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188,258,M,295495,EUR,753840000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Yohan Boli,yohan-boli,Y. Boli,F,77,181,218,M,797732,EUR,753494400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,home,Antalyaspor,Bachir Gueye,bachir-gueye,B. Gueye,F,24,184,159,M,2266453,EUR,1047081600,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachir Gueye,,,,
14109804,home,Antalyaspor,Kerem Kayaarasi,kayaarasi-kerem,K. Kayaarasi,F,90,187,69,M,1839258,EUR,1142640000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerem Kayaarasi,,,,
14109804,away,Samsunspor,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,71,71,False,18.0,18.0,5.0,5.0,0.0,18.0,18.0,,,,,,4.0,,,2.0,,2.0,,1.0,1.0,90.0,22.0,5.8,,0.00019008,13.834451220345,3.0,7.1824406013147,0.0,0.0981,0,-1.8309,0.03,0.0,-0.31,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,away,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,395,M,1133258,EUR,1041292800,D,2,2,False,42.0,39.0,1.0,,0.0,17.0,19.0,22.0,23.0,1.0,6.0,2.0,6.0,3.0,,,,,,,,90.0,68.0,6.2,11.0,0.0152712,160.53915294103,17.0,87.388599076188,2.0,,0,,0.02,0.18,-0.64,,1.0,,5.0,2.0,1.0,,,,3.0,3.0,2.0,,,31.223308028982,50.351741627191,1.0,,,,,,,,3.0,,,,,,,,
14109804,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,64.0,58.0,2.0,,0.0,36.0,37.0,22.0,27.0,1.0,2.0,2.0,6.0,,,,,,,,,82.0,69.0,6.1,6.0,0.00983187,222.09985073802,27.0,147.70781827177,1.0,,0,,0.14,0.13,-0.4,,,,3.0,,,,,1.0,1.0,1.0,,,,18.158953226659,20.624390997069,,,,3.0,,,,1.0,,,,,,,,,
14109804,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,73.0,67.0,10.0,9.0,0.0,34.0,35.0,33.0,38.0,1.0,2.0,6.0,4.0,,,,,,,,,90.0,87.0,6.8,8.0,0.0325221,404.57757214318,40.0,259.64151036741,3.0,,0,,0.33,0.26,-0.48,,1.0,,3.0,,,,,,,,2.0,,,28.631884676188,90.552187015185,,,,2.0,,,,,1.0,,1.0,1.0,,,,,
14109804,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,49.0,36.0,4.0,2.0,0.0,12.0,21.0,24.0,28.0,2.0,6.0,1.0,6.0,1.0,,,,,,,,90.0,89.0,6.4,31.0,0.230041,144.1285772157,21.0,50.190705169578,0.0,,1,,0.4,0.02,-0.55,,11.0,3.0,5.0,1.0,2.0,1.0,,1.0,3.0,2.0,,0.0875,0.1035,,,2.0,-0.28,,1.0,1.0,,,,2.0,,1.0,,,,,,
14109804,away,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,False,35.0,25.0,4.0,1.0,0.0,16.0,19.0,9.0,16.0,1.0,7.0,,5.0,1.0,,,,,,,,82.0,55.0,6.6,15.0,0.0384514,44.995920263893,7.0,6.89479045205,0.0,,2,,-0.11,0.1,-0.18,,4.0,1.0,2.0,2.0,,,1.0,1.0,5.0,5.0,,0.025,,,,,-0.17,,,,1.0,,1.0,2.0,,,,,,,,
14109804,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,57.0,48.0,8.0,5.0,0.0,9.0,10.0,39.0,47.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,90.0,70.0,7.2,12.0,0.0390736,148.66171236611,21.0,19.237435865112,0.0,,2,,0.04,0.05,-0.2,,1.0,,4.0,2.0,,1.0,,1.0,,,1.0,0.804,0.9312,,,,0.32,True,,,1.0,,1.0,1.0,,3.0,2.0,,,1.0,,
14109804,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,39.0,37.0,1.0,1.0,0.0,17.0,17.0,20.0,22.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,90.0,55.0,6.2,8.0,0.0251068,128.26966390713,18.0,-4.5464479967396,0.0,,3,,-0.03,0.11,-0.23,,1.0,,8.0,2.0,1.0,1.0,1.0,,1.0,,,0.2616,0.2736,,,,-0.51,,4.0,,1.0,,,3.0,,2.0,1.0,,,,1.0,
14109804,away,Samsunspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182,80,M,945548,EUR,917654400,M,20,20,False,18.0,14.0,2.0,,0.0,11.0,12.0,3.0,6.0,,6.0,,1.0,2.0,,,,,,,,60.0,42.0,6.7,16.0,0.0923696,124.47443906599,13.0,2.9295485624288,1.0,,0,,0.16,-0.04,-0.08,,8.0,1.0,7.0,1.0,2.0,,,,3.0,2.0,1.0,,,31.829636724625,52.165628684029,1.0,,,2.0,,,,1.0,2.0,,2.0,1.0,,,,,
14109804,away,Samsunspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,19,188,6602,M,868268,EUR,822355200,M,19,19,False,21.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,12.0,1.0,4.0,1.0,2.0,3.0,,,,,,,,90.0,38.0,6.9,8.0,0.116933,114.02973362708,14.0,35.563049914098,1.0,,2,,-0.04,0.31,-0.14,,2.0,1.0,7.0,1.0,2.0,,,,,,1.0,0.3366,,26.744889412607,26.931139021586,1.0,-0.31,,3.0,1.0,2.0,,,2.0,,,,,,,,1.0
14109804,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,13.0,5.0,2.0,2.0,0.0,3.0,3.0,2.0,10.0,3.0,6.0,,4.0,3.0,,,,,,,,75.0,24.0,6.4,10.0,0.00166603,83.578933973803,9.0,-4.1376989928853,1.0,,2,,-0.3,-0.1,0.0,,,,6.0,,1.0,,1.0,,,,2.0,0.1832,,17.461824059091,17.480342788401,,-0.47,,2.0,,1.0,1.0,,,,1.0,,,,,,
14109804,away,Samsunspor,Jaures Assoumou,assoumou-jaures,J. Assoumou,M,47,182,343,M,1514452,EUR,1034812800,F,47,47,True,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,1.0,2.0,,2.0,1.0,,,,,,,,30.0,21.0,6.3,10.0,0.00180897,101.74680992329,12.0,62.373297772414,1.0,,1,,-0.18,0.16,-0.05,,2.0,,6.0,1.0,,,,,,,1.0,0.2522,,19.065899219271,19.074695279348,,-0.06,,1.0,,1.0,,,,,3.0,,,,,,
14109804,away,Samsunspor,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,303,M,929631,EUR,988588800,F,7,7,True,3.0,3.0,,,0.0,,,3.0,3.0,,2.0,,,1.0,,,,,,,,15.0,12.0,6.9,6.0,0.169217,37.897865395906,4.0,27.849227842294,1.0,,0,,0.11,0.13,0.13,,7.0,1.0,,,,,,,,,,,,12.017818797756,14.283970351411,1.0,,,,,,,,,,1.0,1.0,,,,,
14109804,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,8.0,5.0,6.7,1.0,0.00055993,10.395277822165,1.0,4.1933016088395,0.0,,0,,-0.03,0.01,-0.01,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,Yunus Cift,,,,
14109804,away,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,271,M,886843,EUR,866592000,D,24,24,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,1.0,,,,,,,,,,8.0,6.0,6.7,,0.00079623,17.414505366076,2.0,-0.63508658726179,0.0,,0,,0.02,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,away,Samsunspor,Mehmet Efe Karslı,mehmet-efe-karsli,M. E. Karslı,G,12,184,0,,2237110,EUR,1225065600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet Efe Karslı,,,,
14109804,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,away,Samsunspor,Enes Albak,albak-enes,E. Albak,D,23,175,23,M,1431471,EUR,1116201600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109804,away,Samsunspor,Ali Diabaté,ali-diabate,A. Diabaté,D,15,190,105,M,2430541,EUR,1165276800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Diabaté,,,,
