match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside
12501587,home,Monza,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,923820,EUR,999302400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,Andrea Mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,1173598,EUR,1051488000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Stefan Leković,stefan-lekovic,S. Leković,D,4,194,870,M,1146225,EUR,1073606400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,Stefan Lekovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Arvid Brorsson,arvid-brorsson,A. Brorsson,D,2,193,89,M,859741,EUR,926121600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Kevin Martins,kevin-martins,K. Martins,M,70,180,196,M,1547260,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,Samuele Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,home,Monza,Omari Forson,forson-omari,O. Forson,F,11,179,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,27.0,24.0,8.0,5.0,0.0,22.0,24.0,2.0,3.0,,,2.0,,,,,90.0,29.0,6.8,3.0,0.00128268,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12501587,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,43.0,35.0,3.0,1.0,0.0,13.0,15.0,23.0,29.0,1.0,1.0,,,,,,90.0,64.0,7.1,10.0,0.0212425,1,,,,1.0,1.0,3.0,,,,,,1.0,,2.0,1.0,,,True,,,,1.0,1.0,,,0.0546,,,dilorenzo22,,,,,,
12501587,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,105.0,96.0,16.0,12.0,0.0,38.0,39.0,58.0,66.0,,1.0,2.0,,,,,90.0,121.0,8.3,9.0,0.0396691,1,,,,,,6.0,,,,,,8.0,,2.0,2.0,1.0,1.0,,4.0,1.0,,1.0,1.0,,,0.065,,,,,,,,,
12501587,away,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,False,75.0,74.0,9.0,9.0,0.0,34.0,34.0,40.0,41.0,2.0,5.0,3.0,,,,,90.0,87.0,7.6,2.0,0.00879139,2,,,,,,4.0,1.0,,,,,4.0,,,,2.0,,,2.0,1.0,,2.0,1.0,,1.0,0.217,,,,,,1.0,0.0409,,
12501587,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,45.0,39.0,1.0,,0.0,12.0,14.0,27.0,32.0,1.0,2.0,4.0,,,,,64.0,51.0,7.0,8.0,0.013956,2,,,,1.0,,3.0,,,,,,,,,,1.0,,,3.0,1.0,,,2.0,,,0.0343,,,,,,,,,
12501587,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,False,33.0,28.0,2.0,,0.0,17.0,18.0,14.0,19.0,,,1.0,,,,,45.0,39.0,6.8,6.0,0.382444,0,,,,4.0,3.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,billygilmour,,,,,,
12501587,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,63.0,60.0,8.0,8.0,0.0,24.0,24.0,36.0,39.0,1.0,4.0,4.0,,,,,90.0,73.0,7.2,5.0,0.0549091,0,,,,,,,,1.0,,,,5.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,StanLobotka,,,,,,
12501587,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,22.0,17.0,1.0,,0.0,5.0,6.0,12.0,18.0,,2.0,8.0,,,,,90.0,39.0,7.9,9.0,0.00798431,3,,,,2.0,,10.0,,1.0,1.0,1.0,,,,,,1.0,,,5.0,1.0,,4.0,,,1.0,0.6467,,1.0,ScottMcTominay,,,2.0,0.8253,1.0,
12501587,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,31.0,24.0,3.0,3.0,0.0,7.0,7.0,17.0,29.0,1.0,4.0,1.0,,,,,85.0,47.0,6.7,16.0,0.0172138,3,,,,5.0,,2.0,,1.0,2.0,1.0,,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,0.1815,1.0,1.0,,,,1.0,0.1237,,1.0
12501587,away,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,1.0,2.0,1.0,,,,,79.0,20.0,6.4,8.0,0.00484874,3,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,2.0,0.3458,1.0,3.0,RLukaku,,,,,,
12501587,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,F,37,37,False,44.0,42.0,1.0,1.0,0.0,16.0,16.0,27.0,33.0,,7.0,3.0,,,,,90.0,74.0,7.1,13.0,0.250257,0,,,,5.0,1.0,7.0,1.0,2.0,6.0,2.0,,,,1.0,1.0,,3.0,,,,,4.0,,,1.0,,,,,,,,,,
12501587,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,True,25.0,21.0,,,0.0,6.0,8.0,15.0,18.0,1.0,4.0,4.0,,,,,45.0,40.0,7.0,9.0,0.0120255,0,,,,1.0,,5.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,,2.0,,,,anguiss_29,,,,,,
12501587,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,5.0,3.0,1.0,,1.0,,,4.0,6.0,,2.0,,,,,,26.0,11.0,7.7,2.0,0.290537,1,,,,1.0,1.0,3.0,1.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,2.0,,,,0.0135,,,giacomo.raspadori,,,1.0,0.1582,,
12501587,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,11.0,5.0,6.6,2.0,0.00068724,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,simeonegiovanni,,,,,,1.0
12501587,away,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,2.0,,,,,9.0,3.0,6.5,,3.48e-06,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Claudio Turi,turi-claudio,C. Turi,G,55,188,334,M,1175874,EUR,1115337600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501587,away,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noah.arinze,,,,,,
