match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,rescinded,confirmed
12504676,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12504676,,,,,90,2.0,,1,,,substitution,123542241.0,False,True,regular,,,,,,
12504676,,,,,90,1.0,,1,,,substitution,123542240.0,False,True,regular,,,,,,
12504676,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,
12504676,,3.0,0.0,,89,,,2,,,goal,197341363.0,,True,regular,,835601.0,Moise Kean,,,
12504676,,,,,88,,,3,,,substitution,123542232.0,False,True,regular,,,,,,
12504676,,,,,82,,,9,,,substitution,123542217.0,False,False,regular,,,,,,
12504676,,,,,82,,,9,,,substitution,123542216.0,False,False,regular,,,,,,
12504676,,,,,69,,,22,,,substitution,123542161.0,False,False,regular,,,,,,
12504676,,,,,69,,,22,,,substitution,123542160.0,False,False,regular,,,,,,
12504676,,,,,69,,,22,,,substitution,123542159.0,False,False,regular,,,,,,
12504676,,,,,69,,,22,,,card,121897668.0,,True,yellow,,835601.0,Moise Kean,Moise Kean,False,
12504676,,2.0,0.0,,68,,,23,,,goal,197340634.0,,True,regular,,835601.0,Moise Kean,,,
12504676,,1.0,0.0,,59,,,32,,,goal,197340232.0,,True,regular,,893998.0,Luca Ranieri,,,
12504676,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12504676,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,
12504676,,,,,32,,,14,,,varDecision,31078.0,,False,goalAwarded,,929199.0,Carlos Augusto,,,False
12504676,,,,,16,,,30,,,substitution,123541492.0,False,True,regular,,,,,,
12504676,,,,,16,,,30,,,substitution,123541282.0,False,False,regular,,,,,,
12504676,,,,,16,,,30,,,substitution,123541281.0,False,False,regular,,,,,,
12504676,,,,,16,,,30,,,substitution,123541280.0,False,True,regular,,,,,,
12504676,,,,,16,,,30,,,substitution,123541279.0,False,True,regular,,,,,,
12504676,,,,,16,,,30,,,substitution,123541278.0,True,True,injury,,,,,,
