match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalClearance,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_outfielderBlock
11409048,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,26.0,23.0,9.0,6.0,22.0,22.0,1.0,4.0,3.0,90.0,28.0,6.9,3.0,0.00515596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,58.0,52.0,3.0,2.0,18.0,18.0,34.0,40.0,3.0,86.0,78.0,7.0,10.0,0.0693319,1,,,1.0,5.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0498,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,89.0,80.0,15.0,12.0,30.0,33.0,50.0,56.0,4.0,90.0,98.0,7.6,12.0,0.0945966,1,,,5.0,8.0,3.0,,1.0,,,1.0,,2.0,,2.0,0.133,True,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
11409048,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,False,61.0,57.0,6.0,5.0,26.0,28.0,31.0,33.0,1.0,90.0,69.0,7.6,4.0,0.501545,2,,,2.0,4.0,5.0,,1.0,1.0,2.0,,,,,2.0,0.2906,,4.0,,2.0,1.0,,,,,,,,,,,,,
11409048,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,18,18,False,67.0,56.0,2.0,1.0,16.0,17.0,43.0,57.0,5.0,90.0,100.0,7.8,20.0,0.138561,0,,,,5.0,14.0,,4.0,2.0,,2.0,2.0,3.0,4.0,1.0,,,6.0,,1.0,,7.0,3.0,2.0,1.0,1.0,,,,,,,,
11409048,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,77.0,68.0,10.0,9.0,8.0,9.0,60.0,71.0,2.0,90.0,94.0,7.8,15.0,0.0919968,2,Alan Varela,,,3.0,3.0,1.0,,,1.0,2.0,2.0,2.0,,2.0,0.0887,,1.0,,3.0,1.0,3.0,,,1.0,,1.0,0.4943,,,,,,
11409048,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,49.0,46.0,1.0,1.0,17.0,17.0,29.0,32.0,6.0,74.0,62.0,7.7,7.0,0.413666,1,,,,4.0,9.0,2.0,2.0,2.0,,1.0,,1.0,3.0,1.0,0.1282,,3.0,,1.0,1.0,,,1.0,,,1.0,0.0947,,,,,,
11409048,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,10,10,False,35.0,31.0,3.0,3.0,6.0,7.0,30.0,41.0,4.0,89.0,70.0,8.5,18.0,1.05697,3,,,,5.0,9.0,1.0,6.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,0.1005,,,1.0,,7.0,13.0,5.0,,,,1.0,0.154,,,,,,
11409048,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,41.0,34.0,1.0,1.0,6.0,6.0,28.0,36.0,5.0,90.0,57.0,7.4,13.0,0.0787386,2,,,3.0,7.0,5.0,2.0,4.0,3.0,,,,1.0,1.0,,0.0711,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,
11409048,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,24.0,18.0,,,1.0,2.0,17.0,23.0,2.0,74.0,50.0,6.8,15.0,0.0781286,4,,,1.0,8.0,6.0,,8.0,3.0,1.0,,,,3.0,,0.1679,,,2.0,,,1.0,,2.0,,1.0,1.0,0.0221,,,,,,
11409048,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,23.0,15.0,4.0,3.0,3.0,3.0,12.0,20.0,5.0,90.0,43.0,7.8,10.0,0.23102,7,,,1.0,4.0,7.0,1.0,2.0,1.0,4.0,,,,4.0,2.0,0.6387,,2.0,2.0,2.0,3.0,,,,,2.0,1.0,0.2132,,,,,,
11409048,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,13.0,11.0,,,1.0,1.0,16.0,21.0,2.0,16.0,29.0,7.2,9.0,0.221405,0,,,,3.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,3.0,9.0,6.0,,,,,,,,,,,
11409048,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,2.0,,,,,,,3.0,,16.0,5.0,6.7,4.0,,1,,,1.0,1.0,2.0,,,,,,,1.0,,,0.0296,,2.0,1.0,,,1.0,,,,,,,,,,,,
11409048,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,4.0,3.0,,,,,3.0,7.0,,12.0,13.0,6.6,7.0,0.00268607,0,,,,1.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,
11409048,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,1.0,1.0,,,,,1.0,1.0,,8.0,3.0,6.7,,0.00241807,0,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,,892224,EUR,948758400,M,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409048,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,,798688,EUR,673660800,G,18,18,False,34.0,22.0,21.0,9.0,15.0,19.0,7.0,15.0,11.0,90.0,49.0,8.4,12.0,0.00211264,0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,2.0,3.0,5.0,2.0,0.9783,
11409048,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,,137982,EUR,708739200,D,23,23,False,30.0,22.0,9.0,3.0,20.0,24.0,2.0,6.0,4.0,90.0,43.0,7.2,9.0,0.00130435,0,,,2.0,4.0,4.0,,,,,4.0,4.0,1.0,,1.0,,,,,1.0,,,,1.0,4.0,,,,,,,,,1.0
11409048,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,,129617,EUR,608083200,D,33,33,False,23.0,17.0,5.0,1.0,17.0,20.0,,3.0,1.0,90.0,40.0,7.7,8.0,0.00014052,0,,,2.0,2.0,2.0,,,,,,,,,,,True,2.0,,,,,,,8.0,,,,,,,,,6.0
