match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_interceptionWon,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_hitWoodwork
11067286,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,34.0,17.0,26.0,9.0,9.0,9.0,8.0,25.0,1.0,11.0,3.0,5.0,8.0,90.0,50.0,8.9,18.0,0.0,0.0,0.00344524,0,2.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067286,home,São Paulo,Raí Ramos,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,False,39.0,36.0,3.0,2.0,16.0,17.0,20.0,25.0,3.0,2.0,,,,90.0,63.0,7.4,11.0,0.0202,0.2073,0.0223047,1,,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067286,home,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,48.0,41.0,15.0,9.0,21.0,22.0,20.0,26.0,7.0,3.0,,,,90.0,61.0,7.4,7.0,0.1055,0.0,0.00640644,1,,,1.0,1.0,1.0,3.0,,,2.0,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,
11067286,home,São Paulo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,False,64.0,51.0,9.0,1.0,32.0,35.0,19.0,29.0,5.0,6.0,,,,90.0,74.0,7.1,13.0,0.0,0.0,0.0118845,0,,,,,2.0,2.0,,,2.0,2.0,,,,Lucas Beraldo,,,,,lberaldo,2.0,3.0,,,,,,,,,,,,
11067286,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,False,13.0,11.0,,,7.0,9.0,5.0,6.0,1.0,2.0,,,,59.0,32.0,6.6,8.0,0.0,0.0,0.00895454,0,,2.0,,,3.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,
11067286,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,40.0,35.0,,,15.0,17.0,20.0,23.0,,5.0,,,,59.0,48.0,6.9,8.0,0.0184,0.0,0.0130013,1,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,
11067286,home,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,42.0,35.0,1.0,,20.0,25.0,15.0,19.0,,9.0,,,,90.0,54.0,6.8,10.0,0.0204,0.0,0.0154043,1,,2.0,,,5.0,3.0,,,1.0,1.0,,3.0,,Pablo Maia,,,1.0,2.0,,1.0,2.0,,,,3.0,2.0,,,,,,,
11067286,home,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,False,21.0,20.0,2.0,2.0,7.0,8.0,13.0,13.0,,4.0,,,,67.0,38.0,6.8,6.0,0.4659,0.0,0.0886908,1,,,,1.0,4.0,5.0,,,,,3.0,1.0,2.0,,,,1.0,2.0,,1.0,,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,
11067286,home,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,False,32.0,29.0,3.0,2.0,13.0,13.0,17.0,23.0,2.0,5.0,,,,77.0,46.0,7.2,8.0,0.0,0.0,0.35336,0,,4.0,,,5.0,4.0,1.0,,2.0,2.0,1.0,2.0,3.0,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,
11067286,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,False,19.0,17.0,1.0,1.0,2.0,3.0,15.0,17.0,1.0,4.0,,,,77.0,30.0,7.5,5.0,0.0705,0.2768,0.01362,2,,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,luciano10,,,,,1.0,,,,,,1.0,,,
