match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_fouls,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_outfielderBlock
11067629,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,16.0,9.0,,,3.0,4.0,6.0,13.0,,2.0,,,,,,90.0,33.0,7.2,16.0,0.4495,0.6003,0.0063249,4,,2.0,5.0,4.0,,2.0,,,,6.0,3.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,
11067629,home,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,F,29,29,True,17.0,16.0,3.0,3.0,4.0,4.0,12.0,13.0,,,,,,,,15.0,22.0,7.0,2.0,0.0841,0.0433,0.0342722,2,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,
11067629,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,11.0,11.0,,,4.0,4.0,7.0,8.0,,1.0,,,,,,14.0,20.0,6.8,4.0,0.0,0.0,0.00435138,0,,,2.0,3.0,1.0,,,3.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,
11067629,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,7.0,6.0,,,3.0,3.0,3.0,5.0,,,,,,,,14.0,8.0,6.5,2.0,0.0,0.0,0.00265615,0,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
11067629,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,True,11.0,9.0,3.0,2.0,3.0,3.0,6.0,8.0,,2.0,,,,,,10.0,16.0,6.7,3.0,0.0765,0.0673,0.00375766,2,,,2.0,2.0,,1.0,,,,,2.0,,,1.0,,,,,,,1.0,,,,,1.0,,,
11067629,home,Bahia,Léo Cittadini,leo-cittadini,L. Cittadini,M,20,178,378,M,332171,EUR,762307200,M,18,18,True,13.0,12.0,,,5.0,5.0,7.0,8.0,,2.0,,,,,,14.0,14.0,6.3,2.0,0.0,0.0,0.00779498,0,,,3.0,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
11067629,home,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Adriel,,,,,,
11067629,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,
11067629,home,Bahia,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,home,Bahia,Ryan,ryan,Ryan,D,,177,222,M,1086990,EUR,1021334400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Ryan,,,,,,
11067629,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,home,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,home,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,False,15.0,10.0,10.0,5.0,9.0,10.0,1.0,5.0,,11.0,,4.0,,,,90.0,28.0,6.4,5.0,0.0,0.0,0.00028399,0,-0.7144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,False,6.0,4.0,1.0,,1.0,1.0,3.0,6.0,1.0,1.0,,,,,,78.0,26.0,5.7,10.0,0.0,0.0,0.0038618,0,,2.0,8.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,
11067629,away,América Mineiro,Esteban Burgos,esteban-burgos,E. Burgos,D,20,188,57,M,594426,EUR,694915200,D,26,26,False,23.0,16.0,6.0,3.0,12.0,13.0,4.0,10.0,3.0,3.0,,,,,,65.0,34.0,5.8,8.0,0.0,0.0,0.00214278,0,,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0
11067629,away,América Mineiro,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,False,29.0,17.0,8.0,2.0,14.0,20.0,3.0,9.0,7.0,6.0,,,,,,90.0,43.0,6.5,12.0,0.0283,0.1241,0.00073746,1,,2.0,5.0,3.0,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,3.0
11067629,away,América Mineiro,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,False,21.0,12.0,2.0,,9.0,15.0,3.0,6.0,4.0,5.0,,,,,,90.0,46.0,6.7,12.0,0.0626,0.5133,0.00207654,2,,,4.0,7.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,2.0,,,1.0
11067629,away,América Mineiro,Juninho,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,18.0,12.0,1.0,,7.0,8.0,5.0,10.0,2.0,4.0,,,,,,90.0,37.0,6.8,10.0,0.0225,0.0,0.0160723,1,,2.0,6.0,7.0,2.0,,,4.0,2.0,2.0,2.0,1.0,True,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0
11067629,away,América Mineiro,Javier Méndez,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,False,18.0,12.0,,,9.0,10.0,3.0,8.0,3.0,6.0,,,,,,72.0,31.0,6.5,8.0,0.0,0.0,0.00251534,0,,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11067629,away,América Mineiro,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,38.0,30.0,2.0,,17.0,19.0,13.0,21.0,1.0,8.0,,,,,,90.0,57.0,6.7,16.0,0.0,0.0,0.00852822,0,,,4.0,9.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,,,,1.0,,,2.0,,,,,,,,,,
11067629,away,América Mineiro,Felipe Azevedo,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,F,11,11,False,8.0,5.0,,,,1.0,5.0,7.0,1.0,3.0,,,,,,43.0,14.0,6.6,4.0,0.0323,0.248,0.00497511,1,,1.0,4.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,
11067629,away,América Mineiro,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,11.0,6.0,,,4.0,4.0,2.0,7.0,,3.0,,,,,,72.0,20.0,6.8,10.0,0.1341,0.764,0.00165937,1,,1.0,9.0,2.0,3.0,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,1.0,1.0,,1.0
11067629,away,América Mineiro,Pedrinho,pedrinho,Pedrinho,M,29,176,312,M,896248,EUR,942192000,F,29,29,False,17.0,13.0,1.0,,9.0,11.0,4.0,6.0,1.0,7.0,,,,,,78.0,36.0,6.7,13.0,0.0,0.0,0.0514276,0,,,7.0,6.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,
11067629,away,América Mineiro,Martín Benítez,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,True,11.0,6.0,3.0,1.0,2.0,3.0,6.0,10.0,,1.0,,,,,,47.0,22.0,6.5,11.0,0.0,0.0,0.209213,0,,,5.0,1.0,4.0,1.0,,,,,1.0,2.0,,,,,,1.0,2.0,2.0,,,,,1.0,,,,
11067629,away,América Mineiro,Iago Maidana,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,True,5.0,3.0,,,2.0,4.0,1.0,1.0,,1.0,,,,,,18.0,6.0,6.5,3.0,0.0,0.0,0.00042848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,272,M,912781,EUR,898819200,M,47,47,True,2.0,2.0,,,,,3.0,3.0,,2.0,,,,,,18.0,9.0,6.8,2.0,0.0169,0.0,0.0398852,1,,1.0,3.0,3.0,1.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,2.0,
11067629,away,América Mineiro,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,1.0,,,,,,12.0,12.0,6.5,3.0,0.0,0.0,0.00213087,0,,,3.0,3.0,1.0,,,1.0,1.0,,2.0,,,2.0,,,,,,,,,Rodriguinho,,,,,,
11067629,away,América Mineiro,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,12.0,11.0,6.7,1.0,0.0955,0.0,0.00230674,1,,,2.0,3.0,1.0,,,,,,3.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,
11067629,away,América Mineiro,Matheus Cavichioli,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Marlon Lopes,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Júlio César,julio-cesar,Júlio César,D,18,186,62,M,1185832,EUR,1064793600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Júlio César,,,,,,
11067629,away,América Mineiro,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Alê,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067629,away,América Mineiro,Wellington Paulista,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
