match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wasFouled,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_goals,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_accurateCross,stat_totalOffside,stat_goalAssist
10411686,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,True,35.0,25.0,23.0,13.0,17.0,19.0,8.0,16.0,1.0,1.0,1.0,10.0,1.0,2.0,3.0,90.0,47.0,6.4,10.0,0.0,0.0,0.0218167,0,-0.6576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,False,,28.0,25.0,4.0,1.0,24.0,26.0,1.0,2.0,,1.0,,4.0,,,,45.0,33.0,6.4,4.0,0.0,0.0,0.00277756,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,,41.0,35.0,6.0,3.0,29.0,30.0,6.0,11.0,,4.0,6.0,3.0,,,,90.0,55.0,7.0,6.0,0.0,0.0,0.0106294,0,,,,,,1.0,1.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,,37.0,29.0,4.0,1.0,23.0,27.0,6.0,10.0,7.0,8.0,3.0,5.0,,,,90.0,44.0,6.6,8.0,0.0,0.0,0.00127289,0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,,33.0,20.0,5.0,3.0,8.0,10.0,12.0,25.0,2.0,9.0,,6.0,,,,90.0,54.0,6.8,21.0,0.0,0.0,0.0139981,0,,,,2.0,2.0,5.0,1.0,,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,20,20,False,,46.0,35.0,5.0,2.0,17.0,18.0,18.0,29.0,1.0,2.0,1.0,8.0,,,,90.0,60.0,5.8,16.0,0.0,0.0,0.0117227,0,,,,,,11.0,3.0,,3.0,,,3.0,1.0,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Michaël Cuisance,michael-cuisance,M. Cuisance,M,10,181,892,M,826208,EUR,934761600,M,80,80,False,,21.0,20.0,3.0,2.0,10.0,10.0,10.0,11.0,,,,7.0,,,,65.0,30.0,6.9,4.0,0.035,0.0,0.275211,1,,,,2.0,,5.0,2.0,,1.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411686,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,,19.0,13.0,2.0,,6.0,8.0,7.0,11.0,2.0,2.0,,4.0,,,,45.0,29.0,6.2,11.0,0.0,0.0,0.00963505,0,,,,1.0,,4.0,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,F,7,7,False,,20.0,17.0,1.0,,3.0,3.0,14.0,17.0,,6.0,1.0,5.0,,,,90.0,32.0,6.7,6.0,0.0,0.0,0.00451822,0,,,,1.0,1.0,5.0,1.0,1.0,,3.0,3.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Sam Lammers,sam-lammers,S. Lammers,F,10,191,836,M,804901,EUR,862358400,F,10,10,False,,10.0,4.0,,,1.0,1.0,3.0,9.0,2.0,4.0,,1.0,,,,45.0,18.0,6.4,11.0,0.0,0.0,0.00183144,0,,,,3.0,2.0,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10411686,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,False,,18.0,12.0,,,4.0,5.0,8.0,13.0,2.0,9.0,1.0,3.0,,,,79.0,38.0,6.9,11.0,0.5295,0.1058,0.0399521,4,,,,1.0,4.0,7.0,1.0,,,1.0,1.0,2.0,,,5.0,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
