match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_duelWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,player_firstName,stat_errorLeadToAGoal,player_lastName,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_errorLeadToAShot
12437515,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190.0,509,M,32023,EUR,537235200,G,13,13,False,13.0,13.0,0.0,13.0,13.0,6.0,1.0,1.0,90.0,18.0,6.4,0.00012383,0,-0.0929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437515,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178.0,597,M,1526627,EUR,1056585600,D,32,32,False,31.0,29.0,0.0,14.0,14.0,2.0,,,62.0,39.0,6.5,0.0394206,0,,1.0,1.0,16.0,18.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437515,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,10.0,10.0,0.0,8.0,8.0,,,,15.0,13.0,6.9,0.00131624,0,,,,2.0,2.0,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437515,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188.0,7636,M,69408,EUR,662342400,D,20,20,False,101.0,91.0,0.0,36.0,40.0,6.0,,,90.0,116.0,7.3,0.0420596,0,,9.0,4.0,55.0,63.0,2.0,,1.0,3.0,2.0,1.0,1.0,13.0,1.0,6.0,1.0,,marcosalonso28,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12437515,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,D,3,3,False,68.0,57.0,0.0,20.0,23.0,7.0,,,90.0,115.0,6.6,0.127207,2,,7.0,3.0,40.0,62.0,17.0,3.0,,4.0,1.0,2.0,,30.0,1.0,2.0,,,,,1.0,,1.0,1.0,4.0,1.0,2.0,0.0635,,,,,,,,,,,,,,,
12437515,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,False,58.0,53.0,0.0,14.0,14.0,7.0,,,90.0,67.0,6.9,0.0403694,1,,4.0,3.0,39.0,44.0,,,1.0,7.0,,,2.0,7.0,,2.0,2.0,1.0,,,2.0,,1.0,,,,,0.1268,2.0,1.0,0.112,,,,,,,,,,,,
12437515,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170.0,466,M,1002764,EUR,971395200,M,5,5,False,20.0,14.0,0.0,4.0,5.0,1.0,,,71.0,24.0,6.4,0.0082616,1,,1.0,,10.0,15.0,,,,2.0,1.0,,,8.0,,,,,,,,,,,1.0,,,0.0393,1.0,,,1.0,,,,,,,,,,,
12437515,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,M,10,10,False,29.0,24.0,0.0,2.0,2.0,,,,62.0,35.0,7.1,0.0722355,1,,5.0,3.0,22.0,27.0,,,,,,2.0,,7.0,1.0,,,,i.aspas10,,,,1.0,,,,,0.0927,,1.0,0.1869,,True,,,,,,,,,,
12437515,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180.0,632,M,1120669,EUR,1071792000,M,4,4,False,24.0,21.0,0.0,5.0,5.0,,,,45.0,34.0,6.7,0.0829444,1,,3.0,3.0,17.0,21.0,2.0,1.0,,5.0,,,1.0,7.0,,2.0,2.0,2.0,,,1.0,,,,,,1.0,0.0457,3.0,,,,,Hugo Sotelo,,,,,,,,,
12437515,home,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172.0,607,M,1468090,EUR,925776000,M,12,12,False,35.0,29.0,0.0,2.0,2.0,2.0,,,90.0,57.0,7.7,0.24485,4,,,,27.0,38.0,5.0,,1.0,4.0,,2.0,,16.0,3.0,5.0,1.0,,,,,,,3.0,4.0,1.0,,0.1321,,3.0,0.6519,1.0,,,,,,,,,,,
