match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_penaltyConceded,stat_goalAssist
10385577,home,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,25.0,12.0,17.0,4.0,8.0,12.0,4.0,13.0,8.0,3.0,4.0,90.0,34.0,6.8,13.0,0.0,0.0,0.0121137,1.0,0,-0.8993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,False,20.0,14.0,3.0,1.0,11.0,13.0,4.0,8.0,9.0,,,90.0,45.0,6.3,11.0,0.0,0.0,0.0116005,,0,,1.0,1.0,7.0,8.0,3.0,6.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Pontus Jansson,pontus-jansson,P. Jansson,D,18,194,318,M,,55123,EUR,666403200,D,18,18,False,19.0,11.0,3.0,1.0,8.0,10.0,3.0,9.0,2.0,,,90.0,30.0,6.7,8.0,0.0,0.0,0.00068075,,0,,,,2.0,4.0,1.0,1.0,1.0,6.0,2.0,,,,,,True,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,False,29.0,19.0,8.0,3.0,14.0,14.0,5.0,15.0,5.0,,,90.0,51.0,7.0,13.0,0.0,0.0,0.00226261,,0,,,,1.0,9.0,1.0,,,5.0,5.0,4.0,2.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,False,18.0,10.0,2.0,,4.0,4.0,6.0,15.0,4.0,,,90.0,41.0,6.4,15.0,0.0156,0.0,0.00168644,,1,,1.0,,6.0,7.0,1.0,4.0,3.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,
10385577,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,False,17.0,11.0,2.0,2.0,8.0,11.0,3.0,6.0,5.0,,,59.0,20.0,6.6,6.0,0.0,0.0,0.00452344,,0,,,,2.0,3.0,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,17.0,13.0,2.0,1.0,10.0,11.0,3.0,7.0,10.0,,,67.0,32.0,7.4,7.0,0.0,0.0,0.00365346,,0,,1.0,,,8.0,,1.0,1.0,1.0,1.0,5.0,4.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,19.0,14.0,5.0,2.0,9.0,11.0,6.0,11.0,9.0,,,83.0,44.0,6.5,17.0,0.0871,0.0,0.0108312,1.0,1,,3.0,1.0,10.0,2.0,2.0,2.0,,1.0,4.0,2.0,2.0,3.0,,2.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,
10385577,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,13.0,9.0,,,5.0,7.0,5.0,8.0,4.0,,,83.0,28.0,7.6,13.0,0.2258,0.576,0.102093,2.0,1,,2.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,,,,4.0,,,,1.0,2.0,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,
10385577,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,13.0,10.0,,,5.0,5.0,5.0,8.0,1.0,,,90.0,33.0,9.3,7.0,1.1322,1.9305,0.0117826,,6,,,,7.0,7.0,,1.0,1.0,,,2.0,1.0,3.0,3.0,2.0,,4.0,1.0,,,,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,
10385577,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,False,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,3.0,,,59.0,24.0,6.1,12.0,0.2706,0.4263,0.0156584,,3,,,,8.0,2.0,,4.0,1.0,,,,,3.0,1.0,,,1.0,,,,,4.0,,,2.0,,2.0,,,1.0,,,,,,,,
10385577,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,5.0,1.0,3.0,,1.0,2.0,,3.0,3.0,,,31.0,13.0,6.3,5.0,0.0,0.0,8.56e-06,,0,,,,3.0,4.0,1.0,,,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10385577,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,31.0,12.0,6.7,3.0,0.0,0.0,0.00606818,,0,,,,,3.0,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,23.0,8.0,6.1,4.0,0.0,0.0,0.00038403,,0,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10385577,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,16.0,5.0,6.4,,0.0,0.0,0.0272518,1.0,0,,,,5.0,1.0,4.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10385577,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,M,11,11,True,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,16.0,9.0,7.5,2.0,0.7337,0.7858,0.0186267,,2,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10385577,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,,,,,,,
10385577,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385577,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,,906076,EUR,951955200,G,1,1,False,23.0,14.0,13.0,4.0,11.0,11.0,3.0,12.0,6.0,3.0,3.0,90.0,33.0,5.5,9.0,0.0,0.0,0.00093139,,0,-1.2814,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
10385577,away,Leeds United,Cody Drameh,cody-drameh,C. Drameh,D,18,175,147,M,,991577,EUR,1007769600,D,37,37,False,31.0,24.0,2.0,1.0,8.0,11.0,16.0,21.0,5.0,,,70.0,48.0,6.4,10.0,0.0,0.0,0.0104422,,0,,1.0,,3.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10385577,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,,581302,EUR,837561600,D,5,5,False,51.0,40.0,8.0,2.0,28.0,32.0,12.0,19.0,4.0,,,90.0,62.0,5.6,12.0,0.0,0.0,0.0110811,,0,,,,4.0,3.0,1.0,,,2.0,,1.0,1.0,1.0,,3.0,True,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,
