match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,captain,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
10382081,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195.0,40,M,996720,EUR,952905600,G,1,1,False,15.0,12.0,6.0,3.0,12.0,13.0,2.0,1.0,6.0,1.0,1.0,1.0,90.0,21.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174.0,235,M,916926,EUR,998179200,D,2,2,False,45.0,37.0,7.0,6.0,21.0,23.0,22.0,3.0,5.0,,,,90.0,80.0,7.1,16.0,2,16.0,1.0,1.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188.0,217,M,41495,EUR,673747200,D,3,3,False,76.0,66.0,15.0,10.0,50.0,54.0,22.0,2.0,7.0,,,,90.0,85.0,7.1,11.0,0,16.0,,5.0,,6.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185.0,31,,28319,EUR,528940800,D,4,4,False,72.0,64.0,17.0,12.0,42.0,43.0,29.0,3.0,1.0,,,,90.0,78.0,6.9,8.0,0,22.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176.0,157,M,785815,EUR,739152000,D,5,5,False,46.0,38.0,6.0,4.0,26.0,26.0,23.0,,6.0,,,,90.0,68.0,6.7,13.0,1,13.0,2.0,,3.0,2.0,,,,1.0,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,6,6,False,51.0,37.0,10.0,7.0,27.0,29.0,25.0,,6.0,,,,76.0,68.0,7.0,21.0,0,10.0,1.0,,5.0,4.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,,,,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190.0,1199,M,980671,EUR,952560000,M,10,10,False,31.0,23.0,2.0,1.0,13.0,17.0,15.0,,5.0,,,,89.0,41.0,6.7,13.0,2,10.0,,3.0,6.0,3.0,,1.0,,1.0,1.0,,,3.0,,,,,1.0,,1.0,4.0,,,,,1.0,,,,,,,,,,
10382081,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,8,8,False,23.0,16.0,,,7.0,8.0,15.0,2.0,8.0,,,,90.0,34.0,7.0,9.0,0,9.0,1.0,2.0,4.0,4.0,,3.0,2.0,,,,,1.0,,1.0,,,,,2.0,,,2.0,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,F,7,7,False,27.0,16.0,2.0,,6.0,10.0,26.0,,6.0,,,,89.0,53.0,8.5,23.0,3,12.0,2.0,1.0,6.0,4.0,,3.0,1.0,,2.0,2.0,2.0,1.0,,3.0,,,9.0,2.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,
10382081,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,10.0,6.0,,,3.0,4.0,6.0,,4.0,,,,89.0,17.0,6.6,5.0,1,3.0,2.0,1.0,4.0,5.0,,,,1.0,,,,1.0,4.0,,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,
10382081,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170.0,1063,M,905356,EUR,997401600,F,11,11,False,24.0,16.0,3.0,2.0,5.0,5.0,20.0,,7.0,,,,76.0,38.0,6.7,15.0,0,11.0,,,7.0,6.0,1.0,3.0,1.0,,,3.0,2.0,3.0,2.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184.0,54,M,990722,EUR,921715200,D,22,22,True,7.0,5.0,1.0,1.0,2.0,3.0,5.0,,2.0,,,,14.0,10.0,6.7,3.0,0,3.0,,,,2.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,M,18,18,True,4.0,3.0,,,1.0,1.0,5.0,,1.0,,,,14.0,8.0,6.9,2.0,0,3.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,16,16,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,F,19,19,True,,,,,,,,,,,,,1.0,2.0,,2.0,0,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Joey Koorevaar,joey-koorevaar,J. Koorevaar,G,,,9,M,916927,EUR,982800000,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Ishan Arturo Kort,kort-ishan-arturo,I. A. Kort,G,,192.0,61,M,1129013,EUR,959817600,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177.0,60,M,583606,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Augustin Drakpe,augustin-drakpe,A. Drakpe,D,14,185.0,105,M,1048332,EUR,1007769600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Augustin,Drakpe,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176.0,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,,,
10382081,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186.0,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
