match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_goals,stat_keyPass,captain,stat_challengeLost,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12441732,home,AFC Ajax,Matheus,matheus,Matheus,G,1,190,1504,M,603946,EUR,711504000,G,16,16,False,30.0,24.0,9.0,3.0,0.0,23.0,25.0,1.0,5.0,1.0,1.0,12.0,2.0,2.0,2.0,90.0,42.0,6.9,6.0,0.00045124,0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,710,M,970860,EUR,954720000,D,2,2,False,60.0,57.0,2.0,2.0,0.0,36.0,37.0,21.0,24.0,2.0,6.0,5.0,,,,90.0,80.0,6.9,7.0,0.0223343,0,,,,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,86.0,83.0,1.0,,0.0,49.0,50.0,34.0,37.0,2.0,4.0,3.0,,,,90.0,105.0,7.2,7.0,0.0322554,1,,,,1.0,,2.0,,10.0,,2.0,2.0,2.0,,1.0,josip.sutalo,1.0,1.0,1.0,0.034,,,,,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,False,93.0,84.0,7.0,2.0,0.0,41.0,45.0,43.0,48.0,2.0,2.0,,,,,90.0,106.0,7.0,9.0,0.028602,1,,,,,3.0,3.0,,6.0,1.0,,,,,,,,,1.0,0.0184,1.0,,,,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,63.0,52.0,1.0,1.0,0.0,30.0,33.0,22.0,30.0,2.0,2.0,3.0,,,,90.0,79.0,7.2,12.0,0.0290109,1,,,,,2.0,3.0,,1.0,2.0,,,1.0,,1.0,,,,,0.1015,,1.0,1.0,0.4385,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,55.0,47.0,2.0,1.0,0.0,21.0,22.0,27.0,41.0,,3.0,6.0,,,,73.0,72.0,7.6,18.0,0.18985,1,,,,8.0,1.0,2.0,2.0,,,,,2.0,2.0,,,,,,0.1511,,1.0,,0.7894,1.0,1.0,1.0,1.0,,,,,,,,,,,
12441732,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,77.0,69.0,2.0,,0.0,37.0,39.0,32.0,38.0,1.0,4.0,7.0,,,,90.0,90.0,7.1,9.0,0.114758,1,,,,,1.0,2.0,,4.0,1.0,1.0,1.0,,2.0,,,,1.0,,0.042,,,,,,,,,True,1.0,,,,,,,,,
12441732,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,45.0,40.0,,,1.0,13.0,14.0,28.0,32.0,,2.0,2.0,,,,86.0,53.0,8.5,7.0,0.643187,1,,,,1.0,,2.0,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,0.7884,,1.0,,0.7467,1.0,,1.0,4.0,,,2.0,,,,,,,,
12441732,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,False,27.0,19.0,,,0.0,4.0,5.0,15.0,23.0,,2.0,1.0,,,,60.0,35.0,6.8,9.0,0.0241446,0,,,,1.0,,,,1.0,,,,,2.0,,bertrandtraore10,,,,,,,,,,,,,,,,,,,,,,,
12441732,home,AFC Ajax,Don-Angelo Konadu,don-angelo-konadu,D. Konadu,F,9,184,499,M,1403073,EUR,1146614400,F,59,59,False,14.0,9.0,,,1.0,2.0,2.0,7.0,12.0,,3.0,,,,,60.0,29.0,7.2,12.0,0.388764,1,,Don-Angelo Konadu,,,2.0,7.0,1.0,,,,,5.0,3.0,2.0,,1.0,,,0.0316,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,
