match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_expectedGoals,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyMiss,stat_totalOffside
12117228,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,30.0,24.0,11.0,6.0,0.0,19.0,20.0,5.0,10.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,90.0,37.0,7.5,6.0,0.00346423,0,0.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,22,22,False,33.0,25.0,1.0,,0.0,10.0,14.0,15.0,22.0,,1.0,,,,,,,,,68.0,51.0,6.9,13.0,0.14998,0,,3.0,2.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,52.0,51.0,8.0,7.0,0.0,32.0,32.0,19.0,20.0,3.0,5.0,,,,,,,,,90.0,63.0,7.2,2.0,0.023714,0,,,1.0,2.0,4.0,,,1.0,,,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,52.0,43.0,7.0,3.0,0.0,23.0,29.0,20.0,23.0,1.0,7.0,,,,,,,,,90.0,58.0,6.5,9.0,0.00997105,1,,,4.0,5.0,6.0,,,,,,2.0,2.0,,3.0,,2.0,1.0,2.0,1.0,0.0112,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,46.0,43.0,3.0,2.0,0.0,13.0,14.0,31.0,36.0,4.0,5.0,,,,,,,,,75.0,62.0,6.8,7.0,0.0639917,0,,4.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
12117228,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,46.0,44.0,2.0,2.0,0.0,19.0,20.0,25.0,26.0,2.0,3.0,,,,,,,,,80.0,60.0,7.7,3.0,0.0277031,2,,,1.0,3.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,4.0,,0.0579,,,2.0,1.0,1.0,0.1215,,,,,,,,,,
12117228,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,93.0,82.0,10.0,7.0,0.0,29.0,31.0,53.0,62.0,2.0,7.0,,,,,,,,,90.0,100.0,7.6,12.0,0.16399,0,,,,1.0,3.0,,,1.0,1.0,,2.0,2.0,,,,1.0,,,,,,1.0,3.0,,,,True,,,,,,,,,
12117228,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,23.0,19.0,1.0,1.0,0.0,3.0,4.0,16.0,20.0,,2.0,,,,,,,,,68.0,36.0,7.2,9.0,0.0323036,5,,1.0,,6.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.1915,,1.0,1.0,,4.0,2.0928,,Luiz Henrique,,luizhenrique_07,1.0,1.0,,,,
12117228,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,30.0,26.0,1.0,1.0,1.0,4.0,5.0,26.0,32.0,,3.0,,,,,,,,,80.0,44.0,7.9,9.0,0.899675,3,,7.0,,3.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.181,4.0,,4.0,,1.0,0.0694,,,,savarino10,,,2.0,,,
12117228,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,67.0,61.0,5.0,4.0,0.0,22.0,22.0,40.0,47.0,,4.0,,,,,,,,,90.0,88.0,8.2,13.0,0.190639,5,,2.0,2.0,6.0,6.0,2.0,2.0,5.0,3.0,,,,1.0,,,,1.0,1.0,,0.3261,1.0,2.0,4.0,2.0,2.0,0.4449,,,,thiago_almada23,,1.0,,,,
12117228,home,Botafogo,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,False,24.0,20.0,4.0,4.0,0.0,6.0,6.0,14.0,18.0,,,,,,,,,,,90.0,43.0,7.3,9.0,0.575148,5,,,1.0,5.0,7.0,,3.0,1.0,1.0,,1.0,,4.0,,,2.0,2.0,,,0.5525,,2.0,2.0,1.0,2.0,0.3038,,,,igorjesus,1.0,,1.0,,,
12117228,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,1.0,,,,,,,,,,22.0,18.0,6.5,5.0,0.00275634,0,,,,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,10.0,6.0,1.0,1.0,0.0,1.0,3.0,5.0,8.0,,,,,,,,,,,22.0,13.0,6.6,6.0,0.0100355,0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,tiquinho_soares_29,,,,,,
12117228,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,True,6.0,4.0,1.0,,0.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,,,,,,15.0,13.0,6.4,4.0,0.0649767,0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,alextelles13,,,,,,
12117228,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,True,4.0,2.0,,,0.0,2.0,4.0,,,,2.0,,,,,,,,,10.0,10.0,6.8,2.0,1.188e-05,0,,,,1.0,5.0,,,,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,10.0,5.0,6.5,,0.00044766,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117228,home,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
