match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_accurateCross,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated
11388431,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,39.0,25.0,21.0,7.0,21.0,23.0,4.0,16.0,4.0,3.0,3.0,90.0,45.0,6.3,14.0,0.00096119,0,-1.3848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,33.0,29.0,3.0,2.0,21.0,23.0,8.0,11.0,1.0,,,77.0,59.0,5.9,12.0,0.00817259,0,,Oliver Braude,45,1.0,9.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,188,75,M,309302,EUR,775353600,D,4,4,False,74.0,65.0,13.0,5.0,55.0,59.0,10.0,16.0,3.0,,,90.0,90.0,6.8,10.0,0.00373386,1,,,22,1.0,3.0,5.0,,,,,8.0,2.0,2.0,,1.0,True,2.0,3.0,1.0,3.0,1.0,0.0873,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,60.0,54.0,5.0,1.0,35.0,38.0,19.0,22.0,4.0,,,90.0,74.0,7.0,7.0,0.030417,0,,,4,,2.0,5.0,,1.0,1.0,1.0,4.0,2.0,2.0,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,7,7,False,46.0,39.0,5.0,2.0,22.0,23.0,18.0,28.0,6.0,,,85.0,70.0,6.7,14.0,0.151274,0,,,27,5.0,6.0,4.0,,2.0,1.0,,3.0,2.0,2.0,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,33,33,False,64.0,50.0,12.0,9.0,28.0,33.0,24.0,35.0,9.0,,,90.0,80.0,7.0,19.0,0.146797,0,,,33,4.0,5.0,8.0,,1.0,5.0,3.0,1.0,2.0,,,2.0,,,2.0,,,,,,1.0,3.0,2.0,,thomhaye,,,,,,,,,,,
11388431,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,39.0,32.0,,,15.0,18.0,17.0,21.0,4.0,,,90.0,57.0,7.0,11.0,0.0160773,3,,,10,,4.0,6.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,,,1.0,2.0,2.0,,0.1906,,2.0,,,,,1.0,0.4441,,,,,,,,,
11388431,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,M,17,17,False,11.0,8.0,,,3.0,3.0,5.0,8.0,4.0,,,67.0,25.0,6.7,7.0,0.00826404,1,,Ché,11,,3.0,4.0,1.0,1.0,3.0,3.0,,,,3.0,,,1.0,,,1.0,,0.0396,,1.0,1.0,,Nunnely,,1.0,0.2307,1.0,,,,,,,,
11388431,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,179,260,M,544156,EUR,800496000,M,26,26,False,25.0,23.0,1.0,1.0,11.0,13.0,12.0,12.0,1.0,,,57.0,28.0,6.5,2.0,0.0152869,1,,,19,,3.0,,,,,,,,,,,,3.0,,,,,0.0306,,,,,,,1.0,0.0655,,,,,,,,,
11388431,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,170,7357,M,965357,EUR,992217600,M,20,20,False,17.0,16.0,,,8.0,8.0,8.0,12.0,2.0,,,57.0,34.0,6.1,10.0,0.0436665,0,,,11,3.0,3.0,5.0,,1.0,4.0,2.0,,,,3.0,,,,,,1.0,,,,3.0,,,,osamesahraoui,,,,1.0,,,,,,,
11388431,home,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,193,129,M,318585,EUR,828316800,F,11,11,False,12.0,9.0,1.0,1.0,2.0,2.0,7.0,10.0,,,,84.0,23.0,6.4,9.0,0.0227768,2,,,9,,11.0,2.0,,,2.0,,,,,4.0,2.0,,7.0,2.0,1.0,1.0,,0.1425,,,,,,,,,,,1.0,,,,,,
11388431,home,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,184,585,M,1014588,EUR,1003017600,F,24,24,True,10.0,7.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,,,33.0,18.0,8.3,5.0,0.0562406,3,,,10,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,0.5016,,,,,,,2.0,1.0354,,,1.0,2.0,,,,,
11388431,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,184,981,M,891210,EUR,905126400,F,18,18,True,11.0,7.0,,,3.0,3.0,4.0,8.0,,,,33.0,17.0,6.4,7.0,0.0079947,1,,Ion,98,,7.0,2.0,,,3.0,,,1.0,1.0,,,,4.0,1.0,,,,0.029,,,1.0,,Nicolaescu,,,,,,1.0,,,,,,
11388431,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,185,91,M,961686,EUR,1012608000,D,6,6,True,16.0,11.0,4.0,2.0,5.0,10.0,6.0,6.0,1.0,,,23.0,19.0,6.3,6.0,0.00230016,0,,,6,,3.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,182,7235,M,992651,EUR,1008979200,D,25,25,True,2.0,1.0,,,,,1.0,2.0,1.0,,,10.0,3.0,6.6,1.0,0.00035084,0,,,24,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,nathantjoeaon,,,,,,,,,,,
11388431,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,179,71,M,1126965,EUR,1057363200,M,40,40,True,,,,,,,,,,,,10.0,2.0,6.3,1.0,,1,,,22,,1.0,,,1.0,,,,,,,,,,,,,,0.022,,,,,,,,,,,1.0,,,,,,
11388431,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,175,333,M,1142270,EUR,1075507200,M,14,14,True,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Loizos Loizou,loizos-loizou,L. Loizou,M,168,803,M,984062,EUR,1058486400,F,10,10,True,,,,,,,,,,,,,,,,,0,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388431,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,186,589,M,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,,,0,,Daniel Karlsbakk,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
