match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_totalCross,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_penaltyMiss,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_penaltyConceded,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork,stat_goalAssist,stat_goals
10434065,home,Antalyaspor,Ruud Boffin,ruud-boffin,R. Boffin,G,25,196,44,15039,EUR,563068800,G,25,25,False,True,35.0,22.0,19.0,6.0,20.0,23.0,2.0,12.0,1.0,12.0,1.0,3.0,90.0,42.0,7.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,130,967214,EUR,959731200,D,7,7,False,,26.0,19.0,3.0,1.0,10.0,14.0,9.0,12.0,,3.0,,,89.0,43.0,6.6,9.0,0,M,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187,127,39015,EUR,616982400,D,21,21,False,,30.0,23.0,7.0,1.0,20.0,20.0,3.0,10.0,8.0,4.0,,,90.0,44.0,6.8,7.0,1,M,1.0,7.0,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,24639,EUR,544579200,D,13,13,False,,35.0,29.0,4.0,1.0,23.0,25.0,6.0,10.0,,2.0,,,90.0,40.0,6.5,6.0,0,M,2.0,2.0,,,3.0,,,1.0,1.0,,,,1.0,Fedor,Kudryashov,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,43559,EUR,581990400,D,11,11,False,,33.0,22.0,4.0,1.0,15.0,19.0,7.0,18.0,4.0,1.0,,,90.0,65.0,6.3,20.0,0,M,8.0,3.0,,,1.0,1.0,1.0,3.0,,,,2.0,2.0,,,1.0,4.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Fernando,fernando,Fernando,M,,175,143,123354,EUR,699580800,M,8,8,False,,57.0,49.0,8.0,7.0,25.0,28.0,25.0,30.0,1.0,9.0,,,90.0,70.0,8.2,10.0,2,M,3.0,5.0,1.0,,1.0,5.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,69351,EUR,663033600,M,5,5,False,,23.0,23.0,2.0,2.0,14.0,14.0,9.0,10.0,1.0,7.0,,,73.0,33.0,6.9,2.0,1,M,2.0,4.0,2.0,2.0,1.0,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,339,1016033,EUR,851040000,M,18,18,False,,15.0,13.0,1.0,1.0,6.0,6.0,7.0,11.0,,2.0,,,73.0,23.0,6.7,6.0,0,M,2.0,2.0,,,,1.0,,,,,,,1.0,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,432,39438,EUR,545184000,M,10,10,False,,17.0,13.0,4.0,2.0,3.0,4.0,10.0,14.0,1.0,2.0,,,73.0,26.0,6.1,7.0,1,M,4.0,3.0,,,,,,,,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
10434065,home,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,465,941633,EUR,814579200,M,27,27,False,,15.0,9.0,2.0,,5.0,7.0,4.0,8.0,,7.0,,,63.0,37.0,6.4,16.0,1,M,10.0,8.0,5.0,2.0,,3.0,3.0,1.0,,,1.0,,3.0,,,3.0,,1.0,,4.0,,,2.0,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,1976,818391,EUR,890956800,F,9,9,False,,11.0,6.0,1.0,,3.0,3.0,3.0,9.0,,2.0,,,90.0,27.0,6.5,14.0,3,M,16.0,5.0,7.0,1.0,,,,6.0,2.0,,1.0,,2.0,,,3.0,1.0,2.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10434065,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,234,229800,EUR,734400000,F,20,20,True,,11.0,8.0,1.0,1.0,,,8.0,11.0,1.0,1.0,,,27.0,18.0,6.8,4.0,1,M,1.0,3.0,,,,3.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10434065,home,Antalyaspor,Fredy,fredy,Fredy,M,16,169,1034,845281,EUR,638496000,M,16,16,True,,7.0,4.0,1.0,,2.0,2.0,2.0,5.0,,1.0,,,17.0,14.0,6.6,5.0,2,M,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,43512,EUR,486604800,M,88,88,True,,8.0,7.0,2.0,1.0,1.0,1.0,7.0,8.0,,4.0,,,17.0,12.0,6.8,2.0,0,M,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,145,952564,EUR,1006473600,F,17,17,True,,4.0,3.0,,,,,3.0,4.0,,1.0,,,17.0,7.0,6.6,3.0,0,M,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,110,98276,EUR,585792000,D,89,89,True,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,0,M,2.0,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,12,97960,EUR,757382400,G,1,1,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,187,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,Sherel,Floranus,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,57,929956,EUR,947116800,D,3,3,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434065,home,Antalyaspor,Sinan Gümüş,sinan-gumus,S. Gümüş,F,,179,111,169165,EUR,758592000,F,77,77,True,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
