match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_aerialWon,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
12625010,home,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,29.0,19.0,12.0,2.0,0.0,18.0,19.0,1.0,10.0,2.0,8.0,2.0,5.0,90.0,42.0,7.0,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625010,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,27.0,23.0,3.0,2.0,0.0,12.0,16.0,11.0,13.0,,4.0,,,90.0,48.0,6.2,10.0,0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12625010,home,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,34.0,27.0,7.0,2.0,0.0,20.0,23.0,7.0,11.0,4.0,2.0,,,90.0,47.0,6.3,7.0,0,,2.0,3.0,,,1.0,,,,2.0,,Mubarak Abdul Rahman Al Rajeh,,2.0,2.0,,,,,,,,,,,,,,,,
12625010,home,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,37.0,34.0,6.0,5.0,0.0,27.0,29.0,7.0,8.0,4.0,1.0,,,90.0,43.0,6.5,3.0,0,,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12625010,home,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,13,13,False,24.0,19.0,3.0,1.0,0.0,11.0,14.0,8.0,12.0,1.0,4.0,,,61.0,32.0,6.7,7.0,0,2.0,1.0,3.0,,,3.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12625010,home,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,42.0,36.0,2.0,1.0,0.0,24.0,27.0,12.0,15.0,,3.0,,,90.0,53.0,6.6,10.0,1,,9.0,2.0,,,1.0,1.0,,3.0,1.0,6.0,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,
12625010,home,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,58.0,49.0,15.0,8.0,0.0,42.0,44.0,7.0,15.0,1.0,4.0,,,90.0,74.0,6.8,14.0,1,1.0,3.0,3.0,2.0,,1.0,,,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,
12625010,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,29.0,19.0,6.0,3.0,0.0,9.0,11.0,11.0,20.0,,8.0,,,90.0,45.0,6.3,16.0,1,2.0,4.0,3.0,3.0,1.0,2.0,,1.0,3.0,,1.0,,,,,,1.0,,1.0,,1.0,True,1.0,,,,,,,,
12625010,home,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,M,7,7,False,30.0,23.0,3.0,1.0,0.0,5.0,6.0,19.0,30.0,1.0,5.0,,,90.0,50.0,7.4,15.0,3,6.0,3.0,3.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,
12625010,home,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,15,15,False,29.0,24.0,3.0,2.0,0.0,10.0,11.0,14.0,19.0,1.0,5.0,,,90.0,46.0,6.9,11.0,1,1.0,4.0,2.0,4.0,2.0,,,,2.0,,,,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,
