match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon,player_sofascoreId,stat_goals
12421156,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,30.0,18.0,16.0,6.0,0.0,16.0,22.0,2.0,8.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,90.0,35.0,6.2,12.0,0.00045031,0,0.3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,53.0,48.0,2.0,1.0,0.0,23.0,25.0,25.0,30.0,3.0,1.0,2.0,8.0,,,,,,90.0,66.0,6.8,9.0,0.0371179,0,,True,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187.0,3379,M,1018822,EUR,921888000,D,4,4,False,35.0,29.0,8.0,2.0,0.0,26.0,27.0,3.0,8.0,7.0,,3.0,4.0,,,,,,70.0,46.0,6.0,7.0,0.001138,1,,,,,1.0,5.0,1.0,1.0,,6.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2423,0.4951,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,False,40.0,39.0,1.0,1.0,0.0,19.0,19.0,20.0,22.0,3.0,1.0,6.0,8.0,,,,,,90.0,55.0,7.5,2.0,0.0158871,0,,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Louis Patris,,,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,M,19,19,False,21.0,16.0,1.0,,0.0,3.0,4.0,13.0,18.0,3.0,1.0,3.0,3.0,,,,,,90.0,37.0,7.0,9.0,0.0833306,2,,,1.0,,1.0,4.0,2.0,2.0,1.0,,,2.0,,1.0,1.0,,0.4475,0.0489,,,,1.0,1.0,1.0,1.0,,,,,,,
12421156,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175.0,1436,M,1002461,EUR,1013817600,M,8,8,False,64.0,57.0,1.0,1.0,0.0,21.0,23.0,36.0,41.0,6.0,2.0,2.0,9.0,,,,,,90.0,85.0,7.0,9.0,0.122611,4,,,,,,6.0,3.0,1.0,,2.0,1.0,3.0,2.0,,,,0.1836,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,
12421156,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,False,32.0,26.0,,,0.0,11.0,12.0,15.0,20.0,2.0,1.0,1.0,4.0,,,,,,78.0,45.0,7.2,7.0,0.0229308,2,,,,,2.0,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,0.066,,,,,,2.0,2.0,3.0,,,,,,,
12421156,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182.0,155,M,790973,EUR,848793600,M,2,2,False,33.0,28.0,2.0,,0.0,11.0,12.0,19.0,29.0,3.0,,3.0,5.0,,,,,,90.0,59.0,6.9,14.0,0.163025,2,,,8.0,1.0,,2.0,1.0,,,,1.0,2.0,1.0,,,,0.1524,,,,2.0,,1.0,,1.0,1.0,2.0,,,,,
12421156,home,Sint-Truidense VV,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183.0,3098,M,948250,EUR,952992000,F,7,7,False,48.0,41.0,3.0,1.0,0.0,12.0,15.0,34.0,50.0,3.0,,,8.0,,,,,,90.0,81.0,8.3,22.0,0.62624,5,,,17.0,1.0,,3.0,1.0,1.0,1.0,,1.0,3.0,2.0,,1.0,,0.1813,0.0402,,,,1.0,2.0,,8.0,2.0,5.0,,,,,
12421156,home,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183.0,452,M,1177406,EUR,1041552000,F,9,9,False,9.0,5.0,,,0.0,4.0,6.0,1.0,3.0,15.0,1.0,,1.0,,,,,,89.0,35.0,6.4,14.0,0.00337813,3,,,,3.0,2.0,10.0,2.0,1.0,3.0,4.0,4.0,5.0,2.0,1.0,1.0,,0.5125,0.3206,,,1.0,,1.0,4.0,1.0,1.0,,1.0,,,,
12421156,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,F,13,13,False,59.0,52.0,2.0,1.0,0.0,16.0,17.0,38.0,45.0,2.0,,,6.0,,,,,,90.0,84.0,7.9,14.0,0.407132,5,,,3.0,,,4.0,,,4.0,,1.0,4.0,3.0,,1.0,,0.3818,0.1326,,,1.0,1.0,2.0,1.0,4.0,2.0,2.0,,,,,
12421156,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,D,60,60,True,11.0,11.0,,,0.0,,,11.0,12.0,3.0,,,1.0,,,,,,20.0,22.0,6.6,5.0,0.0150429,0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
12421156,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185.0,65,M,1100555,EUR,1008115200,F,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,12.0,6.0,6.7,1.0,0.00012746,1,,,,1.0,1.0,1.0,,,,,,,,,1.0,,0.063,0.1356,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Jay David Mbalanda,Jay David Mbalanda,,jay-david-mbalanda,J. D. Mbalanda,F,32,,57,M,1888650,EUR,1178150400,M,32,32,True,,,,,0.0,,,,,1.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Frederic Ananou,,,frederic-ananou,F. Ananou,D,27,182.0,65,M,842276,EUR,874713600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180.0,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,David Mindombe,,,david-mindombe,D. Mindombe,D,24,183.0,20,M,1051324,EUR,992908800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421156,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174.0,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
