match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,captain,stat_challengeLost,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals
10437219,home,Ipswich Town,Václav Hladký,vaclav-hladky,V. Hladký,G,32,189.0,173,M,151518,EUR,658540800,G,31,31,False,22.0,22.0,22.0,22.0,14.0,90.0,28.0,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437219,home,Ipswich Town,Kane Vincent-Young,kane-vincent-young,K. Vincent-Young,D,30,180.0,16,M,785452,EUR,826848000,D,24,24,False,50.0,44.0,17.0,19.0,4.0,71.0,74.0,6.5,1,Kane,Vincent-Young,6.0,2.0,29.0,34.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.0,,,,,,,,,,,,,,,,
10437219,home,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193.0,195,M,893478,EUR,908928000,D,6,6,False,88.0,79.0,40.0,44.0,14.0,90.0,101.0,7.5,0,,,13.0,9.0,39.0,44.0,,,1.0,5.0,4.0,1.0,,,,,,2.0,2.0,1.0,11.0,2.0,3.0,5.0,1.0,,,,,,,,,,,,,
10437219,home,Ipswich Town,Cameron Burgess,cameron-burgess,C. Burgess,D,15,194.0,331,M,358084,EUR,814233600,D,15,15,False,82.0,74.0,36.0,39.0,9.0,90.0,87.0,6.7,0,,,7.0,3.0,38.0,43.0,,,1.0,4.0,1.0,,,,,,1.0,,,3.0,9.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10437219,home,Ipswich Town,Kyle Edwards,kyle-edwards,K. Edwards,M,22,172.0,40,M,817562,EUR,887673600,M,29,29,False,48.0,39.0,8.0,9.0,7.0,90.0,73.0,7.1,1,,,1.0,,33.0,47.0,8.0,2.0,,4.0,2.0,1.0,5.0,2.0,1.0,,,,,,21.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,
10437219,home,Ipswich Town,Cameron Humphreys,cameron-humphreys,C. Humphreys,M,8,178.0,146,M,1130909,EUR,1067472000,M,30,30,False,57.0,51.0,23.0,24.0,2.0,85.0,71.0,6.9,4,,,2.0,2.0,29.0,35.0,2.0,1.0,,4.0,1.0,,1.0,,,2.0,,1.0,1.0,2.0,12.0,2.0,1.0,,,,4.0,1.0,2.0,1.0,,,,,,,,
10437219,home,Ipswich Town,Rekeem Harper,rekeem-harper,R. Harper,M,45,183.0,27,M,863651,EUR,952473600,M,16,16,False,55.0,48.0,22.0,25.0,5.0,70.0,66.0,6.7,0,,,6.0,4.0,26.0,32.0,2.0,,2.0,4.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,12.0,,,,1.0,,,,,,1.0,,,,,,,
10437219,home,Ipswich Town,Greg Leigh,greg-leigh,G. Leigh,D,22,181.0,587,M,329431,EUR,780883200,M,21,21,False,41.0,32.0,14.0,15.0,3.0,90.0,62.0,7.1,2,,,1.0,,19.0,28.0,2.0,1.0,3.0,2.0,5.0,,1.0,1.0,,,3.0,,,,12.0,,2.0,,1.0,,2.0,2.0,,,,1.0,,,,,,
10437219,home,Ipswich Town,Sone Aluko,sone-aluko,S. Aluko,F,,173.0,56,M,13251,EUR,603849600,F,23,23,False,56.0,47.0,10.0,11.0,1.0,71.0,74.0,7.3,2,,,8.0,5.0,40.0,51.0,6.0,3.0,,5.0,3.0,1.0,3.0,1.0,,,,,,1.0,16.0,3.0,1.0,,2.0,,,1.0,,1.0,,,True,,,,,
10437219,home,Ipswich Town,Kayden Jackson,kayden-jackson,K. Jackson,F,19,181.0,95,M,340689,EUR,761875200,F,19,19,False,9.0,7.0,2.0,2.0,1.0,71.0,17.0,6.6,1,,,,,5.0,8.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,6.0,,2.0,,,,2.0,1.0,,,,,,,,,,
10437219,home,Ipswich Town,Tyreece John-Jules,tyreece-john-jules,T. John-Jules,F,24,183.0,290,M,934230,EUR,982108800,F,14,14,False,19.0,14.0,3.0,5.0,2.0,90.0,32.0,6.9,4,,,2.0,,12.0,16.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,,,2.0,,,,2.0,10.0,1.0,3.0,,2.0,,2.0,,,2.0,,,,,,,,
10437219,home,Ipswich Town,Lee Evans,lee-evans,L. Evans,M,8,186.0,80,M,219060,EUR,775008000,M,8,8,True,32.0,28.0,5.0,5.0,2.0,20.0,41.0,7.0,1,,,6.0,3.0,25.0,31.0,4.0,2.0,,3.0,2.0,,,,,,,2.0,,,6.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,
10437219,home,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173.0,185,M,305302,EUR,784684800,F,7,7,True,14.0,10.0,4.0,6.0,1.0,19.0,21.0,6.3,0,,,3.0,3.0,6.0,9.0,1.0,,,2.0,1.0,,1.0,,,,,,,1.0,7.0,,,,1.0,,1.0,,,,,,,,,,,
10437219,home,Ipswich Town,Marcus Harness,marcus-harness,M. Harness,M,10,182.0,157,M,368146,EUR,825120000,M,11,11,True,14.0,12.0,1.0,1.0,2.0,19.0,23.0,6.9,1,,,,,11.0,14.0,1.0,,,1.0,3.0,,1.0,1.0,,,,2.0,2.0,2.0,4.0,,,1.0,,,,,,1.0,,,,,,,,
10437219,home,Ipswich Town,Conor Chaplin,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,F,10,10,True,5.0,2.0,1.0,1.0,1.0,19.0,10.0,6.6,2,,,,,1.0,4.0,,,,,2.0,,2.0,2.0,,1.0,,,,,4.0,,,,,,1.0,,,1.0,,,,,,,,
10437219,home,Ipswich Town,Idris El Mizouni,idris-el-mizouni,I. E. Mizouni,M,8,185.0,645,M,979169,EUR,969926400,M,22,22,True,11.0,9.0,,,1.0,12.0,15.0,6.9,0,,,,,10.0,12.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,
10437219,home,Ipswich Town,Nick Hayes,nick-hayes,N. Hayes,G,23,195.0,20,M,826142,EUR,923702400,G,32,32,True,,,,,,,,,0,Nick,Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437219,home,Ipswich Town,George Edmundson,george-edmundson,G. Edmundson,D,25,191.0,107,M,803678,EUR,872985600,D,4,4,True,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437219,home,Ipswich Town,Matt Penney,matt-penney,M. Penney,D,42,172.0,13,M,870215,EUR,887155200,D,20,20,True,,,,,,,,,0,Matt,Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
