match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_errorLeadToAShot,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wonTackle,stat_bigChanceCreated,stat_outfielderBlock,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_clearanceOffLine,stat_goalAssist,player_sofascoreId
11067488,home,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,False,10.0,5.0,,,2.0,2.0,3.0,8.0,1.0,,,76.0,16.0,6.4,6.0,0.5186,0.0572,0.00095112,2,,,1.0,3.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,
11067488,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,5.0,2.0,,,1.0,1.0,1.0,4.0,4.0,,,25.0,17.0,6.7,5.0,0.0172,0.0,0.0143494,1,,,,2.0,6.0,1.0,,2.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,
11067488,home,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,11.0,10.0,1.0,,6.0,6.0,4.0,5.0,1.0,,,14.0,15.0,6.4,2.0,0.0,0.0,0.00091725,0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11067488,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,6.0,3.0,,,1.0,1.0,2.0,5.0,,,,14.0,11.0,6.5,5.0,0.0,0.0,0.0107926,0,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11067488,home,Bahia,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182,1075,M,1002458,EUR,1019606400,D,6,6,True,9.0,8.0,,,2.0,2.0,6.0,8.0,1.0,,,10.0,14.0,6.3,3.0,0.0,0.0,0.0878974,0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067488,home,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,3.0,3.0,,,2.0,2.0,1.0,4.0,2.0,,,10.0,7.0,6.4,4.0,0.0,0.0,0.00104751,0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Marcos Victor,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,André Dhominique,andre-dhominique,A. Dhominique,D,13,178,424,M,1177384,EUR,1065484800,D,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Danielzinho,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Patrick Verhon,patrick-verhon,Patrick Verhon,M,28,174,73,M,1392679,EUR,1094601600,M,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Patrick Verhon,,,,,,,,,,,,,,,,,,,
11067488,home,Bahia,Arthur Sales,arthur-sales,A. Sales,F,9,184,928,M,1105780,EUR,1025654400,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Arthur,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,False,20.0,13.0,11.0,4.0,10.0,12.0,3.0,8.0,6.0,2.0,3.0,90.0,30.0,6.5,7.0,0.0,0.0,0.000816,0,0.1297,,,,,1.0,,,,,,,,,,,Gabriel Grando,,,,,,1.0,,,,,,,,1.0,1.0,,,,
11067488,away,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,44.0,38.0,1.0,,16.0,19.0,22.0,26.0,3.0,,,90.0,74.0,6.8,13.0,0.1602,0.7987,0.025868,1,,1.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,,2.0,,,,1.0,,,,,1.0,,3.0,,2.0,1.0,,,1.0,,,,,,,,
11067488,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,49.0,40.0,5.0,3.0,24.0,28.0,16.0,21.0,5.0,,,90.0,64.0,7.8,9.0,0.5294,0.9816,0.00555492,1,,,1.0,2.0,6.0,6.0,,3.0,,,,,,1.0,,,Gustavo Martins,,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,2.0,,,
11067488,away,Grêmio,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,15,15,False,37.0,29.0,1.0,,19.0,22.0,10.0,15.0,2.0,,,90.0,50.0,6.9,9.0,0.0938,0.0,0.00226932,1,,,2.0,3.0,5.0,5.0,2.0,,,2.0,,,,1.0,,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,
11067488,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,46.0,39.0,8.0,3.0,19.0,21.0,20.0,25.0,3.0,,,90.0,68.0,7.3,11.0,0.0,0.0,0.0518648,0,,,,7.0,5.0,6.0,2.0,4.0,,,2.0,1.0,True,2.0,,,,,,1.0,1.0,2.0,,,,,,1.0,,2.0,,,,1.0,,
11067488,away,Grêmio,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,22,22,False,39.0,23.0,7.0,2.0,6.0,9.0,20.0,33.0,8.0,,,90.0,76.0,7.2,22.0,0.0387,0.0428,0.250882,1,,3.0,1.0,6.0,9.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,,2.0,,,,,3.0,,1.0,4.0,,4.0,1.0,,,,,,,,,,,
11067488,away,Grêmio,Bitello,bitello,Bitello,M,10,179,1768,M,1106839,EUR,947203200,M,39,39,False,42.0,29.0,2.0,,10.0,12.0,21.0,34.0,5.0,,,90.0,65.0,6.1,20.0,0.796,0.0,0.376539,2,,4.0,2.0,7.0,8.0,1.0,,1.0,1.0,6.0,1.0,2.0,,2.0,2.0,1.0,Bitello,,2.0,,1.0,3.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,
11067488,away,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,48.0,44.0,2.0,1.0,25.0,27.0,19.0,21.0,9.0,,,90.0,63.0,7.4,6.0,0.1205,0.0631,0.0933786,1,,,,7.0,6.0,,1.0,2.0,,2.0,2.0,3.0,,5.0,,,,,,,,3.0,,2.0,1.0,,,1.0,2.0,,,,,,1.0,
11067488,away,Grêmio,Felipe Carballo,felipe-carballo,F. Carballo,M,,177,618,M,805038,EUR,844387200,M,8,8,False,44.0,38.0,1.0,,11.0,14.0,27.0,30.0,6.0,,,89.0,54.0,6.4,10.0,0.0694,0.0,0.0357783,1,,,,6.0,3.0,1.0,,1.0,3.0,1.0,,1.0,,5.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,
11067488,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,39.0,31.0,4.0,1.0,15.0,15.0,16.0,25.0,6.0,,,68.0,49.0,7.7,11.0,0.3965,0.2372,0.0606623,1,,1.0,1.0,2.0,6.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,
11067488,away,Grêmio,Luis Suárez,luis-suarez,L. Suárez,F,9,182,125903,M,16943,EUR,538444800,F,9,9,False,27.0,18.0,3.0,2.0,10.0,11.0,8.0,16.0,3.0,,,77.0,34.0,6.8,10.0,0.0596,0.2668,0.143325,1,,,,1.0,4.0,,,,1.0,4.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,ElPistolero
11067488,away,Grêmio,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,54,54,True,9.0,7.0,1.0,,1.0,2.0,6.0,8.0,2.0,,,22.0,15.0,6.1,5.0,0.0926,0.0223,0.016417,2,,1.0,1.0,4.0,,,,,,,1.0,,,,1.0,,Cuiabano,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,
11067488,away,Grêmio,Vina,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,11,11,True,14.0,14.0,,,4.0,4.0,10.0,10.0,1.0,,,13.0,17.0,6.0,,0.5946,0.0,0.0121388,2,,,,,2.0,,,1.0,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,10,10,True,4.0,3.0,,,,,3.0,4.0,,,,1.0,8.0,,2.0,0.0,0.0,0.591508,0,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,1.0,
11067488,away,Grêmio,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Adriel,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Lucas Milla,lucas-milla,Lucas Milla,M,2,176,304,M,1176212,EUR,1043712000,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Gustavinho,gustavinho,Gustavinho,M,,174,84,M,1047852,EUR,1004313600,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Gustavinho,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,99,177,99,M,1385003,EUR,1052438400,M,48,48,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067488,away,Grêmio,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178,1314,M,1494695,EUR,1108512000,D,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
