match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_wonContest,stat_lastManTackle,stat_wasFouled,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_dispossessed,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt,stat_ownGoals,stat_goalAssist,stat_goals
10411472,home,Salernitana,Luigi Sepe,luigi-sepe,L. Sepe,G,185,170,M,46714,EUR,673660800,G,33,33,False,24.0,21.0,8.0,5.0,19.0,19.0,2.0,5.0,1.0,1.0,13.0,2.0,90.0,34.0,6.1,3.0,0.0,0.0,0.00046607,24.191360854636,4.0,16.17,10.92,0,-0.9341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,186,1740,M,845271,EUR,803520000,D,2,2,False,76.0,71.0,11.0,8.0,42.0,43.0,29.0,33.0,4.0,1.0,3.0,,90.0,94.0,7.0,6.0,0.0,0.0,0.0904183,211.48659052353,28.0,103.845,24.255,0,,25,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,48.006068102298,2.0,,,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,186,441,M,901885,EUR,988329600,D,5,5,False,95.0,84.0,10.0,4.0,57.0,59.0,27.0,36.0,5.0,2.0,11.0,,90.0,115.0,6.8,12.0,0.0,0.0,0.0222507,459.93483274511,51.0,264.075,21.735,0,,24,2.0,7.0,2.0,5.0,,2.0,3.0,,2.0,43.033219126585,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189,301,M,224456,EUR,710121600,D,23,23,False,34.0,30.0,4.0,1.0,16.0,17.0,14.0,17.0,1.0,,1.0,,45.0,40.0,6.6,4.0,0.0,0.0,0.00533835,178.88845921117,19.0,134.295,20.58,0,,23,1.0,2.0,,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180,936,M,27982,EUR,541468800,M,87,87,False,40.0,32.0,4.0,2.0,14.0,14.0,23.0,39.0,1.0,,6.0,,82.0,72.0,7.7,19.0,0.0,0.0,0.245347,161.36209152501,18.0,49.245,19.74,0,,87,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,13.0,5.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
10411472,home,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,183,2761,M,804621,EUR,829094400,M,18,18,False,18.0,14.0,,,8.0,9.0,6.0,9.0,2.0,1.0,3.0,,45.0,22.0,6.5,6.0,0.0,0.0,0.0164344,31.68757549629,5.0,-4.41,3.465,0,,29,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,
10411472,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,184,222,M,848185,EUR,889660800,M,25,25,False,68.0,56.0,6.0,,30.0,32.0,26.0,36.0,2.0,1.0,9.0,,90.0,76.0,7.1,13.0,0.0,0.0,0.257694,169.07161537545,22.0,9.24,21.525,0,,18,,2.0,,2.0,1.0,,1.0,,,22.378114866986,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
10411472,home,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,175,505,M,149659,EUR,789091200,M,10,10,False,23.0,19.0,1.0,,2.0,3.0,17.0,21.0,1.0,,1.0,,90.0,32.0,6.4,8.0,0.0,0.0,0.0150928,62.083898426483,7.0,40.11,23.415,0,,52,,3.0,1.0,,,,1.0,1.0,,24.956817124786,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
10411472,home,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,183,1368,M,377512,EUR,806803200,M,30,30,False,35.0,29.0,4.0,2.0,14.0,16.0,16.0,20.0,3.0,1.0,7.0,,90.0,50.0,6.5,9.0,0.2951,0.0,0.151856,166.66197659347,18.0,111.615,37.065,2,,30,,3.0,3.0,,,,1.0,,1.0,94.264834448274,4.0,,,2.0,,,,1.0,1.0,,,2.0,1.0,True,1.0,2.0,,,,,,,,
10411472,home,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,183,13210,M,558738,EUR,804556800,F,99,99,False,14.0,13.0,1.0,1.0,2.0,2.0,11.0,12.0,4.0,,,,66.0,25.0,6.4,7.0,0.6348,0.8751,0.0308581,29.974978151432,6.0,3.99,7.455,3,,9,2.0,4.0,2.0,,,,1.0,,,,,,,,,1.0,2.0,,,,3.0,1.0,,,1.0,2.0,pjona_9,1.0,,,,,,
10411472,home,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,180,11046,M,960080,EUR,848102400,F,29,29,False,16.0,14.0,,,1.0,1.0,13.0,15.0,6.0,,1.0,,76.0,27.0,6.3,10.0,0.0,0.0,0.0248102,67.356286962448,7.0,15.015,6.405,0,,19,,2.0,4.0,,,,,,1.0,14.496314152225,1.0,,,2.0,,,,,,,3.0,,,,,,boulaye_dia,,3.0,,,,,
10411472,home,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,179,526,M,791566,EUR,886118400,M,20,20,True,20.0,15.0,2.0,,6.0,7.0,9.0,13.0,3.0,1.0,1.0,,45.0,30.0,6.6,9.0,0.1449,0.49,0.032074,81.857260149606,10.0,34.965,24.885,2,,28,,1.0,,,1.0,,,,1.0,34.343934042698,2.0,,,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,
10411472,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178,1470,M,897594,EUR,944784000,D,3,3,True,20.0,15.0,2.0,,11.0,13.0,5.0,9.0,6.0,1.0,3.0,,45.0,35.0,5.8,12.0,0.0,0.0,0.0956399,50.872410567711,5.0,36.645,24.57,0,,12,,,3.0,,,,,,1.0,24.672260455824,1.0,,,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,
10411472,home,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,182,985,M,284363,EUR,864172800,F,9,9,True,3.0,1.0,,,1.0,1.0,,2.0,,,1.0,,24.0,4.0,6.5,2.0,0.0,0.0,3.007e-05,4.7921335540655,1.0,1.68,1.68,0,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,187,1101,M,844292,EUR,947462400,F,11,11,True,5.0,2.0,,,,,2.0,5.0,,,,,14.0,8.0,6.7,5.0,0.0,0.0,0.02969,23.895390764413,4.0,-8.505,3.15,0,,20,4.0,4.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10411472,home,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,183,500,M,906110,EUR,947808000,F,14,14,True,3.0,1.0,,,,1.0,1.0,2.0,3.0,1.0,,,8.0,7.0,6.7,3.0,0.1243,0.0388,0.00038572,,,,,1,,30,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,1.0,,,,,,
10411472,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Jacopo De Matteis,jacopo-de-matteis,J. D. Matteis,G,186,8,M,1020251,EUR,1041033600,G,71,71,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,Jacopo,De Matteis,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Andrei Moțoc,andrei-motoc,A. Moțoc,D,195,97,M,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411472,home,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,185,996,M,965014,EUR,1014163200,D,98,98,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
