match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
10980659,home,Derby County,Joe Wildsmith,joe-wildsmith,J. Wildsmith,G,32,183,42,M,553412,EUR,820108800,G,1,1,False,26.0,16.0,19.0,9.0,9.0,9.0,7.0,17.0,13.0,1.0,3.0,3.0,1.0,1.0,90.0,38.0,6.7,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980659,home,Derby County,Korey Smith,korey-smith,K. Smith,M,8,183,26,M,38114,EUR,665280000,D,12,12,False,41.0,33.0,4.0,3.0,13.0,15.0,21.0,28.0,3.0,,,,,,90.0,53.0,6.2,13.0,0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10980659,home,Derby County,Curtis Davies,curtis-davies,C. Davies,D,33,188,26,M,10281,EUR,479692800,D,33,33,False,39.0,35.0,3.0,1.0,28.0,29.0,7.0,10.0,5.0,,,,,,63.0,51.0,6.4,6.0,0,,,4.0,3.0,5.0,2.0,,1.0,,,,True,1.0,2.0,4.0,,,,,,,,,,,,,,,,
10980659,home,Derby County,Craig Forsyth,craig-forsyth,C. Forsyth,D,3,191,59,M,59932,EUR,604281600,D,3,3,False,57.0,44.0,12.0,6.0,27.0,29.0,17.0,28.0,9.0,,,,,,90.0,78.0,7.1,14.0,1,,,6.0,2.0,9.0,,,2.0,,,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10980659,home,Derby County,Haydon Roberts,haydon-roberts,H. Roberts,D,5,175,77,M,980635,EUR,1020988800,D,15,15,False,50.0,37.0,4.0,2.0,20.0,22.0,17.0,34.0,6.0,,,,,,90.0,87.0,6.5,26.0,1,6.0,,6.0,3.0,8.0,,3.0,,5.0,1.0,,,,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,
10980659,home,Derby County,Conor Hourihane,conor-hourihane,C. Hourihane,M,,181,137,M,100574,EUR,665452800,M,4,4,False,51.0,38.0,14.0,7.0,16.0,18.0,22.0,35.0,6.0,,,,,,71.0,59.0,6.8,16.0,1,2.0,,,2.0,2.0,,,2.0,,,2.0,,2.0,,1.0,,1.0,,2.0,,,,,,,,,,,,
10980659,home,Derby County,Max Bird,max-bird,M. Bird,M,6,183,135,M,906287,EUR,969235200,M,8,8,False,32.0,27.0,4.0,3.0,18.0,20.0,9.0,13.0,6.0,,,,,,61.0,45.0,6.5,9.0,1,1.0,,,2.0,1.0,2.0,,,1.0,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,
10980659,home,Derby County,Nathaniel Méndez-Laing,nathaniel-mendez-laing,N. Méndez-Laing,F,11,178,562,M,120480,EUR,703296000,M,11,11,False,16.0,13.0,,,3.0,4.0,10.0,15.0,2.0,,,,,,62.0,31.0,6.3,13.0,0,3.0,,,5.0,3.0,1.0,2.0,2.0,4.0,,,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,
10980659,home,Derby County,Jason Knight,jason-knight,J. Knight,M,12,173,389,M,958918,EUR,982022400,M,38,38,False,33.0,28.0,1.0,,7.0,9.0,21.0,24.0,7.0,,,,,,90.0,52.0,6.6,11.0,1,,,,4.0,6.0,2.0,4.0,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,
10980659,home,Derby County,Tom Barkhuizen,tom-barkhuizen,T. Barkhuizen,F,29,175,41,M,137808,EUR,741744000,M,7,7,False,14.0,12.0,,,3.0,3.0,9.0,12.0,3.0,,,,,,62.0,23.0,6.4,6.0,1,1.0,,1.0,4.0,3.0,,3.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,
10980659,home,Derby County,James Collins,james-collins,J. Collins,F,9,188,194,M,88169,EUR,660009600,F,9,9,False,15.0,12.0,,,8.0,8.0,5.0,8.0,4.0,,,,,,90.0,35.0,6.8,11.0,3,1.0,1.0,3.0,6.0,6.0,1.0,,1.0,6.0,1.0,1.0,,,,,5.0,1.0,,,2.0,,,,2.0,2.0,,,,,,
10980659,home,Derby County,Liam Thompson,thompson-liam,L. Thompson,M,16,173,55,M,998924,EUR,1020038400,M,16,16,True,12.0,11.0,3.0,2.0,3.0,3.0,8.0,9.0,,,,,,,29.0,14.0,6.6,1.0,0,,,,2.0,2.0,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,
10980659,home,Derby County,Eiran Cashin,cashin-eiran-joe,E. J. Cashin,D,20,184,469,M,998928,EUR,1005264000,D,6,6,True,22.0,21.0,2.0,2.0,17.0,18.0,4.0,4.0,5.0,,,,,,28.0,27.0,6.9,1.0,1,,,1.0,,2.0,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
10980659,home,Derby County,Tony Springett,tony-springett,T. Springett,F,42,174,115,M,1065260,EUR,1032652800,F,22,22,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,,28.0,10.0,6.8,,0,,,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,Tony Springett,,1.0,,,,,,,,
10980659,home,Derby County,Lewis Dobbin,lewis-dobbin,L. Dobbin,F,17,175,469,M,998832,EUR,1041552000,F,18,18,True,10.0,10.0,,,1.0,1.0,9.0,9.0,1.0,,,,,,27.0,22.0,7.0,4.0,1,,,,2.0,5.0,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,,1.0,,,,,
10980659,home,Derby County,Jake Rooney,jake-rooney,J. Rooney,D,20,188,85,M,1068582,EUR,1061510400,D,34,34,True,18.0,14.0,1.0,,3.0,4.0,12.0,15.0,1.0,,,,,,19.0,23.0,6.6,5.0,0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10980659,home,Derby County,Scott Loach,scott-loach,S. Loach,G,,185,8,M,16854,EUR,580694400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980659,home,Derby County,Richard Stearman,richard-stearman,R. Stearman,D,,188,20,M,10226,EUR,556329600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980659,home,Derby County,Darren Robinson,darren-robinson,D. Robinson,M,20,180,33,M,1134740,EUR,1104278400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Darren,Robinson,,,,,,,,,
10980659,home,Derby County,Dajaune Brown,dajaune-brown,D. Brown,F,10,182,85,M,1467305,EUR,1129420800,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Dajaune Brown,,,,,,,,,,
10980659,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3020,M,96531,EUR,730771200,G,13,13,False,32.0,11.0,28.0,8.0,8.0,15.0,3.0,17.0,7.0,3.0,1.0,1.0,,,90.0,39.0,7.1,21.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10980659,away,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1906,M,281277,EUR,843264000,D,24,24,False,41.0,38.0,3.0,2.0,25.0,27.0,13.0,14.0,5.0,,,,,,90.0,54.0,7.2,3.0,0,,,,5.0,1.0,,,1.0,,1.0,,,,4.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,,
10980659,away,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,388,M,21164,EUR,580348800,D,21,21,False,25.0,20.0,3.0,1.0,18.0,19.0,2.0,6.0,3.0,,,,,,90.0,34.0,7.0,5.0,0,,,,2.0,,,,,,,,True,,8.0,,2.0,,1.0,,,,,,,,,,,,,
10980659,away,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188,25685,M,877102,EUR,828144000,D,27,27,False,57.0,43.0,14.0,6.0,34.0,40.0,10.0,18.0,6.0,,,,,,90.0,67.0,6.9,18.0,0,1.0,1.0,4.0,2.0,5.0,,1.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,nayefaguard,,,,
10980659,away,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,611,M,914412,EUR,948672000,M,2,2,False,49.0,36.0,13.0,8.0,14.0,16.0,23.0,35.0,8.0,,,,,,90.0,82.0,7.3,17.0,1,2.0,1.0,1.0,7.0,4.0,,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,,,,1.0,,,1.0,,,,,
10980659,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3292,M,799041,EUR,793843200,M,28,28,False,56.0,46.0,9.0,6.0,23.0,26.0,23.0,30.0,5.0,,,,,,90.0,68.0,7.5,15.0,0,,,2.0,3.0,5.0,,2.0,3.0,3.0,1.0,2.0,,,2.0,,,,1.0,2.0,,,,,,,,,1.0,1.0,,
10980659,away,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,372,M,879810,EUR,916790400,M,12,12,False,57.0,53.0,5.0,3.0,28.0,30.0,25.0,27.0,8.0,,,,,,90.0,64.0,7.1,6.0,0,,,1.0,2.0,6.0,1.0,,3.0,1.0,,2.0,,1.0,,,,,,2.0,2.0,Flynn,Downes,,,,,,,,,
10980659,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2407,M,155997,EUR,775872000,M,33,33,False,40.0,33.0,3.0,2.0,14.0,17.0,19.0,25.0,6.0,,,,,,78.0,62.0,6.2,14.0,0,2.0,,1.0,9.0,4.0,2.0,3.0,,,2.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,
10980659,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9084,M,552884,EUR,851040000,F,20,20,False,20.0,16.0,,,8.0,8.0,8.0,13.0,3.0,,,,,,78.0,35.0,7.4,9.0,3,1.0,,1.0,12.0,4.0,1.0,3.0,1.0,2.0,,,,3.0,,1.0,7.0,,,1.0,,,,2.0,,1.0,3.0,jarrodbowen,,,1.0,1.0
