match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,player_sofascoreId
12499585,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,True,37.0,29.0,16.0,8.0,0.0,25.0,30.0,4.0,7.0,12.0,1.0,4.0,90.0,46.0,6.7,9.0,0.00152294,0,0.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,,38.0,31.0,2.0,1.0,0.0,25.0,26.0,6.0,13.0,5.0,,,90.0,56.0,6.1,12.0,0.00983792,1,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0172,,,,,,,,,,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,,49.0,41.0,8.0,1.0,0.0,32.0,34.0,9.0,15.0,8.0,,,90.0,59.0,6.2,9.0,0.0105665,1,,,2.0,6.0,2.0,,,1.0,2.0,1.0,,,0.0485,,,3.0,2.0,4.0,,,,,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,,46.0,39.0,2.0,1.0,0.0,33.0,35.0,6.0,11.0,7.0,,,90.0,58.0,6.8,8.0,0.0151776,0,,,1.0,2.0,4.0,,,,3.0,2.0,1.0,,,,,,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,,32.0,22.0,4.0,,0.0,8.0,12.0,14.0,20.0,7.0,,,90.0,49.0,6.1,13.0,0.0119547,0,,,,6.0,5.0,3.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,,37.0,34.0,7.0,5.0,0.0,19.0,19.0,15.0,18.0,3.0,,,76.0,45.0,6.5,5.0,0.013739,0,,,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12499585,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,,22.0,18.0,1.0,,0.0,11.0,11.0,7.0,11.0,5.0,,,65.0,28.0,6.4,5.0,0.00294622,1,,,2.0,4.0,2.0,,,,2.0,1.0,,,0.0243,,,,,1.0,,,1.0,,1.0,0.0929,,,,,,,,,,
12499585,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,,18.0,10.0,1.0,,0.0,1.0,3.0,11.0,18.0,4.0,,,65.0,26.0,7.1,9.0,0.173749,1,,3.0,,,2.0,,,,2.0,1.0,,,0.1031,,,,,,,,,,,,2.0,1.0,1.0,3.0,,,,,,
12499585,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,29.0,12.0,6.8,4.0,0.015693,2,,,1.0,4.0,,,1.0,,,,2.0,,1.0226,,,,,1.0,,,1.0,,2.0,1.6527,,,,1.0,1.0,1.0,1.0,,,
12499585,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,,45.0,33.0,3.0,2.0,1.0,9.0,12.0,24.0,39.0,2.0,,,76.0,65.0,7.0,23.0,0.414663,0,,6.0,,7.0,4.0,4.0,2.0,,,,2.0,3.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,3.0,,,,,,
