match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_challengeLost,stat_aerialLost,stat_keyPass,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonContest,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed
11252733,home,Charlotte FC,Justin Meram,Justin,Meram,justin-meram,J. Meram,M,9,185,164,M,149138,EUR,597196800,F,22,22,False,18.0,15.0,2.0,1.0,5.0,5.0,10.0,19.0,,,3.0,,,,,62.0,29.0,6.7,12.0,0,6.0,4.0,1.0,,2.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11252733,home,Charlotte FC,Jaylin Lindsey,,,jaylin-lindsey,J. Lindsey,D,,179,31,M,906015,EUR,954115200,D,24,24,True,18.0,15.0,3.0,2.0,3.0,5.0,13.0,15.0,1.0,1.0,3.0,,,,,45.0,28.0,6.8,5.0,0,2.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11252733,home,Charlotte FC,Kamil Jóźwiak,,,kamil-jozwiak,K. Jóźwiak,M,72,176,2010,M,814820,EUR,893203200,M,7,7,True,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,,,,28.0,20.0,7.9,3.0,2,,1.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,
11252733,home,Charlotte FC,Nathan Byrne,,,nathan-byrne,N. Byrne,D,14,180,48,M,147887,EUR,707702400,D,14,14,True,5.0,2.0,1.0,,,,2.0,5.0,2.0,2.0,,,,,,27.0,12.0,6.7,4.0,0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11252733,home,Charlotte FC,Karol Świderski,,,karol-swiderski,K. Świderski,F,19,184,4813,M,576438,EUR,853977600,F,11,11,True,12.0,9.0,2.0,1.0,3.0,3.0,6.0,11.0,4.0,,2.0,1.0,,,,27.0,20.0,7.1,6.0,1,2.0,6.0,,2.0,,2.0,1.0,,,1.0,,,3.0,,1.0,,,1.0,,1.0,,swider9,1.0,1.0,,,,,
11252733,home,Charlotte FC,Ashley Westwood,,,ashley-westwood,A. Westwood,M,8,175,149,M,49647,EUR,638928000,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,13.0,4.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252733,home,Charlotte FC,Pablo Sisniega,,,pablo-sisniega,P. Sisniega,G,13,193,99,M,966834,EUR,805075200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252733,home,Charlotte FC,Patrick Agyemang,Patrick Agyemang,,agyemang-patrick,P. Agyemang,F,7,193,1380,M,1470298,EUR,973555200,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Mason Stajduhar,,,mason-stajduhar,M. Stajduhar,G,31,188,34,M,825834,EUR,881020800,G,31,31,False,13.0,11.0,4.0,2.0,9.0,9.0,2.0,4.0,,1.0,6.0,,1.0,,,90.0,22.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,
11252733,away,Orlando City SC,Michael Halliday,Michael Halliday,,michael-halliday,M. Halliday,D,,185,65,M,1046107,EUR,1043193600,D,26,26,False,28.0,25.0,4.0,3.0,17.0,19.0,8.0,10.0,5.0,2.0,4.0,2.0,,,,82.0,44.0,6.8,6.0,0,1.0,1.0,1.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Rodrigo Schlegel,,,rodrigo-schlegel,R. Schlegel,D,21,185,237,M,874084,EUR,860025600,D,15,15,False,41.0,37.0,3.0,1.0,27.0,29.0,10.0,12.0,2.0,4.0,2.0,2.0,,,,90.0,51.0,6.5,4.0,0,,3.0,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Robin Jansson,,,robin-jansson,R. Jansson,D,,185,90,M,116130,EUR,690163200,D,6,6,False,56.0,46.0,15.0,5.0,36.0,37.0,10.0,19.0,2.0,5.0,4.0,,,,,90.0,64.0,6.5,10.0,0,,3.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,True,,,,1.0,,,,,,,,,
11252733,away,Orlando City SC,Rafael Santos,,,rafael-santos,R. Santos,D,20,180,130,M,959627,EUR,886636800,D,3,3,False,46.0,29.0,11.0,3.0,14.0,18.0,15.0,31.0,3.0,4.0,7.0,,,,,90.0,66.0,6.7,21.0,2,3.0,1.0,,,,,3.0,,3.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,
11252733,away,Orlando City SC,César Araújo,,,cesar-araujo,C. Araújo,M,5,181,524,M,990808,EUR,986169600,M,5,5,False,46.0,41.0,4.0,3.0,21.0,22.0,20.0,24.0,15.0,3.0,4.0,7.0,,,,90.0,73.0,7.4,12.0,1,,6.0,2.0,1.0,,1.0,2.0,,1.0,5.0,4.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,
11252733,away,Orlando City SC,Felipe Martins,,,felipe-martins,F. Martins,M,,171,19,M,48556,EUR,654652800,M,8,8,False,17.0,15.0,3.0,2.0,7.0,7.0,8.0,11.0,2.0,,1.0,2.0,,,,45.0,21.0,6.8,4.0,0,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Dagur Dan Þórhallsson,,,dagur-dan-thorhallsson,D. D. Þórhallsson,D,17,178,70,M,862550,EUR,957225600,M,23,23,False,10.0,9.0,,,4.0,4.0,5.0,6.0,1.0,,3.0,,,,,61.0,12.0,6.7,2.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11252733,away,Orlando City SC,Facundo Torres,,,facundo-torres,F. Torres,M,17,177,5945,M,874572,EUR,955584000,M,17,17,False,27.0,20.0,1.0,,3.0,5.0,18.0,23.0,2.0,,1.0,,,,,90.0,41.0,6.8,10.0,1,1.0,5.0,1.0,2.0,1.0,,,,1.0,1.0,,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,
11252733,away,Orlando City SC,Gastón González,,,gaston-gonzalez,G. González,M,29,183,113,M,981342,EUR,993600000,M,22,22,False,14.0,9.0,1.0,,5.0,5.0,4.0,10.0,3.0,,9.0,1.0,,,,69.0,27.0,6.7,10.0,1,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,2.0,
11252733,away,Orlando City SC,Duncan McGuire,Duncan McGuire,,duncan-mcguire,D. McGuire,F,13,185,253,M,1469179,EUR,981331200,F,13,13,False,10.0,2.0,,,1.0,2.0,1.0,8.0,5.0,,2.0,1.0,,,,90.0,26.0,6.2,15.0,1,,7.0,5.0,,2.0,1.0,2.0,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0
11252733,away,Orlando City SC,Wilder Cartagena,,,wilder-cartagena,W. Cartagena,M,16,180,771,M,378808,EUR,780278400,M,16,16,True,20.0,20.0,2.0,2.0,10.0,10.0,10.0,12.0,3.0,,2.0,,,,,45.0,31.0,6.6,5.0,1,2.0,4.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,
11252733,away,Orlando City SC,Iván Angulo,,,ivan-angulo,I. Angulo,M,77,179,369,M,861493,EUR,922060800,M,77,77,True,17.0,16.0,2.0,1.0,7.0,8.0,9.0,10.0,2.0,,3.0,,,,,29.0,24.0,6.6,3.0,3,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,2.0,,
11252733,away,Orlando City SC,Martín Ojeda,,,martin-ojeda,M. Ojeda,M,10,179,2180,M,888812,EUR,912124800,M,11,11,True,9.0,6.0,2.0,2.0,2.0,2.0,5.0,9.0,2.0,,1.0,1.0,,,,21.0,15.0,6.6,5.0,1,2.0,2.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11252733,away,Orlando City SC,Ramiro Enrique,Ramiro Enrique,,ramiro-enrique,R. Enrique,F,18,171,1218,M,1087010,EUR,988934400,F,7,7,True,,,,,,,,,,,,,,,,8.0,,6.5,,0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Pedro Gallese,,,pedro-gallese,P. Gallese,G,1,189,2996,M,34006,EUR,635731200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Kyle Smith,,,kyle-smith,K. Smith,D,24,184,40,M,882384,EUR,694915200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252733,away,Orlando City SC,Antônio Carlos,,,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
