match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_totalOffside,stat_totalCross,stat_shotOffTarget,stat_goodHighClaim,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt
10583802,home,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,False,,7.0,5.0,,2.0,3.0,5.0,7.0,,,,,68.0,17.0,6.5,6.0,1,Yousef Fawaz,,,3.0,4.0,3.0,,,1.0,1.0,2.0,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,
10583802,home,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,21.0,7.0,20.0,4.0,9.0,12.0,4.0,3.0,4.0,,,66.0,26.0,6.2,14.0,0,Meshaal Huriss,,6.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10583802,home,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,,3.0,2.0,,2.0,3.0,,,,,,,22.0,6.0,5.9,4.0,0,Tariq Al Mutairi,,,,4.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10583802,home,Al Batin,Mohammed Al-Shammari,mohammed-alshammari,M. Alshammari,M,10,162.0,7,M,1092808,EUR,953510400.0,M,18,18,True,,4.0,4.0,,4.0,4.0,,,,,,,22.0,5.0,6.3,,0,Mohammed Al-Shammari,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10583802,home,Al Batin,Turki Al-Dhafiri,turki-al-dhafiri,T. Al-Dhafiri,M,37,,0,M,1104953,EUR,,M,37,37,True,,,,,,,,,,,,,1.0,,,,0,Turki Al-Dhafiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,home,Al Batin,Aqeel Al Dhafiri,aqeel-al-dhafiri,A. A. Dhafiri,D,42,,0,M,1399510,EUR,,D,42,42,True,,,,,,,,,,,,,,,,,0,Aqeel Al Dhafiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,home,Al Batin,Ali Al-Shammari,ali-al-shammari,A. Al-Shammari,D,43,,0,M,1399521,EUR,,D,43,43,True,,,,,,,,,,,,,,,,,0,Ali Al-Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,home,Al Batin,Abdulsalam Ibrahim,abdulsalam-ibrahim,A. Ibrahim,M,44,,1,M,1399522,EUR,,M,44,44,True,,,,,,,,,,,,,,,,,0,Abdulsalam Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,home,Al Batin,Omar Al Shammari,omar-al-shammari,O. A. Shammari,M,46,,1,M,1445994,EUR,1104278400.0,M,46,46,True,,,,,,,,,,,,,,,,,0,Omar Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,home,Al Batin,Abdulah Mohamed,abdulah-mohamed,A. Mohamed,F,40,,1,M,1399511,EUR,,F,40,40,True,,,,,,,,,,,,,,,,,0,Abdulah Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400.0,G,1,1,False,,14.0,14.0,2.0,13.0,13.0,1.0,4.0,,,,,90.0,16.0,6.8,,0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000.0,D,2,2,False,,35.0,29.0,4.0,10.0,12.0,28.0,7.0,,,,,90.0,56.0,7.2,12.0,0,,,3.0,21.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,2.0,,,,,5.0,,,2.0,1.0,,,,,,
10583802,away,Al-Fateh,Fran Vélez,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200.0,D,4,4,False,,50.0,43.0,6.0,17.0,17.0,34.0,8.0,,,,,90.0,58.0,7.6,9.0,1,,,4.0,26.0,1.0,3.0,,,,,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,
10583802,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,,57.0,55.0,8.0,19.0,19.0,38.0,12.0,,,,,90.0,61.0,8.0,3.0,2,,,8.0,36.0,2.0,3.0,,,1.0,,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,
10583802,away,Al-Fateh,Tawfiq Buhumaid,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000.0,D,25,25,False,,53.0,52.0,2.0,16.0,16.0,40.0,4.0,,,,,80.0,63.0,6.7,5.0,0,,,2.0,36.0,2.0,,,,,1.0,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,
10583802,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,M,11,11,False,,32.0,26.0,4.0,3.0,3.0,36.0,10.0,,,,,81.0,62.0,8.7,20.0,5,,,3.0,24.0,9.0,10.0,7.0,2.0,2.0,3.0,,3.0,1.0,,,,2.0,3.0,2.0,,,7.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
10583802,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,False,True,40.0,36.0,3.0,7.0,7.0,33.0,,,,,,72.0,41.0,6.6,4.0,0,,,3.0,29.0,5.0,2.0,,,,4.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,,95.0,88.0,11.0,17.0,17.0,78.0,5.0,,,,,90.0,103.0,7.9,8.0,2,,,10.0,71.0,2.0,5.0,,,1.0,,1.0,3.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,
10583802,away,Al-Fateh,Christian Cueva,christian-cueva,C. Cueva,M,10,169.0,2073,M,47447,EUR,690854400.0,M,10,10,False,,44.0,32.0,8.0,7.0,7.0,48.0,4.0,,,,,80.0,73.0,7.0,30.0,2,,,4.0,27.0,8.0,5.0,4.0,2.0,2.0,2.0,,,3.0,,,,4.0,1.0,1.0,1.0,1.0,11.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,
10583802,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,F,28,28,False,,25.0,22.0,2.0,7.0,7.0,20.0,1.0,,,,,72.0,34.0,7.2,6.0,1,,,1.0,16.0,5.0,2.0,1.0,,,2.0,,,1.0,,,,,2.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,2.0,,,,
10583802,away,Al-Fateh,Ayman Al-Khulaif,ayman-al-khulaif,A. Al-Khulaif,F,7,166.0,26,M,872594,EUR,864259200.0,F,7,7,False,,28.0,20.0,,5.0,5.0,25.0,1.0,,,,,90.0,40.0,6.5,13.0,4,,,,16.0,8.0,2.0,1.0,,1.0,2.0,1.0,,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,1.0
10583802,away,Al-Fateh,Hussain Al Moqahwi,al-moqahwi-hussain,H. A. Moqahwi,M,,173.0,17,,792391,EUR,575164800.0,M,8,8,True,,14.0,11.0,1.0,,,15.0,,,,,,18.0,18.0,7.0,4.0,1,,,1.0,11.0,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,
10583802,away,Al-Fateh,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400.0,F,9,9,True,,1.0,1.0,,,,1.0,,,,,,18.0,5.0,7.4,1.0,1,,,,1.0,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,
10583802,away,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,M,83,83,True,,9.0,9.0,,,,10.0,2.0,,,,,10.0,10.0,7.1,,0,,,,10.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,
10583802,away,Al-Fateh,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,True,,11.0,10.0,3.0,2.0,2.0,10.0,1.0,,,,,10.0,12.0,6.8,1.0,0,,,2.0,9.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,
10583802,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,M,94,94,True,,11.0,11.0,1.0,,,11.0,,,,,,9.0,12.0,6.7,,0,Abdullah Al-Anazi,,1.0,11.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200.0,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Ali Alzubaidi,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600.0,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583802,away,Al-Fateh,Hassan Al-Mohammed,hassan-al-mohammed,H. Al-Mohammed,M,15,177.0,11,M,1127771,EUR,902016000.0,M,15,15,True,,,,,,,,,,,,,,,,,0,Hassan Al-Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
